seq,expert_bytes,tensor_base,expert_idx,tensor
376,4030464,0x0,250,blk.17.ffn_gate_exps.weight
377,4816896,0x0,31,blk.17.ffn_down_exps.weight
378,4816896,0x0,45,blk.17.ffn_down_exps.weight
379,4816896,0x0,126,blk.17.ffn_down_exps.weight
380,4816896,0x0,139,blk.17.ffn_down_exps.weight
381,4816896,0x0,140,blk.17.ffn_down_exps.weight
382,4816896,0x0,147,blk.17.ffn_down_exps.weight
383,4816896,0x0,154,blk.17.ffn_down_exps.weight
384,4816896,0x0,250,blk.17.ffn_down_exps.weight
385,4030464,0x0,6,blk.18.ffn_up_exps.weight
386,4030464,0x0,25,blk.18.ffn_up_exps.weight
387,4030464,0x0,53,blk.18.ffn_up_exps.weight
388,4030464,0x0,60,blk.18.ffn_up_exps.weight
389,4030464,0x0,161,blk.18.ffn_up_exps.weight
390,4030464,0x0,185,blk.18.ffn_up_exps.weight
391,4030464,0x0,212,blk.18.ffn_up_exps.weight
392,4030464,0x0,242,blk.18.ffn_up_exps.weight
393,4030464,0x0,6,blk.18.ffn_gate_exps.weight
394,4030464,0x0,25,blk.18.ffn_gate_exps.weight
395,4030464,0x0,53,blk.18.ffn_gate_exps.weight
396,4030464,0x0,60,blk.18.ffn_gate_exps.weight
397,4030464,0x0,161,blk.18.ffn_gate_exps.weight
398,4030464,0x0,185,blk.18.ffn_gate_exps.weight
399,4030464,0x0,212,blk.18.ffn_gate_exps.weight
400,4030464,0x0,242,blk.18.ffn_gate_exps.weight
401,4816896,0x0,6,blk.18.ffn_down_exps.weight
402,4816896,0x0,25,blk.18.ffn_down_exps.weight
403,4816896,0x0,53,blk.18.ffn_down_exps.weight
404,4816896,0x0,60,blk.18.ffn_down_exps.weight
405,4816896,0x0,161,blk.18.ffn_down_exps.weight
406,4816896,0x0,185,blk.18.ffn_down_exps.weight
407,4816896,0x0,212,blk.18.ffn_down_exps.weight
408,4816896,0x0,242,blk.18.ffn_down_exps.weight
409,4030464,0x0,25,blk.19.ffn_up_exps.weight
410,4030464,0x0,67,blk.19.ffn_up_exps.weight
411,4030464,0x0,69,blk.19.ffn_up_exps.weight
412,4030464,0x0,97,blk.19.ffn_up_exps.weight
413,4030464,0x0,113,blk.19.ffn_up_exps.weight
414,4030464,0x0,135,blk.19.ffn_up_exps.weight
415,4030464,0x0,218,blk.19.ffn_up_exps.weight
416,4030464,0x0,249,blk.19.ffn_up_exps.weight
417,4030464,0x0,25,blk.19.ffn_gate_exps.weight
418,4030464,0x0,67,blk.19.ffn_gate_exps.weight
419,4030464,0x0,69,blk.19.ffn_gate_exps.weight
420,4030464,0x0,97,blk.19.ffn_gate_exps.weight
421,4030464,0x0,113,blk.19.ffn_gate_exps.weight
422,4030464,0x0,135,blk.19.ffn_gate_exps.weight
423,4030464,0x0,218,blk.19.ffn_gate_exps.weight
424,4030464,0x0,249,blk.19.ffn_gate_exps.weight
425,4816896,0x0,25,blk.19.ffn_down_exps.weight
426,4816896,0x0,67,blk.19.ffn_down_exps.weight
427,4816896,0x0,69,blk.19.ffn_down_exps.weight
428,4816896,0x0,97,blk.19.ffn_down_exps.weight
429,4816896,0x0,113,blk.19.ffn_down_exps.weight
430,4816896,0x0,135,blk.19.ffn_down_exps.weight
431,4816896,0x0,218,blk.19.ffn_down_exps.weight
432,4816896,0x0,249,blk.19.ffn_down_exps.weight
433,4030464,0x0,78,blk.20.ffn_up_exps.weight
434,4030464,0x0,125,blk.20.ffn_up_exps.weight
435,4030464,0x0,157,blk.20.ffn_up_exps.weight
436,4030464,0x0,158,blk.20.ffn_up_exps.weight
437,4030464,0x0,195,blk.20.ffn_up_exps.weight
