rank,count,expert_bytes,cumulative_bytes,tensor_base,expert_idx,tensor
1,8,4816896,4816896,0x0,201,blk.77.ffn_down_exps.weight
2,8,4030464,8847360,0x0,201,blk.77.ffn_gate_exps.weight
3,8,4030464,12877824,0x0,201,blk.77.ffn_up_exps.weight
4,7,4816896,17694720,0x0,70,blk.12.ffn_down_exps.weight
5,7,4816896,22511616,0x0,155,blk.12.ffn_down_exps.weight
6,7,4030464,26542080,0x0,70,blk.12.ffn_gate_exps.weight
7,7,4030464,30572544,0x0,155,blk.12.ffn_gate_exps.weight
8,7,4030464,34603008,0x0,70,blk.12.ffn_up_exps.weight
9,7,4030464,38633472,0x0,155,blk.12.ffn_up_exps.weight
10,7,4816896,43450368,0x0,159,blk.15.ffn_down_exps.weight
11,7,4030464,47480832,0x0,159,blk.15.ffn_gate_exps.weight
12,7,4030464,51511296,0x0,159,blk.15.ffn_up_exps.weight
13,7,4816896,56328192,0x0,110,blk.16.ffn_down_exps.weight
14,7,4030464,60358656,0x0,110,blk.16.ffn_gate_exps.weight
15,7,4030464,64389120,0x0,110,blk.16.ffn_up_exps.weight
16,7,4816896,69206016,0x0,250,blk.17.ffn_down_exps.weight
17,7,4030464,73236480,0x0,250,blk.17.ffn_gate_exps.weight
18,7,4030464,77266944,0x0,250,blk.17.ffn_up_exps.weight
19,7,4816896,82083840,0x0,100,blk.24.ffn_down_exps.weight
20,7,4030464,86114304,0x0,100,blk.24.ffn_gate_exps.weight
21,7,4030464,90144768,0x0,100,blk.24.ffn_up_exps.weight
22,7,4816896,94961664,0x0,248,blk.25.ffn_down_exps.weight
23,7,4030464,98992128,0x0,248,blk.25.ffn_gate_exps.weight
24,7,4030464,103022592,0x0,248,blk.25.ffn_up_exps.weight
25,7,4816896,107839488,0x0,11,blk.3.ffn_down_exps.weight
26,7,4816896,112656384,0x0,15,blk.3.ffn_down_exps.weight
27,7,4816896,117473280,0x0,26,blk.3.ffn_down_exps.weight
28,7,4816896,122290176,0x0,41,blk.3.ffn_down_exps.weight
29,7,4816896,127107072,0x0,163,blk.3.ffn_down_exps.weight
30,7,4816896,131923968,0x0,166,blk.3.ffn_down_exps.weight
31,7,4816896,136740864,0x0,174,blk.3.ffn_down_exps.weight
32,7,4816896,141557760,0x0,233,blk.3.ffn_down_exps.weight
33,7,4030464,145588224,0x0,11,blk.3.ffn_gate_exps.weight
34,7,4030464,149618688,0x0,15,blk.3.ffn_gate_exps.weight
35,7,4030464,153649152,0x0,26,blk.3.ffn_gate_exps.weight
36,7,4030464,157679616,0x0,41,blk.3.ffn_gate_exps.weight
37,7,4030464,161710080,0x0,163,blk.3.ffn_gate_exps.weight
38,7,4030464,165740544,0x0,166,blk.3.ffn_gate_exps.weight
39,7,4030464,169771008,0x0,174,blk.3.ffn_gate_exps.weight
40,7,4030464,173801472,0x0,233,blk.3.ffn_gate_exps.weight
41,7,4030464,177831936,0x0,11,blk.3.ffn_up_exps.weight
42,7,4030464,181862400,0x0,15,blk.3.ffn_up_exps.weight
43,7,4030464,185892864,0x0,26,blk.3.ffn_up_exps.weight
44,7,4030464,189923328,0x0,41,blk.3.ffn_up_exps.weight
45,7,4030464,193953792,0x0,163,blk.3.ffn_up_exps.weight
46,7,4030464,197984256,0x0,166,blk.3.ffn_up_exps.weight
47,7,4030464,202014720,0x0,174,blk.3.ffn_up_exps.weight
48,7,4030464,206045184,0x0,233,blk.3.ffn_up_exps.weight
49,7,4816896,210862080,0x0,169,blk.30.ffn_down_exps.weight
50,7,4030464,214892544,0x0,169,blk.30.ffn_gate_exps.weight
51,7,4030464,218923008,0x0,169,blk.30.ffn_up_exps.weight
52,7,4816896,223739904,0x0,170,blk.31.ffn_down_exps.weight
53,7,4816896,228556800,0x0,174,blk.31.ffn_down_exps.weight
54,7,4030464,232587264,0x0,170,blk.31.ffn_gate_exps.weight
55,7,4030464,236617728,0x0,174,blk.31.ffn_gate_exps.weight
56,7,4030464,240648192,0x0,170,blk.31.ffn_up_exps.weight
57,7,4030464,244678656,0x0,174,blk.31.ffn_up_exps.weight
58,7,4816896,249495552,0x0,23,blk.32.ffn_down_exps.weight
59,7,4030464,253526016,0x0,23,blk.32.ffn_gate_exps.weight
60,7,4030464,257556480,0x0,23,blk.32.ffn_up_exps.weight
61,7,4816896,262373376,0x0,74,blk.33.ffn_down_exps.weight
62,7,4816896,267190272,0x0,201,blk.33.ffn_down_exps.weight
63,7,4030464,271220736,0x0,74,blk.33.ffn_gate_exps.weight
64,7,4030464,275251200,0x0,201,blk.33.ffn_gate_exps.weight
65,7,4030464,279281664,0x0,74,blk.33.ffn_up_exps.weight
66,7,4030464,283312128,0x0,201,blk.33.ffn_up_exps.weight
67,7,4816896,288129024,0x0,82,blk.34.ffn_down_exps.weight
68,7,4030464,292159488,0x0,82,blk.34.ffn_gate_exps.weight
69,7,4030464,296189952,0x0,82,blk.34.ffn_up_exps.weight
70,7,4816896,301006848,0x0,147,blk.35.ffn_down_exps.weight
71,7,4030464,305037312,0x0,147,blk.35.ffn_gate_exps.weight
72,7,4030464,309067776,0x0,147,blk.35.ffn_up_exps.weight
73,7,4816896,313884672,0x0,105,blk.36.ffn_down_exps.weight
74,7,4030464,317915136,0x0,105,blk.36.ffn_gate_exps.weight
75,7,4030464,321945600,0x0,105,blk.36.ffn_up_exps.weight
76,7,4816896,326762496,0x0,144,blk.37.ffn_down_exps.weight
77,7,4030464,330792960,0x0,144,blk.37.ffn_gate_exps.weight
78,7,4030464,334823424,0x0,144,blk.37.ffn_up_exps.weight
79,7,4816896,339640320,0x0,73,blk.38.ffn_down_exps.weight
80,7,4030464,343670784,0x0,73,blk.38.ffn_gate_exps.weight
81,7,4030464,347701248,0x0,73,blk.38.ffn_up_exps.weight
82,7,4816896,352518144,0x0,72,blk.39.ffn_down_exps.weight
83,7,4816896,357335040,0x0,190,blk.39.ffn_down_exps.weight
84,7,4030464,361365504,0x0,72,blk.39.ffn_gate_exps.weight
85,7,4030464,365395968,0x0,190,blk.39.ffn_gate_exps.weight
86,7,4030464,369426432,0x0,72,blk.39.ffn_up_exps.weight
87,7,4030464,373456896,0x0,190,blk.39.ffn_up_exps.weight
88,7,4816896,378273792,0x0,0,blk.4.ffn_down_exps.weight
89,7,4816896,383090688,0x0,1,blk.4.ffn_down_exps.weight
