rank,count,expert_bytes,cumulative_bytes,tensor_base,expert_idx,tensor
1,7,4816896,4816896,0x0,155,blk.12.ffn_down_exps.weight
2,7,4030464,8847360,0x0,155,blk.12.ffn_gate_exps.weight
3,7,4030464,12877824,0x0,155,blk.12.ffn_up_exps.weight
4,7,4816896,17694720,0x0,188,blk.13.ffn_down_exps.weight
5,7,4030464,21725184,0x0,188,blk.13.ffn_gate_exps.weight
6,7,4030464,25755648,0x0,188,blk.13.ffn_up_exps.weight
7,7,4816896,30572544,0x0,155,blk.17.ffn_down_exps.weight
8,7,4816896,35389440,0x0,250,blk.17.ffn_down_exps.weight
9,7,4030464,39419904,0x0,155,blk.17.ffn_gate_exps.weight
10,7,4030464,43450368,0x0,250,blk.17.ffn_gate_exps.weight
11,7,4030464,47480832,0x0,155,blk.17.ffn_up_exps.weight
12,7,4030464,51511296,0x0,250,blk.17.ffn_up_exps.weight
13,7,4816896,56328192,0x0,120,blk.20.ffn_down_exps.weight
14,7,4030464,60358656,0x0,120,blk.20.ffn_gate_exps.weight
15,7,4030464,64389120,0x0,120,blk.20.ffn_up_exps.weight
16,7,4816896,69206016,0x0,248,blk.25.ffn_down_exps.weight
17,7,4030464,73236480,0x0,248,blk.25.ffn_gate_exps.weight
18,7,4030464,77266944,0x0,248,blk.25.ffn_up_exps.weight
19,7,4816896,82083840,0x0,74,blk.26.ffn_down_exps.weight
20,7,4030464,86114304,0x0,74,blk.26.ffn_gate_exps.weight
21,7,4030464,90144768,0x0,74,blk.26.ffn_up_exps.weight
22,7,4816896,94961664,0x0,11,blk.3.ffn_down_exps.weight
23,7,4816896,99778560,0x0,15,blk.3.ffn_down_exps.weight
24,7,4816896,104595456,0x0,26,blk.3.ffn_down_exps.weight
25,7,4816896,109412352,0x0,41,blk.3.ffn_down_exps.weight
26,7,4816896,114229248,0x0,163,blk.3.ffn_down_exps.weight
27,7,4816896,119046144,0x0,166,blk.3.ffn_down_exps.weight
28,7,4816896,123863040,0x0,174,blk.3.ffn_down_exps.weight
29,7,4816896,128679936,0x0,233,blk.3.ffn_down_exps.weight
30,7,4030464,132710400,0x0,11,blk.3.ffn_gate_exps.weight
31,7,4030464,136740864,0x0,15,blk.3.ffn_gate_exps.weight
32,7,4030464,140771328,0x0,26,blk.3.ffn_gate_exps.weight
33,7,4030464,144801792,0x0,41,blk.3.ffn_gate_exps.weight
34,7,4030464,148832256,0x0,163,blk.3.ffn_gate_exps.weight
35,7,4030464,152862720,0x0,166,blk.3.ffn_gate_exps.weight
36,7,4030464,156893184,0x0,174,blk.3.ffn_gate_exps.weight
37,7,4030464,160923648,0x0,233,blk.3.ffn_gate_exps.weight
38,7,4030464,164954112,0x0,11,blk.3.ffn_up_exps.weight
39,7,4030464,168984576,0x0,15,blk.3.ffn_up_exps.weight
40,7,4030464,173015040,0x0,26,blk.3.ffn_up_exps.weight
41,7,4030464,177045504,0x0,41,blk.3.ffn_up_exps.weight
42,7,4030464,181075968,0x0,163,blk.3.ffn_up_exps.weight
43,7,4030464,185106432,0x0,166,blk.3.ffn_up_exps.weight
44,7,4030464,189136896,0x0,174,blk.3.ffn_up_exps.weight
45,7,4030464,193167360,0x0,233,blk.3.ffn_up_exps.weight
46,7,4816896,197984256,0x0,48,blk.31.ffn_down_exps.weight
47,7,4030464,202014720,0x0,48,blk.31.ffn_gate_exps.weight
48,7,4030464,206045184,0x0,48,blk.31.ffn_up_exps.weight
49,7,4816896,210862080,0x0,16,blk.34.ffn_down_exps.weight
50,7,4816896,215678976,0x0,71,blk.34.ffn_down_exps.weight
51,7,4030464,219709440,0x0,16,blk.34.ffn_gate_exps.weight
52,7,4030464,223739904,0x0,71,blk.34.ffn_gate_exps.weight
53,7,4030464,227770368,0x0,16,blk.34.ffn_up_exps.weight
54,7,4030464,231800832,0x0,71,blk.34.ffn_up_exps.weight
55,7,4816896,236617728,0x0,8,blk.35.ffn_down_exps.weight
56,7,4816896,241434624,0x0,147,blk.35.ffn_down_exps.weight
57,7,4030464,245465088,0x0,8,blk.35.ffn_gate_exps.weight
58,7,4030464,249495552,0x0,147,blk.35.ffn_gate_exps.weight
59,7,4030464,253526016,0x0,8,blk.35.ffn_up_exps.weight
60,7,4030464,257556480,0x0,147,blk.35.ffn_up_exps.weight
61,7,4816896,262373376,0x0,38,blk.36.ffn_down_exps.weight
62,7,4030464,266403840,0x0,38,blk.36.ffn_gate_exps.weight
63,7,4030464,270434304,0x0,38,blk.36.ffn_up_exps.weight
64,7,4816896,275251200,0x0,240,blk.37.ffn_down_exps.weight
65,7,4030464,279281664,0x0,240,blk.37.ffn_gate_exps.weight
66,7,4030464,283312128,0x0,240,blk.37.ffn_up_exps.weight
67,7,4816896,288129024,0x0,98,blk.38.ffn_down_exps.weight
68,7,4030464,292159488,0x0,98,blk.38.ffn_gate_exps.weight
69,7,4030464,296189952,0x0,98,blk.38.ffn_up_exps.weight
70,7,4816896,301006848,0x0,0,blk.4.ffn_down_exps.weight
71,7,4816896,305823744,0x0,1,blk.4.ffn_down_exps.weight
72,7,4816896,310640640,0x0,2,blk.4.ffn_down_exps.weight
73,7,4816896,315457536,0x0,3,blk.4.ffn_down_exps.weight
74,7,4816896,320274432,0x0,4,blk.4.ffn_down_exps.weight
75,7,4816896,325091328,0x0,5,blk.4.ffn_down_exps.weight
76,7,4816896,329908224,0x0,6,blk.4.ffn_down_exps.weight
77,7,4816896,334725120,0x0,7,blk.4.ffn_down_exps.weight
78,7,4030464,338755584,0x0,0,blk.4.ffn_gate_exps.weight
79,7,4030464,342786048,0x0,1,blk.4.ffn_gate_exps.weight
80,7,4030464,346816512,0x0,2,blk.4.ffn_gate_exps.weight
81,7,4030464,350846976,0x0,3,blk.4.ffn_gate_exps.weight
82,7,4030464,354877440,0x0,4,blk.4.ffn_gate_exps.weight
83,7,4030464,358907904,0x0,5,blk.4.ffn_gate_exps.weight
84,7,4030464,362938368,0x0,6,blk.4.ffn_gate_exps.weight
85,7,4030464,366968832,0x0,7,blk.4.ffn_gate_exps.weight
86,7,4030464,370999296,0x0,0,blk.4.ffn_up_exps.weight
87,7,4030464,375029760,0x0,1,blk.4.ffn_up_exps.weight
88,7,4030464,379060224,0x0,2,blk.4.ffn_up_exps.weight
89,7,4030464,383090688,0x0,3,blk.4.ffn_up_exps.weight
90,7,4030464,387121152,0x0,4,blk.4.ffn_up_exps.weight
91,7,4030464,391151616,0x0,5,blk.4.ffn_up_exps.weight
92,7,4030464,395182080,0x0,6,blk.4.ffn_up_exps.weight
93,7,4030464,399212544,0x0,7,blk.4.ffn_up_exps.weight
94,7,4816896,404029440,0x0,146,blk.40.ffn_down_exps.weight
95,7,4030464,408059904,0x0,146,blk.40.ffn_gate_exps.weight
96,7,4030464,412090368,0x0,146,blk.40.ffn_up_exps.weight
97,7,4816896,416907264,0x0,78,blk.41.ffn_down_exps.weight
98,7,4816896,421724160,0x0,177,blk.41.ffn_down_exps.weight
99,7,4030464,425754624,0x0,78,blk.41.ffn_gate_exps.weight
100,7,4030464,429785088,0x0,177,blk.41.ffn_gate_exps.weight
101,7,4030464,433815552,0x0,78,blk.41.ffn_up_exps.weight
102,7,4030464,437846016,0x0,177,blk.41.ffn_up_exps.weight
103,7,4816896,442662912,0x0,101,blk.42.ffn_down_exps.weight
104,7,4030464,446693376,0x0,101,blk.42.ffn_gate_exps.weight
105,7,4030464,450723840,0x0,101,blk.42.ffn_up_exps.weight
106,7,4816896,455540736,0x0,180,blk.43.ffn_down_exps.weight
107,7,4030464,459571200,0x0,180,blk.43.ffn_gate_exps.weight
108,7,4030464,463601664,0x0,180,blk.43.ffn_up_exps.weight
109,7,4816896,468418560,0x0,71,blk.44.ffn_down_exps.weight
110,7,4816896,473235456,0x0,212,blk.44.ffn_down_exps.weight
111,7,4030464,477265920,0x0,71,blk.44.ffn_gate_exps.weight
112,7,4030464,481296384,0x0,212,blk.44.ffn_gate_exps.weight
113,7,4030464,485326848,0x0,71,blk.44.ffn_up_exps.weight
114,7,4030464,489357312,0x0,212,blk.44.ffn_up_exps.weight
115,7,4816896,494174208,0x0,24,blk.45.ffn_down_exps.weight
116,7,4816896,498991104,0x0,220,blk.45.ffn_down_exps.weight
117,7,4030464,503021568,0x0,24,blk.45.ffn_gate_exps.weight
118,7,4030464,507052032,0x0,220,blk.45.ffn_gate_exps.weight
119,7,4030464,511082496,0x0,24,blk.45.ffn_up_exps.weight
120,7,4030464,515112960,0x0,220,blk.45.ffn_up_exps.weight
121,7,4816896,519929856,0x0,93,blk.46.ffn_down_exps.weight
122,7,4816896,524746752,0x0,172,blk.46.ffn_down_exps.weight
123,7,4816896,529563648,0x0,206,blk.46.ffn_down_exps.weight
124,7,4030464,533594112,0x0,93,blk.46.ffn_gate_exps.weight
125,7,4030464,537624576,0x0,172,blk.46.ffn_gate_exps.weight
126,7,4030464,541655040,0x0,206,blk.46.ffn_gate_exps.weight
127,7,4030464,545685504,0x0,93,blk.46.ffn_up_exps.weight
128,7,4030464,549715968,0x0,172,blk.46.ffn_up_exps.weight
129,7,4030464,553746432,0x0,206,blk.46.ffn_up_exps.weight
130,7,4816896,558563328,0x0,48,blk.47.ffn_down_exps.weight
131,7,4816896,563380224,0x0,87,blk.47.ffn_down_exps.weight
132,7,4816896,568197120,0x0,184,blk.47.ffn_down_exps.weight
133,7,4030464,572227584,0x0,48,blk.47.ffn_gate_exps.weight
134,7,4030464,576258048,0x0,87,blk.47.ffn_gate_exps.weight
135,7,4030464,580288512,0x0,184,blk.47.ffn_gate_exps.weight
136,7,4030464,584318976,0x0,48,blk.47.ffn_up_exps.weight
137,7,4030464,588349440,0x0,87,blk.47.ffn_up_exps.weight
138,7,4030464,592379904,0x0,184,blk.47.ffn_up_exps.weight
139,7,4816896,597196800,0x0,16,blk.48.ffn_down_exps.weight
140,7,4816896,602013696,0x0,48,blk.48.ffn_down_exps.weight
141,7,4816896,606830592,0x0,84,blk.48.ffn_down_exps.weight
142,7,4816896,611647488,0x0,238,blk.48.ffn_down_exps.weight
143,7,4030464,615677952,0x0,16,blk.48.ffn_gate_exps.weight
144,7,4030464,619708416,0x0,48,blk.48.ffn_gate_exps.weight
145,7,4030464,623738880,0x0,84,blk.48.ffn_gate_exps.weight
146,7,4030464,627769344,0x0,238,blk.48.ffn_gate_exps.weight
147,7,4030464,631799808,0x0,16,blk.48.ffn_up_exps.weight
148,7,4030464,635830272,0x0,48,blk.48.ffn_up_exps.weight
149,7,4030464,639860736,0x0,84,blk.48.ffn_up_exps.weight
150,7,4030464,643891200,0x0,238,blk.48.ffn_up_exps.weight
151,7,4816896,648708096,0x0,41,blk.49.ffn_down_exps.weight
152,7,4816896,653524992,0x0,51,blk.49.ffn_down_exps.weight
153,7,4030464,657555456,0x0,41,blk.49.ffn_gate_exps.weight
154,7,4030464,661585920,0x0,51,blk.49.ffn_gate_exps.weight
155,7,4030464,665616384,0x0,41,blk.49.ffn_up_exps.weight
156,7,4030464,669646848,0x0,51,blk.49.ffn_up_exps.weight
157,7,4816896,674463744,0x0,55,blk.50.ffn_down_exps.weight
158,7,4030464,678494208,0x0,55,blk.50.ffn_gate_exps.weight
159,7,4030464,682524672,0x0,55,blk.50.ffn_up_exps.weight
160,7,4816896,687341568,0x0,48,blk.51.ffn_down_exps.weight
161,7,4030464,691372032,0x0,48,blk.51.ffn_gate_exps.weight
162,7,4030464,695402496,0x0,48,blk.51.ffn_up_exps.weight
163,7,4816896,700219392,0x0,142,blk.53.ffn_down_exps.weight
164,7,4030464,704249856,0x0,142,blk.53.ffn_gate_exps.weight
165,7,4030464,708280320,0x0,142,blk.53.ffn_up_exps.weight
166,7,4816896,713097216,0x0,103,blk.56.ffn_down_exps.weight
167,7,4816896,717914112,0x0,149,blk.56.ffn_down_exps.weight
168,7,4816896,722731008,0x0,175,blk.56.ffn_down_exps.weight
169,7,4816896,727547904,0x0,224,blk.56.ffn_down_exps.weight
170,7,4030464,731578368,0x0,103,blk.56.ffn_gate_exps.weight
171,7,4030464,735608832,0x0,149,blk.56.ffn_gate_exps.weight
172,7,4030464,739639296,0x0,175,blk.56.ffn_gate_exps.weight
173,7,4030464,743669760,0x0,224,blk.56.ffn_gate_exps.weight
174,7,4030464,747700224,0x0,103,blk.56.ffn_up_exps.weight
175,7,4030464,751730688,0x0,149,blk.56.ffn_up_exps.weight
176,7,4030464,755761152,0x0,175,blk.56.ffn_up_exps.weight
177,7,4030464,759791616,0x0,224,blk.56.ffn_up_exps.weight
178,7,4816896,764608512,0x0,13,blk.57.ffn_down_exps.weight
179,7,4816896,769425408,0x0,77,blk.57.ffn_down_exps.weight
180,7,4030464,773455872,0x0,13,blk.57.ffn_gate_exps.weight
181,7,4030464,777486336,0x0,77,blk.57.ffn_gate_exps.weight
182,7,4030464,781516800,0x0,13,blk.57.ffn_up_exps.weight
183,7,4030464,785547264,0x0,77,blk.57.ffn_up_exps.weight
184,7,4816896,790364160,0x0,41,blk.58.ffn_down_exps.weight
185,7,4030464,794394624,0x0,41,blk.58.ffn_gate_exps.weight
186,7,4030464,798425088,0x0,41,blk.58.ffn_up_exps.weight
187,7,4816896,803241984,0x0,77,blk.59.ffn_down_exps.weight
188,7,4030464,807272448,0x0,77,blk.59.ffn_gate_exps.weight
189,7,4030464,811302912,0x0,77,blk.59.ffn_up_exps.weight
190,7,4816896,816119808,0x0,39,blk.61.ffn_down_exps.weight
191,7,4816896,820936704,0x0,241,blk.61.ffn_down_exps.weight
192,7,4030464,824967168,0x0,39,blk.61.ffn_gate_exps.weight
193,7,4030464,828997632,0x0,241,blk.61.ffn_gate_exps.weight
194,7,4030464,833028096,0x0,39,blk.61.ffn_up_exps.weight
195,7,4030464,837058560,0x0,241,blk.61.ffn_up_exps.weight
196,7,4816896,841875456,0x0,234,blk.62.ffn_down_exps.weight
197,7,4030464,845905920,0x0,234,blk.62.ffn_gate_exps.weight
198,7,4030464,849936384,0x0,234,blk.62.ffn_up_exps.weight
199,7,4816896,854753280,0x0,35,blk.63.ffn_down_exps.weight
200,7,4816896,859570176,0x0,166,blk.63.ffn_down_exps.weight
201,7,4816896,864387072,0x0,254,blk.63.ffn_down_exps.weight
202,7,4030464,868417536,0x0,35,blk.63.ffn_gate_exps.weight
203,7,4030464,872448000,0x0,166,blk.63.ffn_gate_exps.weight
204,7,4030464,876478464,0x0,254,blk.63.ffn_gate_exps.weight
205,7,4030464,880508928,0x0,35,blk.63.ffn_up_exps.weight
206,7,4030464,884539392,0x0,166,blk.63.ffn_up_exps.weight
207,7,4030464,888569856,0x0,254,blk.63.ffn_up_exps.weight
208,7,4816896,893386752,0x0,204,blk.65.ffn_down_exps.weight
