rank,count,expert_bytes,cumulative_bytes,tensor_base,expert_idx,tensor
1,7,4816896,4816896,0x0,46,blk.18.ffn_down_exps.weight
2,7,4030464,8847360,0x0,46,blk.18.ffn_gate_exps.weight
3,7,4030464,12877824,0x0,46,blk.18.ffn_up_exps.weight
4,7,4816896,17694720,0x0,120,blk.20.ffn_down_exps.weight
5,7,4030464,21725184,0x0,120,blk.20.ffn_gate_exps.weight
6,7,4030464,25755648,0x0,120,blk.20.ffn_up_exps.weight
7,7,4816896,30572544,0x0,11,blk.3.ffn_down_exps.weight
8,7,4816896,35389440,0x0,15,blk.3.ffn_down_exps.weight
9,7,4816896,40206336,0x0,26,blk.3.ffn_down_exps.weight
10,7,4816896,45023232,0x0,41,blk.3.ffn_down_exps.weight
11,7,4816896,49840128,0x0,163,blk.3.ffn_down_exps.weight
12,7,4816896,54657024,0x0,166,blk.3.ffn_down_exps.weight
13,7,4816896,59473920,0x0,174,blk.3.ffn_down_exps.weight
14,7,4816896,64290816,0x0,233,blk.3.ffn_down_exps.weight
15,7,4030464,68321280,0x0,11,blk.3.ffn_gate_exps.weight
16,7,4030464,72351744,0x0,15,blk.3.ffn_gate_exps.weight
17,7,4030464,76382208,0x0,26,blk.3.ffn_gate_exps.weight
18,7,4030464,80412672,0x0,41,blk.3.ffn_gate_exps.weight
19,7,4030464,84443136,0x0,163,blk.3.ffn_gate_exps.weight
20,7,4030464,88473600,0x0,166,blk.3.ffn_gate_exps.weight
21,7,4030464,92504064,0x0,174,blk.3.ffn_gate_exps.weight
22,7,4030464,96534528,0x0,233,blk.3.ffn_gate_exps.weight
23,7,4030464,100564992,0x0,11,blk.3.ffn_up_exps.weight
24,7,4030464,104595456,0x0,15,blk.3.ffn_up_exps.weight
25,7,4030464,108625920,0x0,26,blk.3.ffn_up_exps.weight
26,7,4030464,112656384,0x0,41,blk.3.ffn_up_exps.weight
27,7,4030464,116686848,0x0,163,blk.3.ffn_up_exps.weight
28,7,4030464,120717312,0x0,166,blk.3.ffn_up_exps.weight
29,7,4030464,124747776,0x0,174,blk.3.ffn_up_exps.weight
30,7,4030464,128778240,0x0,233,blk.3.ffn_up_exps.weight
31,7,4816896,133595136,0x0,0,blk.4.ffn_down_exps.weight
32,7,4816896,138412032,0x0,1,blk.4.ffn_down_exps.weight
33,7,4816896,143228928,0x0,2,blk.4.ffn_down_exps.weight
34,7,4816896,148045824,0x0,3,blk.4.ffn_down_exps.weight
35,7,4816896,152862720,0x0,4,blk.4.ffn_down_exps.weight
36,7,4816896,157679616,0x0,5,blk.4.ffn_down_exps.weight
37,7,4816896,162496512,0x0,6,blk.4.ffn_down_exps.weight
38,7,4816896,167313408,0x0,7,blk.4.ffn_down_exps.weight
39,7,4030464,171343872,0x0,0,blk.4.ffn_gate_exps.weight
40,7,4030464,175374336,0x0,1,blk.4.ffn_gate_exps.weight
41,7,4030464,179404800,0x0,2,blk.4.ffn_gate_exps.weight
42,7,4030464,183435264,0x0,3,blk.4.ffn_gate_exps.weight
43,7,4030464,187465728,0x0,4,blk.4.ffn_gate_exps.weight
44,7,4030464,191496192,0x0,5,blk.4.ffn_gate_exps.weight
45,7,4030464,195526656,0x0,6,blk.4.ffn_gate_exps.weight
46,7,4030464,199557120,0x0,7,blk.4.ffn_gate_exps.weight
47,7,4030464,203587584,0x0,0,blk.4.ffn_up_exps.weight
48,7,4030464,207618048,0x0,1,blk.4.ffn_up_exps.weight
49,7,4030464,211648512,0x0,2,blk.4.ffn_up_exps.weight
50,7,4030464,215678976,0x0,3,blk.4.ffn_up_exps.weight
51,7,4030464,219709440,0x0,4,blk.4.ffn_up_exps.weight
52,7,4030464,223739904,0x0,5,blk.4.ffn_up_exps.weight
53,7,4030464,227770368,0x0,6,blk.4.ffn_up_exps.weight
54,7,4030464,231800832,0x0,7,blk.4.ffn_up_exps.weight
55,7,4816896,236617728,0x0,120,blk.43.ffn_down_exps.weight
56,7,4030464,240648192,0x0,120,blk.43.ffn_gate_exps.weight
57,7,4030464,244678656,0x0,120,blk.43.ffn_up_exps.weight
58,7,4816896,249495552,0x0,47,blk.44.ffn_down_exps.weight
59,7,4030464,253526016,0x0,47,blk.44.ffn_gate_exps.weight
60,7,4030464,257556480,0x0,47,blk.44.ffn_up_exps.weight
61,7,4816896,262373376,0x0,151,blk.50.ffn_down_exps.weight
62,7,4030464,266403840,0x0,151,blk.50.ffn_gate_exps.weight
63,7,4030464,270434304,0x0,151,blk.50.ffn_up_exps.weight
64,7,4816896,275251200,0x0,19,blk.52.ffn_down_exps.weight
65,7,4030464,279281664,0x0,19,blk.52.ffn_gate_exps.weight
66,7,4030464,283312128,0x0,19,blk.52.ffn_up_exps.weight
67,7,4816896,288129024,0x0,36,blk.53.ffn_down_exps.weight
68,7,4030464,292159488,0x0,36,blk.53.ffn_gate_exps.weight
69,7,4030464,296189952,0x0,36,blk.53.ffn_up_exps.weight
70,7,4816896,301006848,0x0,106,blk.55.ffn_down_exps.weight
71,7,4816896,305823744,0x0,239,blk.55.ffn_down_exps.weight
72,7,4030464,309854208,0x0,106,blk.55.ffn_gate_exps.weight
73,7,4030464,313884672,0x0,239,blk.55.ffn_gate_exps.weight
74,7,4030464,317915136,0x0,106,blk.55.ffn_up_exps.weight
75,7,4030464,321945600,0x0,239,blk.55.ffn_up_exps.weight
76,7,4816896,326762496,0x0,22,blk.57.ffn_down_exps.weight
77,7,4816896,331579392,0x0,237,blk.57.ffn_down_exps.weight
78,7,4030464,335609856,0x0,22,blk.57.ffn_gate_exps.weight
79,7,4030464,339640320,0x0,237,blk.57.ffn_gate_exps.weight
80,7,4030464,343670784,0x0,22,blk.57.ffn_up_exps.weight
81,7,4030464,347701248,0x0,237,blk.57.ffn_up_exps.weight
82,7,4816896,352518144,0x0,220,blk.59.ffn_down_exps.weight
83,7,4030464,356548608,0x0,220,blk.59.ffn_gate_exps.weight
84,7,4030464,360579072,0x0,220,blk.59.ffn_up_exps.weight
85,7,4816896,365395968,0x0,179,blk.60.ffn_down_exps.weight
86,7,4030464,369426432,0x0,179,blk.60.ffn_gate_exps.weight
87,7,4030464,373456896,0x0,179,blk.60.ffn_up_exps.weight
88,7,4816896,378273792,0x0,17,blk.63.ffn_down_exps.weight
89,7,4816896,383090688,0x0,122,blk.63.ffn_down_exps.weight
90,7,4030464,387121152,0x0,17,blk.63.ffn_gate_exps.weight
91,7,4030464,391151616,0x0,122,blk.63.ffn_gate_exps.weight
92,7,4030464,395182080,0x0,17,blk.63.ffn_up_exps.weight
93,7,4030464,399212544,0x0,122,blk.63.ffn_up_exps.weight
94,7,4816896,404029440,0x0,142,blk.64.ffn_down_exps.weight
95,7,4030464,408059904,0x0,142,blk.64.ffn_gate_exps.weight
96,7,4030464,412090368,0x0,142,blk.64.ffn_up_exps.weight
97,7,4816896,416907264,0x0,105,blk.65.ffn_down_exps.weight
98,7,4030464,420937728,0x0,105,blk.65.ffn_gate_exps.weight
99,7,4030464,424968192,0x0,105,blk.65.ffn_up_exps.weight
100,7,4816896,429785088,0x0,153,blk.66.ffn_down_exps.weight
101,7,4030464,433815552,0x0,153,blk.66.ffn_gate_exps.weight
102,7,4030464,437846016,0x0,153,blk.66.ffn_up_exps.weight
103,7,4816896,442662912,0x0,45,blk.67.ffn_down_exps.weight
104,7,4030464,446693376,0x0,45,blk.67.ffn_gate_exps.weight
105,7,4030464,450723840,0x0,45,blk.67.ffn_up_exps.weight
106,7,4816896,455540736,0x0,64,blk.68.ffn_down_exps.weight
107,7,4816896,460357632,0x0,138,blk.68.ffn_down_exps.weight
108,7,4030464,464388096,0x0,64,blk.68.ffn_gate_exps.weight
109,7,4030464,468418560,0x0,138,blk.68.ffn_gate_exps.weight
110,7,4030464,472449024,0x0,64,blk.68.ffn_up_exps.weight
111,7,4030464,476479488,0x0,138,blk.68.ffn_up_exps.weight
112,7,4816896,481296384,0x0,50,blk.69.ffn_down_exps.weight
113,7,4816896,486113280,0x0,69,blk.69.ffn_down_exps.weight
114,7,4030464,490143744,0x0,50,blk.69.ffn_gate_exps.weight
115,7,4030464,494174208,0x0,69,blk.69.ffn_gate_exps.weight
116,7,4030464,498204672,0x0,50,blk.69.ffn_up_exps.weight
117,7,4030464,502235136,0x0,69,blk.69.ffn_up_exps.weight
118,7,4816896,507052032,0x0,239,blk.70.ffn_down_exps.weight
119,7,4030464,511082496,0x0,239,blk.70.ffn_gate_exps.weight
120,7,4030464,515112960,0x0,239,blk.70.ffn_up_exps.weight
121,7,4816896,519929856,0x0,60,blk.71.ffn_down_exps.weight
122,7,4030464,523960320,0x0,60,blk.71.ffn_gate_exps.weight
123,7,4030464,527990784,0x0,60,blk.71.ffn_up_exps.weight
124,7,4816896,532807680,0x0,30,blk.72.ffn_down_exps.weight
125,7,4816896,537624576,0x0,125,blk.72.ffn_down_exps.weight
126,7,4816896,542441472,0x0,226,blk.72.ffn_down_exps.weight
127,7,4030464,546471936,0x0,30,blk.72.ffn_gate_exps.weight
128,7,4030464,550502400,0x0,125,blk.72.ffn_gate_exps.weight
129,7,4030464,554532864,0x0,226,blk.72.ffn_gate_exps.weight
130,7,4030464,558563328,0x0,30,blk.72.ffn_up_exps.weight
131,7,4030464,562593792,0x0,125,blk.72.ffn_up_exps.weight
132,7,4030464,566624256,0x0,226,blk.72.ffn_up_exps.weight
133,7,4816896,571441152,0x0,6,blk.74.ffn_down_exps.weight
134,7,4030464,575471616,0x0,6,blk.74.ffn_gate_exps.weight
135,7,4030464,579502080,0x0,6,blk.74.ffn_up_exps.weight
136,7,4816896,584318976,0x0,211,blk.75.ffn_down_exps.weight
137,7,4030464,588349440,0x0,211,blk.75.ffn_gate_exps.weight
138,7,4030464,592379904,0x0,211,blk.75.ffn_up_exps.weight
139,7,4816896,597196800,0x0,78,blk.76.ffn_down_exps.weight
140,7,4030464,601227264,0x0,78,blk.76.ffn_gate_exps.weight
141,7,4030464,605257728,0x0,78,blk.76.ffn_up_exps.weight
142,6,4816896,610074624,0x0,234,blk.10.ffn_down_exps.weight
143,6,4030464,614105088,0x0,234,blk.10.ffn_gate_exps.weight
144,6,4030464,618135552,0x0,234,blk.10.ffn_up_exps.weight
145,6,4816896,622952448,0x0,145,blk.12.ffn_down_exps.weight
146,6,4030464,626982912,0x0,145,blk.12.ffn_gate_exps.weight
147,6,4030464,631013376,0x0,145,blk.12.ffn_up_exps.weight
148,6,4816896,635830272,0x0,180,blk.17.ffn_down_exps.weight
149,6,4030464,639860736,0x0,180,blk.17.ffn_gate_exps.weight
150,6,4030464,643891200,0x0,180,blk.17.ffn_up_exps.weight
151,6,4816896,648708096,0x0,185,blk.18.ffn_down_exps.weight
152,6,4030464,652738560,0x0,185,blk.18.ffn_gate_exps.weight
153,6,4030464,656769024,0x0,185,blk.18.ffn_up_exps.weight
154,6,4816896,661585920,0x0,9,blk.19.ffn_down_exps.weight
155,6,4030464,665616384,0x0,9,blk.19.ffn_gate_exps.weight
156,6,4030464,669646848,0x0,9,blk.19.ffn_up_exps.weight
157,6,4816896,674463744,0x0,231,blk.20.ffn_down_exps.weight
158,6,4030464,678494208,0x0,231,blk.20.ffn_gate_exps.weight
159,6,4030464,682524672,0x0,231,blk.20.ffn_up_exps.weight
160,6,4816896,687341568,0x0,170,blk.31.ffn_down_exps.weight
161,6,4816896,692158464,0x0,174,blk.31.ffn_down_exps.weight
162,6,4030464,696188928,0x0,170,blk.31.ffn_gate_exps.weight
163,6,4030464,700219392,0x0,174,blk.31.ffn_gate_exps.weight
164,6,4030464,704249856,0x0,170,blk.31.ffn_up_exps.weight
165,6,4030464,708280320,0x0,174,blk.31.ffn_up_exps.weight
166,6,4816896,713097216,0x0,187,blk.32.ffn_down_exps.weight
167,6,4030464,717127680,0x0,187,blk.32.ffn_gate_exps.weight
168,6,4030464,721158144,0x0,187,blk.32.ffn_up_exps.weight
169,6,4816896,725975040,0x0,154,blk.33.ffn_down_exps.weight
170,6,4030464,730005504,0x0,154,blk.33.ffn_gate_exps.weight
171,6,4030464,734035968,0x0,154,blk.33.ffn_up_exps.weight
172,6,4816896,738852864,0x0,177,blk.34.ffn_down_exps.weight
173,6,4030464,742883328,0x0,177,blk.34.ffn_gate_exps.weight
174,6,4030464,746913792,0x0,177,blk.34.ffn_up_exps.weight
175,6,4816896,751730688,0x0,147,blk.35.ffn_down_exps.weight
176,6,4030464,755761152,0x0,147,blk.35.ffn_gate_exps.weight
177,6,4030464,759791616,0x0,147,blk.35.ffn_up_exps.weight
178,6,4816896,764608512,0x0,98,blk.38.ffn_down_exps.weight
179,6,4030464,768638976,0x0,98,blk.38.ffn_gate_exps.weight
