rank,count,expert_bytes,cumulative_bytes,tensor_base,expert_idx,tensor
1,8,4816896,4816896,0x0,201,blk.77.ffn_down_exps.weight
2,8,4030464,8847360,0x0,201,blk.77.ffn_gate_exps.weight
3,8,4030464,12877824,0x0,201,blk.77.ffn_up_exps.weight
4,7,4816896,17694720,0x0,39,blk.29.ffn_down_exps.weight
5,7,4030464,21725184,0x0,39,blk.29.ffn_gate_exps.weight
6,7,4030464,25755648,0x0,39,blk.29.ffn_up_exps.weight
7,7,4816896,30572544,0x0,11,blk.3.ffn_down_exps.weight
8,7,4816896,35389440,0x0,15,blk.3.ffn_down_exps.weight
9,7,4816896,40206336,0x0,26,blk.3.ffn_down_exps.weight
10,7,4816896,45023232,0x0,41,blk.3.ffn_down_exps.weight
11,7,4816896,49840128,0x0,163,blk.3.ffn_down_exps.weight
12,7,4816896,54657024,0x0,166,blk.3.ffn_down_exps.weight
13,7,4816896,59473920,0x0,174,blk.3.ffn_down_exps.weight
14,7,4816896,64290816,0x0,233,blk.3.ffn_down_exps.weight
15,7,4030464,68321280,0x0,11,blk.3.ffn_gate_exps.weight
16,7,4030464,72351744,0x0,15,blk.3.ffn_gate_exps.weight
17,7,4030464,76382208,0x0,26,blk.3.ffn_gate_exps.weight
18,7,4030464,80412672,0x0,41,blk.3.ffn_gate_exps.weight
19,7,4030464,84443136,0x0,163,blk.3.ffn_gate_exps.weight
20,7,4030464,88473600,0x0,166,blk.3.ffn_gate_exps.weight
21,7,4030464,92504064,0x0,174,blk.3.ffn_gate_exps.weight
22,7,4030464,96534528,0x0,233,blk.3.ffn_gate_exps.weight
23,7,4030464,100564992,0x0,11,blk.3.ffn_up_exps.weight
24,7,4030464,104595456,0x0,15,blk.3.ffn_up_exps.weight
25,7,4030464,108625920,0x0,26,blk.3.ffn_up_exps.weight
26,7,4030464,112656384,0x0,41,blk.3.ffn_up_exps.weight
27,7,4030464,116686848,0x0,163,blk.3.ffn_up_exps.weight
28,7,4030464,120717312,0x0,166,blk.3.ffn_up_exps.weight
29,7,4030464,124747776,0x0,174,blk.3.ffn_up_exps.weight
30,7,4030464,128778240,0x0,233,blk.3.ffn_up_exps.weight
31,7,4816896,133595136,0x0,246,blk.31.ffn_down_exps.weight
32,7,4030464,137625600,0x0,246,blk.31.ffn_gate_exps.weight
33,7,4030464,141656064,0x0,246,blk.31.ffn_up_exps.weight
34,7,4816896,146472960,0x0,23,blk.32.ffn_down_exps.weight
35,7,4030464,150503424,0x0,23,blk.32.ffn_gate_exps.weight
36,7,4030464,154533888,0x0,23,blk.32.ffn_up_exps.weight
37,7,4816896,159350784,0x0,201,blk.33.ffn_down_exps.weight
38,7,4030464,163381248,0x0,201,blk.33.ffn_gate_exps.weight
39,7,4030464,167411712,0x0,201,blk.33.ffn_up_exps.weight
40,7,4816896,172228608,0x0,17,blk.34.ffn_down_exps.weight
41,7,4816896,177045504,0x0,44,blk.34.ffn_down_exps.weight
42,7,4030464,181075968,0x0,17,blk.34.ffn_gate_exps.weight
43,7,4030464,185106432,0x0,44,blk.34.ffn_gate_exps.weight
44,7,4030464,189136896,0x0,17,blk.34.ffn_up_exps.weight
45,7,4030464,193167360,0x0,44,blk.34.ffn_up_exps.weight
46,7,4816896,197984256,0x0,100,blk.35.ffn_down_exps.weight
47,7,4816896,202801152,0x0,147,blk.35.ffn_down_exps.weight
48,7,4816896,207618048,0x0,173,blk.35.ffn_down_exps.weight
49,7,4030464,211648512,0x0,100,blk.35.ffn_gate_exps.weight
50,7,4030464,215678976,0x0,147,blk.35.ffn_gate_exps.weight
51,7,4030464,219709440,0x0,173,blk.35.ffn_gate_exps.weight
52,7,4030464,223739904,0x0,100,blk.35.ffn_up_exps.weight
53,7,4030464,227770368,0x0,147,blk.35.ffn_up_exps.weight
54,7,4030464,231800832,0x0,173,blk.35.ffn_up_exps.weight
55,7,4816896,236617728,0x0,105,blk.36.ffn_down_exps.weight
56,7,4030464,240648192,0x0,105,blk.36.ffn_gate_exps.weight
57,7,4030464,244678656,0x0,105,blk.36.ffn_up_exps.weight
58,7,4816896,249495552,0x0,182,blk.37.ffn_down_exps.weight
59,7,4030464,253526016,0x0,182,blk.37.ffn_gate_exps.weight
60,7,4030464,257556480,0x0,182,blk.37.ffn_up_exps.weight
61,7,4816896,262373376,0x0,25,blk.38.ffn_down_exps.weight
62,7,4030464,266403840,0x0,25,blk.38.ffn_gate_exps.weight
63,7,4030464,270434304,0x0,25,blk.38.ffn_up_exps.weight
64,7,4816896,275251200,0x0,190,blk.39.ffn_down_exps.weight
65,7,4030464,279281664,0x0,190,blk.39.ffn_gate_exps.weight
66,7,4030464,283312128,0x0,190,blk.39.ffn_up_exps.weight
67,7,4816896,288129024,0x0,0,blk.4.ffn_down_exps.weight
68,7,4816896,292945920,0x0,1,blk.4.ffn_down_exps.weight
69,7,4816896,297762816,0x0,2,blk.4.ffn_down_exps.weight
70,7,4816896,302579712,0x0,3,blk.4.ffn_down_exps.weight
71,7,4816896,307396608,0x0,4,blk.4.ffn_down_exps.weight
72,7,4816896,312213504,0x0,5,blk.4.ffn_down_exps.weight
73,7,4816896,317030400,0x0,6,blk.4.ffn_down_exps.weight
74,7,4816896,321847296,0x0,7,blk.4.ffn_down_exps.weight
75,7,4030464,325877760,0x0,0,blk.4.ffn_gate_exps.weight
76,7,4030464,329908224,0x0,1,blk.4.ffn_gate_exps.weight
77,7,4030464,333938688,0x0,2,blk.4.ffn_gate_exps.weight
78,7,4030464,337969152,0x0,3,blk.4.ffn_gate_exps.weight
79,7,4030464,341999616,0x0,4,blk.4.ffn_gate_exps.weight
80,7,4030464,346030080,0x0,5,blk.4.ffn_gate_exps.weight
81,7,4030464,350060544,0x0,6,blk.4.ffn_gate_exps.weight
82,7,4030464,354091008,0x0,7,blk.4.ffn_gate_exps.weight
83,7,4030464,358121472,0x0,0,blk.4.ffn_up_exps.weight
84,7,4030464,362151936,0x0,1,blk.4.ffn_up_exps.weight
85,7,4030464,366182400,0x0,2,blk.4.ffn_up_exps.weight
86,7,4030464,370212864,0x0,3,blk.4.ffn_up_exps.weight
87,7,4030464,374243328,0x0,4,blk.4.ffn_up_exps.weight
88,7,4030464,378273792,0x0,5,blk.4.ffn_up_exps.weight
89,7,4030464,382304256,0x0,6,blk.4.ffn_up_exps.weight
