rank,count,expert_bytes,cumulative_bytes,tensor_base,expert_idx,tensor
1,7,4816896,4816896,0x0,145,blk.12.ffn_down_exps.weight
2,7,4030464,8847360,0x0,145,blk.12.ffn_gate_exps.weight
3,7,4030464,12877824,0x0,145,blk.12.ffn_up_exps.weight
4,7,4816896,17694720,0x0,236,blk.14.ffn_down_exps.weight
5,7,4030464,21725184,0x0,236,blk.14.ffn_gate_exps.weight
6,7,4030464,25755648,0x0,236,blk.14.ffn_up_exps.weight
7,7,4816896,30572544,0x0,26,blk.16.ffn_down_exps.weight
8,7,4030464,34603008,0x0,26,blk.16.ffn_gate_exps.weight
9,7,4030464,38633472,0x0,26,blk.16.ffn_up_exps.weight
10,7,4816896,43450368,0x0,250,blk.17.ffn_down_exps.weight
11,7,4030464,47480832,0x0,250,blk.17.ffn_gate_exps.weight
12,7,4030464,51511296,0x0,250,blk.17.ffn_up_exps.weight
13,7,4816896,56328192,0x0,93,blk.20.ffn_down_exps.weight
14,7,4030464,60358656,0x0,93,blk.20.ffn_gate_exps.weight
15,7,4030464,64389120,0x0,93,blk.20.ffn_up_exps.weight
16,7,4816896,69206016,0x0,14,blk.21.ffn_down_exps.weight
17,7,4030464,73236480,0x0,14,blk.21.ffn_gate_exps.weight
18,7,4030464,77266944,0x0,14,blk.21.ffn_up_exps.weight
19,7,4816896,82083840,0x0,115,blk.29.ffn_down_exps.weight
20,7,4030464,86114304,0x0,115,blk.29.ffn_gate_exps.weight
21,7,4030464,90144768,0x0,115,blk.29.ffn_up_exps.weight
22,7,4816896,94961664,0x0,11,blk.3.ffn_down_exps.weight
23,7,4816896,99778560,0x0,15,blk.3.ffn_down_exps.weight
24,7,4816896,104595456,0x0,26,blk.3.ffn_down_exps.weight
25,7,4816896,109412352,0x0,41,blk.3.ffn_down_exps.weight
26,7,4816896,114229248,0x0,163,blk.3.ffn_down_exps.weight
27,7,4816896,119046144,0x0,166,blk.3.ffn_down_exps.weight
28,7,4816896,123863040,0x0,174,blk.3.ffn_down_exps.weight
29,7,4816896,128679936,0x0,233,blk.3.ffn_down_exps.weight
30,7,4030464,132710400,0x0,11,blk.3.ffn_gate_exps.weight
31,7,4030464,136740864,0x0,15,blk.3.ffn_gate_exps.weight
32,7,4030464,140771328,0x0,26,blk.3.ffn_gate_exps.weight
33,7,4030464,144801792,0x0,41,blk.3.ffn_gate_exps.weight
34,7,4030464,148832256,0x0,163,blk.3.ffn_gate_exps.weight
35,7,4030464,152862720,0x0,166,blk.3.ffn_gate_exps.weight
36,7,4030464,156893184,0x0,174,blk.3.ffn_gate_exps.weight
37,7,4030464,160923648,0x0,233,blk.3.ffn_gate_exps.weight
38,7,4030464,164954112,0x0,11,blk.3.ffn_up_exps.weight
39,7,4030464,168984576,0x0,15,blk.3.ffn_up_exps.weight
40,7,4030464,173015040,0x0,26,blk.3.ffn_up_exps.weight
41,7,4030464,177045504,0x0,41,blk.3.ffn_up_exps.weight
42,7,4030464,181075968,0x0,163,blk.3.ffn_up_exps.weight
43,7,4030464,185106432,0x0,166,blk.3.ffn_up_exps.weight
44,7,4030464,189136896,0x0,174,blk.3.ffn_up_exps.weight
45,7,4030464,193167360,0x0,233,blk.3.ffn_up_exps.weight
46,7,4816896,197984256,0x0,174,blk.31.ffn_down_exps.weight
47,7,4030464,202014720,0x0,174,blk.31.ffn_gate_exps.weight
48,7,4030464,206045184,0x0,174,blk.31.ffn_up_exps.weight
49,7,4816896,210862080,0x0,233,blk.32.ffn_down_exps.weight
