rank,count,expert_bytes,cumulative_bytes,tensor_base,expert_idx,tensor
1,8,4816896,4816896,0x0,201,blk.77.ffn_down_exps.weight
2,8,4030464,8847360,0x0,201,blk.77.ffn_gate_exps.weight
3,8,4030464,12877824,0x0,201,blk.77.ffn_up_exps.weight
4,7,4816896,17694720,0x0,156,blk.10.ffn_down_exps.weight
5,7,4030464,21725184,0x0,156,blk.10.ffn_gate_exps.weight
6,7,4030464,25755648,0x0,156,blk.10.ffn_up_exps.weight
7,7,4816896,30572544,0x0,185,blk.12.ffn_down_exps.weight
8,7,4030464,34603008,0x0,185,blk.12.ffn_gate_exps.weight
9,7,4030464,38633472,0x0,185,blk.12.ffn_up_exps.weight
10,7,4816896,43450368,0x0,77,blk.14.ffn_down_exps.weight
11,7,4816896,48267264,0x0,172,blk.14.ffn_down_exps.weight
12,7,4030464,52297728,0x0,77,blk.14.ffn_gate_exps.weight
13,7,4030464,56328192,0x0,172,blk.14.ffn_gate_exps.weight
14,7,4030464,60358656,0x0,77,blk.14.ffn_up_exps.weight
15,7,4030464,64389120,0x0,172,blk.14.ffn_up_exps.weight
16,7,4816896,69206016,0x0,70,blk.15.ffn_down_exps.weight
17,7,4030464,73236480,0x0,70,blk.15.ffn_gate_exps.weight
18,7,4030464,77266944,0x0,70,blk.15.ffn_up_exps.weight
19,7,4816896,82083840,0x0,52,blk.16.ffn_down_exps.weight
20,7,4030464,86114304,0x0,52,blk.16.ffn_gate_exps.weight
21,7,4030464,90144768,0x0,52,blk.16.ffn_up_exps.weight
22,7,4816896,94961664,0x0,171,blk.17.ffn_down_exps.weight
23,7,4030464,98992128,0x0,171,blk.17.ffn_gate_exps.weight
24,7,4030464,103022592,0x0,171,blk.17.ffn_up_exps.weight
25,7,4816896,107839488,0x0,69,blk.19.ffn_down_exps.weight
26,7,4030464,111869952,0x0,69,blk.19.ffn_gate_exps.weight
27,7,4030464,115900416,0x0,69,blk.19.ffn_up_exps.weight
28,7,4816896,120717312,0x0,221,blk.22.ffn_down_exps.weight
29,7,4030464,124747776,0x0,221,blk.22.ffn_gate_exps.weight
30,7,4030464,128778240,0x0,221,blk.22.ffn_up_exps.weight
31,7,4816896,133595136,0x0,11,blk.3.ffn_down_exps.weight
32,7,4816896,138412032,0x0,15,blk.3.ffn_down_exps.weight
33,7,4816896,143228928,0x0,26,blk.3.ffn_down_exps.weight
34,7,4816896,148045824,0x0,41,blk.3.ffn_down_exps.weight
35,7,4816896,152862720,0x0,163,blk.3.ffn_down_exps.weight
36,7,4816896,157679616,0x0,166,blk.3.ffn_down_exps.weight
37,7,4816896,162496512,0x0,174,blk.3.ffn_down_exps.weight
38,7,4816896,167313408,0x0,233,blk.3.ffn_down_exps.weight
39,7,4030464,171343872,0x0,11,blk.3.ffn_gate_exps.weight
40,7,4030464,175374336,0x0,15,blk.3.ffn_gate_exps.weight
41,7,4030464,179404800,0x0,26,blk.3.ffn_gate_exps.weight
42,7,4030464,183435264,0x0,41,blk.3.ffn_gate_exps.weight
43,7,4030464,187465728,0x0,163,blk.3.ffn_gate_exps.weight
44,7,4030464,191496192,0x0,166,blk.3.ffn_gate_exps.weight
45,7,4030464,195526656,0x0,174,blk.3.ffn_gate_exps.weight
46,7,4030464,199557120,0x0,233,blk.3.ffn_gate_exps.weight
47,7,4030464,203587584,0x0,11,blk.3.ffn_up_exps.weight
48,7,4030464,207618048,0x0,15,blk.3.ffn_up_exps.weight
49,7,4030464,211648512,0x0,26,blk.3.ffn_up_exps.weight
50,7,4030464,215678976,0x0,41,blk.3.ffn_up_exps.weight
51,7,4030464,219709440,0x0,163,blk.3.ffn_up_exps.weight
52,7,4030464,223739904,0x0,166,blk.3.ffn_up_exps.weight
53,7,4030464,227770368,0x0,174,blk.3.ffn_up_exps.weight
54,7,4030464,231800832,0x0,233,blk.3.ffn_up_exps.weight
55,7,4816896,236617728,0x0,161,blk.31.ffn_down_exps.weight
56,7,4030464,240648192,0x0,161,blk.31.ffn_gate_exps.weight
57,7,4030464,244678656,0x0,161,blk.31.ffn_up_exps.weight
58,7,4816896,249495552,0x0,44,blk.34.ffn_down_exps.weight
59,7,4030464,253526016,0x0,44,blk.34.ffn_gate_exps.weight
60,7,4030464,257556480,0x0,44,blk.34.ffn_up_exps.weight
61,7,4816896,262373376,0x0,227,blk.35.ffn_down_exps.weight
62,7,4030464,266403840,0x0,227,blk.35.ffn_gate_exps.weight
63,7,4030464,270434304,0x0,227,blk.35.ffn_up_exps.weight
64,7,4816896,275251200,0x0,98,blk.38.ffn_down_exps.weight
65,7,4030464,279281664,0x0,98,blk.38.ffn_gate_exps.weight
66,7,4030464,283312128,0x0,98,blk.38.ffn_up_exps.weight
67,7,4816896,288129024,0x0,0,blk.4.ffn_down_exps.weight
68,7,4816896,292945920,0x0,1,blk.4.ffn_down_exps.weight
69,7,4816896,297762816,0x0,2,blk.4.ffn_down_exps.weight
70,7,4816896,302579712,0x0,3,blk.4.ffn_down_exps.weight
71,7,4816896,307396608,0x0,4,blk.4.ffn_down_exps.weight
72,7,4816896,312213504,0x0,5,blk.4.ffn_down_exps.weight
73,7,4816896,317030400,0x0,6,blk.4.ffn_down_exps.weight
74,7,4816896,321847296,0x0,7,blk.4.ffn_down_exps.weight
75,7,4030464,325877760,0x0,0,blk.4.ffn_gate_exps.weight
76,7,4030464,329908224,0x0,1,blk.4.ffn_gate_exps.weight
77,7,4030464,333938688,0x0,2,blk.4.ffn_gate_exps.weight
78,7,4030464,337969152,0x0,3,blk.4.ffn_gate_exps.weight
79,7,4030464,341999616,0x0,4,blk.4.ffn_gate_exps.weight
80,7,4030464,346030080,0x0,5,blk.4.ffn_gate_exps.weight
81,7,4030464,350060544,0x0,6,blk.4.ffn_gate_exps.weight
82,7,4030464,354091008,0x0,7,blk.4.ffn_gate_exps.weight
83,7,4030464,358121472,0x0,0,blk.4.ffn_up_exps.weight
84,7,4030464,362151936,0x0,1,blk.4.ffn_up_exps.weight
85,7,4030464,366182400,0x0,2,blk.4.ffn_up_exps.weight
86,7,4030464,370212864,0x0,3,blk.4.ffn_up_exps.weight
87,7,4030464,374243328,0x0,4,blk.4.ffn_up_exps.weight
88,7,4030464,378273792,0x0,5,blk.4.ffn_up_exps.weight
89,7,4030464,382304256,0x0,6,blk.4.ffn_up_exps.weight
