seq,t_ms,op,tensor,expert_idx,expert_bytes,cache_hit,pack_hit,ram_hit,copy_ms
60,290.574,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
61,290.574,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
62,290.574,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
63,290.575,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
64,290.575,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
65,290.575,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
66,290.578,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
67,290.578,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
68,290.578,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
69,290.578,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
70,290.578,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
71,290.578,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
72,290.578,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
73,290.579,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
74,290.579,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
75,290.579,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
76,290.579,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
77,290.579,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
78,290.579,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
79,290.579,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
80,290.579,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
81,290.580,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
82,290.580,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
83,290.580,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
84,290.580,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
85,290.580,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
86,290.580,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
87,290.580,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
88,290.580,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
89,290.580,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
90,290.580,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
91,290.580,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
92,290.580,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
93,290.580,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
94,290.580,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
95,290.580,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
96,290.580,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
97,290.580,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
98,290.581,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
99,290.581,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
100,290.581,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
101,290.581,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
102,290.582,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
103,290.582,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
104,290.582,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
105,290.582,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
106,290.582,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
107,290.582,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
108,290.582,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
109,290.582,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
110,290.582,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
111,290.582,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
112,290.582,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
113,290.582,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
114,290.582,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
115,290.582,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
116,290.582,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
117,290.582,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
118,290.583,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
119,290.583,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
120,290.583,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
121,290.583,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
122,290.583,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
123,290.583,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
124,290.583,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
125,290.583,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
126,290.583,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
127,290.583,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
128,290.583,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
129,290.583,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
130,290.590,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
131,290.590,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
132,290.590,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
133,290.590,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
134,290.590,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
135,290.590,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
136,290.590,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
137,290.591,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
138,290.591,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
139,290.591,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
140,290.592,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
141,290.592,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
142,290.592,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
143,290.592,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
144,290.592,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
145,290.592,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
146,290.592,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
147,290.592,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
148,290.592,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
149,290.592,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
150,290.592,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
151,290.592,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
152,290.592,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
153,290.592,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
154,290.592,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
155,290.592,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
156,290.593,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
157,290.593,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
158,290.593,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
159,290.593,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
160,290.593,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
161,290.593,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
162,290.593,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
163,290.593,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
164,290.593,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
165,290.594,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
166,290.594,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
167,290.594,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
168,290.594,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
169,290.594,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
170,290.594,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
171,290.594,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
172,290.594,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
173,290.594,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
