op,role,layer,batches,jobs,read_jobs,avg_read_jobs_per_batch,weighted_inflight_avg,max_inflight,wait_ms,wall_ms,wait_ms_per_read_job,small_read_batch_rate_le4,small_read_batch_rate_le8
runtime_load,gate,32,85,384,384,4.517647058823529,3.668204372395833,8,273.77522899999997,283.799551,0.7129563255208332,0.5294117647058824,1.0
runtime_load,down,26,85,444,444,5.223529411764706,3.6043168333333337,8,273.595461,283.26970399999993,0.6162059932432432,0.3411764705882353,1.0
runtime_load,down,21,85,449,449,5.2823529411764705,3.577738893095767,8,273.14206999999993,282.951729,0.608334231625835,0.3058823529411765,1.0
runtime_load,gate,25,85,429,429,5.047058823529412,3.7354700745920746,8,272.184363,283.1895410000001,0.6344623846153846,0.38823529411764707,1.0
runtime_load,gate,48,85,373,373,4.3882352941176475,3.4518766756032178,8,271.256296,280.56301499999995,0.7272286756032172,0.5176470588235295,1.0
runtime_load,up,25,85,429,429,5.047058823529412,3.5548618088578094,8,270.62077600000003,281.152281,0.6308176596736598,0.38823529411764707,1.0
runtime_load,gate,55,85,379,379,4.458823529411765,3.519305197889182,8,270.24889699999994,279.60917099999995,0.7130577757255935,0.5176470588235295,1.0
runtime_load,down,1,85,562,562,6.6117647058823525,4.1988179964412815,8,269.756708,282.1551149999999,0.4799941423487544,0.08235294117647059,1.0
runtime_load,down,5,85,558,558,6.564705882352941,4.267801681003584,8,269.74894900000004,282.88934300000005,0.48342105555555565,0.058823529411764705,1.0
runtime_load,gate,51,85,380,380,4.470588235294118,3.616052647368421,8,269.137359,278.9997139999999,0.7082562078947369,0.5294117647058824,1.0
runtime_load,gate,24,85,420,420,4.9411764705882355,3.685493195238096,8,268.91372600000005,279.1651200000001,0.6402707761904763,0.4117647058823529,1.0
runtime_load,up,24,85,420,420,4.9411764705882355,3.470464828571429,8,268.85716900000006,278.87401499999993,0.6401361166666668,0.4117647058823529,1.0
runtime_load,up,31,84,393,393,4.678571428571429,3.3056827760814245,8,268.81402599999996,278.662731,0.6840051552162849,0.47619047619047616,1.0
runtime_load,down,16,85,445,445,5.235294117647059,3.729234894382022,8,268.7392,278.33169099999986,0.6039083146067415,0.35294117647058826,1.0
runtime_load,gate,52,85,372,372,4.376470588235295,3.571166169354839,8,267.8962360000001,277.36232899999993,0.720151172043011,0.5411764705882353,1.0
runtime_load,down,3,85,538,538,6.329411764705882,4.207842092936804,8,267.148495,279.7141280000002,0.49655854089219337,0.058823529411764705,1.0
runtime_load,up,12,85,425,425,5.0,3.4698991599999998,8,266.87088299999994,277.06236799999994,0.6279314894117646,0.32941176470588235,1.0
runtime_load,gate,12,85,425,425,5.0,3.6256078352941175,8,265.663104,276.1883019999999,0.6250896564705882,0.32941176470588235,1.0
runtime_load,gate,36,85,367,367,4.317647058823529,3.412780580381471,8,264.86338800000004,274.36096,0.7216986049046322,0.5411764705882353,1.0
runtime_load,up,32,85,384,384,4.517647058823529,3.148989325520834,8,264.696937,274.70230399999997,0.6893149401041666,0.5294117647058824,1.0
runtime_load,down,2,85,509,509,5.988235294117647,4.050902803536346,8,260.95147,272.33074999999997,0.512674793713163,0.18823529411764706,1.0
runtime_load,up,48,85,373,373,4.3882352941176475,3.0407059919571044,8,260.945614,270.47635499999996,0.6995860965147452,0.5176470588235295,1.0
runtime_load,up,51,85,380,380,4.470588235294118,3.1586466368421053,8,260.12506099999996,269.03604899999993,0.6845396342105262,0.5294117647058824,1.0
runtime_load,up,55,85,379,379,4.458823529411765,3.1833333271767814,8,259.796609,268.972099,0.6854791794195251,0.5176470588235295,1.0
runtime_load,gate,53,85,363,363,4.270588235294118,3.2912501763085404,8,259.64011199999993,269.43977299999995,0.7152620165289254,0.6235294117647059,1.0
runtime_load,down,58,85,423,423,4.976470588235294,3.6135145437352243,8,258.89859500000006,268.69141,0.6120534160756502,0.3764705882352941,1.0
runtime_load,down,57,85,418,418,4.91764705882353,3.5556220071770333,8,257.45556300000004,266.706382,0.6159223995215312,0.4235294117647059,1.0
runtime_load,up,52,85,372,372,4.376470588235295,3.1334677338709684,8,255.85512200000008,265.054864,0.6877825860215055,0.5411764705882353,1.0
runtime_load,up,20,85,394,394,4.635294117647059,3.3008762360406094,8,255.45219500000007,264.75504500000005,0.6483558248730966,0.4823529411764706,1.0
current_down_overlap,down,29,85,519,519,6.105882352941176,4.099683445086707,8,255.032399,267.6907830000001,0.4913919055876686,0.18823529411764706,1.0
runtime_load,up,36,85,368,368,4.329411764705882,3.122030282608695,8,254.24217700000014,263.41319999999996,0.6908754809782612,0.5294117647058824,1.0
runtime_load,gate,27,85,389,389,4.576470588235294,3.4029134550128535,8,253.7194500000001,263.4363009999999,0.6522350899742934,0.4588235294117647,1.0
runtime_load,gate,23,85,398,398,4.682352941176471,3.546841351758794,8,253.60903600000006,263.35750400000006,0.6372086331658293,0.4470588235294118,1.0
runtime_load,gate,20,85,394,394,4.635294117647059,3.493431228426396,8,253.53218600000008,263.43097399999994,0.6434827055837565,0.4823529411764706,1.0
runtime_load,up,27,85,389,389,4.576470588235294,3.2168808868894603,8,252.67466300000004,261.747704,0.649549262210797,0.4588235294117647,1.0
runtime_load,up,53,85,363,363,4.270588235294118,2.9928440165289256,8,252.61433499999998,261.7952289999999,0.695907258953168,0.6235294117647059,1.0
runtime_load,gate,14,85,348,348,4.094117647058823,3.3571359942528733,8,250.8732899999999,350.59266300000013,0.7209002586206894,0.6470588235294118,1.0
runtime_load,gate,26,85,385,385,4.529411764705882,3.372486093506494,8,250.50691199999994,260.1954819999999,0.6506673038961037,0.5294117647058824,1.0
runtime_load,up,26,85,385,385,4.529411764705882,3.2512925428571426,8,248.93634500000005,258.03911899999997,0.6465879090909092,0.5294117647058824,1.0
runtime_load,gate,34,83,339,339,4.0843373493975905,3.3719763982300885,8,248.8201,257.65287800000004,0.7339825958702065,0.6024096385542169,1.0
runtime_load,up,23,85,398,398,4.682352941176471,3.2535594698492454,8,248.55518199999992,258.05376000000007,0.6245105075376882,0.4470588235294118,1.0
runtime_load,gate,19,85,376,376,4.423529411764706,3.495928316489362,8,245.65751499999996,255.15811600000012,0.6533444547872339,0.5529411764705883,1.0
runtime_load,up,19,85,376,376,4.423529411764706,3.3563323324468084,8,243.39060499999997,252.32336700000002,0.6473154388297871,0.5529411764705883,1.0
runtime_load,gate,16,85,368,368,4.329411764705882,3.4281444211956527,8,243.38612100000003,253.21242900000007,0.6613753288043479,0.5764705882352941,1.0
runtime_load,up,16,85,368,368,4.329411764705882,3.246545024456522,8,242.73305900000003,251.70548799999997,0.6596007038043479,0.5764705882352941,1.0
runtime_load,gate,41,85,318,318,3.7411764705882353,3.1912473742138365,8,242.586432,250.98783400000005,0.7628504150943396,0.6823529411764706,1.0
runtime_load,gate,54,85,330,330,3.8823529411764706,3.2126262666666663,7,242.32022699999996,337.8699840000001,0.734303718181818,0.6941176470588235,1.0
current_down_overlap,down,28,85,483,483,5.682352941176471,3.9597998530020697,8,241.9969390000001,253.6692380000001,0.5010288592132508,0.21176470588235294,1.0
runtime_load,up,17,85,375,375,4.411764705882353,3.269130165333333,8,239.8287759999999,249.01028300000007,0.6395434026666664,0.5176470588235295,1.0
runtime_load,gate,17,85,375,375,4.411764705882353,3.379771437333333,8,239.68034400000002,249.2297529999999,0.639147584,0.5176470588235295,1.0
runtime_load,down,12,85,485,485,5.705882352941177,3.8735247917525784,8,239.673644,249.91443699999994,0.4941724618556701,0.2,1.0
runtime_load,up,34,83,339,339,4.0843373493975905,2.9836142920353987,8,239.10769,247.7751779999999,0.7053324188790561,0.6024096385542169,1.0
runtime_load,up,22,85,365,365,4.294117647058823,3.2678603945205484,8,238.723775,247.586219,0.6540377397260274,0.5529411764705883,1.0
runtime_load,gate,22,85,365,365,4.294117647058823,3.482876720547945,8,238.00956399999998,248.04411999999996,0.6520809972602739,0.5529411764705883,1.0
current_down_overlap,down,32,85,465,465,5.470588235294118,3.7008243892473116,8,237.75865900000002,248.552742,0.5113089440860216,0.23529411764705882,1.0
runtime_load,gate,38,85,326,326,3.835294117647059,3.3296012361963188,8,237.67144700000003,245.87391900000014,0.7290535184049081,0.7058823529411765,1.0
runtime_load,up,18,85,366,366,4.305882352941176,3.183632590163935,8,236.24838400000004,245.52092499999998,0.6454873879781422,0.6,1.0
runtime_load,gate,21,85,359,359,4.223529411764706,3.3220586295264622,8,236.07727799999986,245.56102399999986,0.6575968746518102,0.5529411764705883,1.0
runtime_load,gate,18,85,366,366,4.305882352941176,3.295055969945355,8,235.89889699999992,245.61234999999985,0.6445325054644807,0.6,1.0
runtime_load,up,21,85,359,359,4.223529411764706,3.1074081337047352,8,235.587808,244.2468009999999,0.6562334484679666,0.5529411764705883,1.0
runtime_load,down,60,86,476,476,5.534883720930233,3.749959985294117,8,235.54212400000003,246.74658100000002,0.49483639495798326,0.3023255813953488,1.0
current_down_overlap,down,30,85,461,461,5.423529411764706,3.7474899479392625,8,235.46692599999994,246.87042299999996,0.5107742429501083,0.3176470588235294,1.0
runtime_load,gate,50,84,332,332,3.9523809523809526,3.405421692771084,8,235.46606999999995,243.91794999999993,0.7092351506024095,0.6190476190476191,1.0
runtime_load,gate,15,85,366,366,4.305882352941176,3.391302371584699,8,235.44457500000001,244.69960599999993,0.6432911885245902,0.5882352941176471,1.0
runtime_load,up,15,85,366,366,4.305882352941176,3.212822027322404,8,235.06879500000002,245.2831720000001,0.6422644672131148,0.5882352941176471,1.0
runtime_load,up,14,85,348,348,4.094117647058823,3.077538347701149,8,234.1089069999999,259.5267369999999,0.6727267442528733,0.6470588235294118,1.0
runtime_load,gate,43,84,321,321,3.8214285714285716,3.318476507788162,8,233.94519300000005,242.691348,0.7288012242990656,0.6904761904761905,1.0
runtime_load,up,11,85,360,360,4.235294117647059,3.01944445,8,232.88428600000003,242.011528,0.6469007944444445,0.5764705882352941,1.0
runtime_load,gate,49,85,324,324,3.8117647058823527,3.046090540123457,8,232.74784000000002,241.16404699999993,0.7183575308641976,0.7058823529411765,1.0
runtime_load,down,27,85,456,456,5.364705882352941,3.665371756578947,8,232.46982599999993,242.18080700000002,0.5098022499999998,0.25882352941176473,1.0
current_down_overlap,down,33,85,449,449,5.2823529411764705,3.718268122494432,8,232.17701100000002,243.83596100000005,0.5170980200445435,0.36470588235294116,1.0
runtime_load,up,54,85,330,330,3.8823529411764706,2.794898996969697,7,231.9039509999999,247.4029930000001,0.7027392454545451,0.6941176470588235,1.0
runtime_load,gate,11,85,360,360,4.235294117647059,3.239490747222222,8,231.74424399999992,241.06611000000007,0.643734011111111,0.5764705882352941,1.0
runtime_load,gate,47,85,322,322,3.788235294117647,3.1770186335403725,8,231.38998900000004,239.751867,0.7186024503105591,0.7058823529411765,1.0
current_down_overlap,down,31,85,454,454,5.341176470588235,3.683186508810573,8,230.44485500000005,241.39862699999992,0.5075877863436125,0.3411764705882353,1.0
runtime_load,up,41,85,318,318,3.7411764705882353,2.7261605283018873,8,230.02142899999996,238.77884600000004,0.723337827044025,0.6823529411764706,1.0
runtime_load,gate,44,85,310,310,3.6470588235294117,3.0833026,8,229.77652799999996,238.05464500000008,0.7412146064516127,0.7647058823529411,1.0
current_down_overlap,down,51,85,449,449,5.2823529411764705,3.661024503340758,8,229.45273800000007,240.386985,0.5110305968819601,0.3176470588235294,1.0
runtime_load,up,38,85,326,326,3.835294117647059,2.9275197055214726,8,229.35389599999996,237.51681500000004,0.7035395582822085,0.7058823529411765,1.0
runtime_load,up,50,84,332,332,3.9523809523809526,2.9911861686746986,8,229.0138129999999,237.29226300000002,0.6898006415662647,0.6190476190476191,1.0
runtime_load,gate,5,85,500,500,5.882352941176471,4.038233322000001,8,229.00005600000006,237.968853,0.4580001120000001,0.1411764705882353,1.0
runtime_load,gate,45,83,315,315,3.7951807228915664,3.063990936507937,8,228.150924,236.40362200000004,0.7242886476190477,0.6867469879518072,1.0
runtime_load,gate,39,84,308,308,3.6666666666666665,3.1287028441558444,8,227.66745599999993,236.11702599999992,0.7391800519480517,0.7380952380952381,1.0
runtime_load,gate,42,85,311,311,3.6588235294117646,3.2154340771704177,8,227.37840799999995,235.56652299999993,0.7311202829581992,0.6941176470588235,1.0
runtime_load,up,49,85,324,324,3.8117647058823527,2.7972369413580243,8,225.85726299999996,233.82674200000008,0.6970903179012344,0.7058823529411765,1.0
runtime_load,up,43,84,321,321,3.8214285714285716,2.915932361370716,8,225.05954900000003,233.43457699999993,0.7011200903426792,0.6904761904761905,1.0
runtime_load,gate,35,83,299,299,3.602409638554217,3.0477145886287627,8,224.61910600000007,233.22162599999996,0.751234468227425,0.7469879518072289,1.0
runtime_load,up,47,85,322,322,3.788235294117647,2.7334664316770185,8,223.71513500000006,231.97416899999993,0.6947675000000002,0.7058823529411765,1.0
runtime_load,gate,40,85,291,291,3.4235294117647057,3.042955323024055,8,223.50768800000012,231.47361499999997,0.7680676563573887,0.8,1.0
runtime_load,gate,13,85,336,336,3.9529411764705884,3.0420564255952383,8,223.295857,232.02801000000005,0.6645710029761905,0.6705882352941176,1.0
runtime_load,down,17,85,446,446,5.247058823529412,3.7614349730941705,8,223.25118999999992,248.76167600000002,0.5005632062780268,0.3764705882352941,1.0
current_down_overlap,down,55,85,436,436,5.129411764705883,3.5746669197247702,8,223.05119,234.36569100000006,0.5115852981651376,0.36470588235294116,1.0
runtime_load,up,5,85,500,500,5.882352941176471,4.058052371999999,8,222.70738900000003,231.81939599999998,0.44541477800000007,0.1411764705882353,1.0
current_down_overlap,down,14,85,428,428,5.035294117647059,3.488862922897196,8,222.00248299999998,232.397789,0.5186973901869159,0.3764705882352941,1.0
runtime_load,gate,37,83,298,298,3.5903614457831323,3.0773969496644296,8,221.80892200000005,229.71504699999997,0.7443252416107384,0.7228915662650602,1.0
current_down_overlap,down,52,85,426,426,5.011764705882353,3.705594687793428,8,221.79071100000002,232.17777000000007,0.5206354718309859,0.4,1.0
runtime_load,up,4,85,485,485,5.705882352941177,4.0007412886597935,8,221.78428200000002,230.85904999999997,0.45728717938144336,0.2,1.0
runtime_load,up,13,85,336,336,3.9529411764705884,2.8316468214285715,8,221.35537700000003,229.74896899999996,0.6587957648809525,0.6705882352941176,1.0
runtime_load,down,11,85,435,435,5.117647058823529,3.5415325402298845,8,221.324609,231.02899499999998,0.5087922045977011,0.32941176470588235,1.0
runtime_load,up,44,85,310,310,3.6470588235294117,2.764569883870968,8,221.14506499999996,229.363305,0.7133711774193547,0.7647058823529411,1.0
runtime_load,down,59,85,424,424,4.988235294117647,3.5198506226415085,8,220.35434100000006,230.43743700000007,0.5197036344339624,0.3411764705882353,1.0
runtime_load,down,13,85,425,425,5.0,3.512274505882352,8,220.31877100000008,229.62155399999997,0.5183971082352943,0.3411764705882353,1.0
current_down_overlap,down,36,85,425,425,5.0,3.5486498705882346,8,219.10945999999987,229.79301200000003,0.515551670588235,0.4,1.0
runtime_load,up,3,85,473,473,5.564705882352941,4.000493321353066,8,219.10825000000003,227.9728159999999,0.4632309725158563,0.15294117647058825,1.0
runtime_load,gate,4,85,484,484,5.694117647058824,3.933013570247934,8,219.07796600000003,228.04863099999997,0.45264042561983475,0.2,1.0
runtime_load,up,39,84,308,308,3.6666666666666665,2.776948051948052,8,218.85349700000003,226.64475199999998,0.7105633019480521,0.7380952380952381,1.0
runtime_load,up,45,83,315,315,3.7951807228915664,2.8247165587301586,8,218.52195299999994,226.30134899999993,0.6937204857142856,0.6867469879518072,1.0
runtime_load,up,42,85,311,311,3.6588235294117646,2.8175700675241155,8,217.40885199999994,225.45814500000003,0.6990638327974275,0.6941176470588235,1.0
runtime_load,gate,46,84,293,293,3.488095238095238,3.064277604095563,8,217.266818,225.05589500000005,0.741524976109215,0.7619047619047619,1.0
runtime_load,up,35,83,298,298,3.5903614457831323,2.7270693590604025,8,216.66250000000008,224.74128399999998,0.727055369127517,0.7469879518072289,1.0
runtime_load,gate,3,85,473,473,5.564705882352941,3.995066947145877,8,216.28000900000004,225.14409800000004,0.4572516046511629,0.15294117647058825,1.0
current_down_overlap,down,48,85,425,425,5.0,3.5238039270588235,8,215.75391899999997,226.50018199999988,0.50765628,0.38823529411764707,1.0
current_down_overlap,down,34,85,399,399,4.694117647058824,3.3941639849624057,8,214.49921700000002,224.57823600000003,0.537592022556391,0.47058823529411764,1.0
runtime_load,up,40,85,291,291,3.4235294117647057,2.7796678075601373,8,214.4131459999999,221.96392200000008,0.7368149347079034,0.8,1.0
