seq,expert_bytes,tensor_base,expert_idx,tensor
603,4030464,0x0,129,blk.27.ffn_up_exps.weight
604,4030464,0x0,141,blk.27.ffn_up_exps.weight
605,4030464,0x0,156,blk.27.ffn_up_exps.weight
607,4030464,0x0,233,blk.27.ffn_up_exps.weight
608,4030464,0x0,243,blk.27.ffn_up_exps.weight
609,4030464,0x0,16,blk.27.ffn_gate_exps.weight
610,4030464,0x0,87,blk.27.ffn_gate_exps.weight
611,4030464,0x0,129,blk.27.ffn_gate_exps.weight
612,4030464,0x0,141,blk.27.ffn_gate_exps.weight
613,4030464,0x0,156,blk.27.ffn_gate_exps.weight
615,4030464,0x0,233,blk.27.ffn_gate_exps.weight
616,4030464,0x0,243,blk.27.ffn_gate_exps.weight
617,4816896,0x0,16,blk.27.ffn_down_exps.weight
618,4816896,0x0,87,blk.27.ffn_down_exps.weight
619,4816896,0x0,129,blk.27.ffn_down_exps.weight
620,4816896,0x0,141,blk.27.ffn_down_exps.weight
621,4816896,0x0,156,blk.27.ffn_down_exps.weight
623,4816896,0x0,233,blk.27.ffn_down_exps.weight
624,4816896,0x0,243,blk.27.ffn_down_exps.weight
626,4030464,0x0,60,blk.28.ffn_up_exps.weight
627,4030464,0x0,87,blk.28.ffn_up_exps.weight
628,4030464,0x0,94,blk.28.ffn_up_exps.weight
629,4030464,0x0,103,blk.28.ffn_up_exps.weight
630,4030464,0x0,162,blk.28.ffn_up_exps.weight
631,4030464,0x0,184,blk.28.ffn_up_exps.weight
632,4030464,0x0,230,blk.28.ffn_up_exps.weight
634,4030464,0x0,60,blk.28.ffn_gate_exps.weight
635,4030464,0x0,87,blk.28.ffn_gate_exps.weight
636,4030464,0x0,94,blk.28.ffn_gate_exps.weight
637,4030464,0x0,103,blk.28.ffn_gate_exps.weight
638,4030464,0x0,162,blk.28.ffn_gate_exps.weight
639,4030464,0x0,184,blk.28.ffn_gate_exps.weight
640,4030464,0x0,230,blk.28.ffn_gate_exps.weight
