op,role,layer,batches,jobs,read_jobs,avg_read_jobs_per_batch,weighted_inflight_avg,max_inflight,wait_ms,wall_ms,wait_ms_per_read_job,small_read_batch_rate_le4,small_read_batch_rate_le8
runtime_load,down,7,31,184,184,5.935483870967742,3.9150750597826085,8,119.56376400000002,123.776063,0.6498030652173914,0.1935483870967742,1.0
runtime_load,gate,29,31,165,165,5.32258064516129,4.319696957575758,8,119.04681700000002,122.920521,0.7214958606060607,0.2903225806451613,1.0
runtime_load,down,9,31,175,175,5.645161290322581,3.959891177142857,8,116.10847799999998,120.20582800000001,0.663477017142857,0.22580645161290322,1.0
runtime_load,gate,28,31,160,160,5.161290322580645,3.8911756062500005,8,114.82772100000001,118.83498099999998,0.7176732562500001,0.2903225806451613,1.0
runtime_load,down,10,31,189,189,6.096774193548387,4.04479719047619,8,114.42015200000002,118.29144500000001,0.6053976296296297,0.16129032258064516,1.0
runtime_load,down,6,31,183,183,5.903225806451613,4.004657786885246,8,114.11381200000002,118.148721,0.623572743169399,0.22580645161290322,1.0
runtime_load,down,4,31,201,201,6.483870967741935,4.000497562189055,8,113.553081,117.92868899999999,0.5649407014925374,0.0967741935483871,1.0
runtime_load,up,29,31,165,165,5.32258064516129,3.478383854545455,8,111.29632800000002,115.25396000000002,0.6745232000000001,0.2903225806451613,1.0
runtime_load,down,24,31,188,188,6.064516129032258,4.112588686170213,8,109.83755400000001,114.18698600000002,0.5842423085106384,0.1935483870967742,1.0
runtime_load,down,23,31,184,184,5.935483870967742,3.8251423478260875,8,108.46818599999999,112.78605100000003,0.5895010108695652,0.12903225806451613,1.0
runtime_load,down,8,31,168,168,5.419354838709677,3.7549603095238098,8,107.71916300000002,111.495478,0.6411854940476192,0.25806451612903225,1.0
runtime_load,down,18,31,173,173,5.580645161290323,3.833443410404625,8,107.03810300000002,110.91548100000001,0.618717358381503,0.22580645161290322,1.0
runtime_load,gate,32,31,145,145,4.67741935483871,3.6319540137931035,8,106.38261499999999,110.24137300000001,0.7336732068965517,0.5161290322580645,1.0
runtime_load,up,28,31,160,160,5.161290322580645,3.3106249999999995,8,105.28936800000001,109.65914599999999,0.65805855,0.2903225806451613,1.0
runtime_load,up,9,31,143,143,4.612903225806452,3.514219090909091,8,105.13006400000002,108.55285300000001,0.7351752727272729,0.4838709677419355,1.0
runtime_load,gate,51,31,142,142,4.580645161290323,3.541197154929577,8,104.92784099999999,108.271359,0.7389284577464788,0.4838709677419355,1.0
runtime_load,down,16,31,180,180,5.806451612903226,3.999589894444444,8,104.46133300000001,108.18705899999999,0.5803407388888889,0.1935483870967742,1.0
runtime_load,down,25,31,172,172,5.548387096774194,3.9025609069767446,8,104.14305100000001,108.15817,0.6054828546511629,0.25806451612903225,1.0
runtime_load,up,32,31,145,145,4.67741935483871,3.2156321931034486,8,103.431538,106.855906,0.713320951724138,0.5161290322580645,1.0
runtime_load,gate,33,31,144,144,4.645161290322581,3.9803241041666664,8,103.40911399999997,106.89372599999997,0.7181188472222221,0.41935483870967744,1.0
runtime_load,down,26,31,167,167,5.387096774193548,3.7329341616766474,8,102.88308299999998,106.74773200000001,0.616066365269461,0.3548387096774194,1.0
runtime_load,up,8,31,137,137,4.419354838709677,3.240997591240876,8,102.707526,106.21391100000002,0.7496899708029198,0.5161290322580645,1.0
runtime_load,gate,9,31,144,144,4.645161290322581,3.28761575,8,102.484337,105.887467,0.7116967847222222,0.4838709677419355,1.0
runtime_load,up,51,31,142,142,4.580645161290323,3.2244131549295774,8,101.35843700000001,104.86366999999997,0.713791809859155,0.4838709677419355,1.0
runtime_load,gate,30,31,140,140,4.516129032258065,3.7040476071428565,8,101.23185399999998,104.87769999999999,0.7230846714285714,0.4838709677419355,1.0
runtime_load,down,20,31,172,172,5.548387096774194,3.678294593023256,8,100.96222199999998,104.80790200000001,0.5869896627906975,0.25806451612903225,1.0
runtime_load,down,19,31,167,167,5.387096774193548,4.012617634730539,8,100.92846899999999,104.733207,0.6043620898203592,0.3225806451612903,1.0
runtime_load,gate,36,31,134,134,4.32258064516129,3.6386815746268657,8,100.874212,104.41792,0.7527926268656716,0.5161290322580645,1.0
runtime_load,gate,8,31,137,137,4.419354838709677,3.194473401459854,8,100.87182,104.65292299999997,0.7362906569343066,0.5161290322580645,1.0
runtime_load,down,15,31,155,155,5.0,3.7210752709677424,8,100.729534,104.48571099999998,0.6498679612903225,0.45161290322580644,1.0
runtime_load,gate,31,31,138,138,4.451612903225806,3.7632849927536234,8,99.43507599999998,102.92301499999999,0.7205440289855071,0.5161290322580645,1.0
runtime_load,up,33,31,144,144,4.645161290322581,3.331696444444445,8,99.34776400000003,103.074422,0.6899150277777779,0.41935483870967744,1.0
runtime_load,gate,55,31,132,132,4.258064516129032,3.5744949621212125,7,99.0028,102.43289000000004,0.7500212121212121,0.5483870967741935,1.0
runtime_load,up,36,31,135,135,4.354838709677419,3.188888888888889,8,98.74821999999999,102.03929399999998,0.7314682962962962,0.4838709677419355,1.0
runtime_load,down,21,31,165,165,5.32258064516129,3.6876623272727276,8,98.70601200000002,102.54548000000001,0.5982182545454546,0.22580645161290322,1.0
runtime_load,gate,7,31,135,135,4.354838709677419,3.2617284000000004,8,98.66211800000002,149.32111900000004,0.7308305037037038,0.5806451612903226,1.0
runtime_load,gate,52,31,136,136,4.387096774193548,3.76176469117647,8,98.416352,101.62122099999999,0.7236496470588235,0.5161290322580645,1.0
runtime_load,up,30,31,140,140,4.516129032258065,3.2403061214285716,8,97.893352,101.377265,0.6992382285714285,0.4838709677419355,1.0
runtime_load,up,7,31,135,135,4.354838709677419,3.693827177777778,8,97.80736899999998,130.94223399999998,0.7244990296296295,0.5806451612903226,1.0
runtime_load,down,5,31,212,212,6.838709677419355,4.219216113207547,8,97.34199699999996,102.07433599999999,0.459160363207547,0.03225806451612903,1.0
runtime_load,down,1,31,213,213,6.870967741935484,4.25805947887324,8,97.24069000000001,102.00952899999997,0.45652906103286395,0.03225806451612903,1.0
runtime_load,down,22,31,161,161,5.193548387096774,3.866873726708074,8,97.097617,100.78028300000001,0.6030907888198758,0.41935483870967744,1.0
runtime_load,up,31,31,137,137,4.419354838709677,3.1590024598540145,8,96.93610799999996,100.41660799999998,0.707562832116788,0.5161290322580645,1.0
runtime_load,gate,48,31,129,129,4.161290322580645,3.4829457364341088,8,96.60341900000002,99.933435,0.7488637131782947,0.5806451612903226,1.0
current_down_overlap,down,29,31,203,203,6.548387096774194,4.199425325123153,8,96.57563700000001,101.47606300000001,0.4757420541871922,0.0967741935483871,1.0
runtime_load,up,55,31,132,132,4.258064516129032,2.9813131060606057,7,95.78689099999998,99.13887799999999,0.725658265151515,0.5483870967741935,1.0
runtime_load,up,52,31,136,136,4.387096774193548,3.1601540955882355,8,95.6477,98.810569,0.7032919117647058,0.5161290322580645,1.0
runtime_load,gate,34,31,130,130,4.193548387096774,3.5347435999999997,8,94.59886599999999,97.97899899999999,0.7276835846153845,0.5806451612903226,1.0
runtime_load,down,2,31,189,189,6.096774193548387,3.9697152645502642,8,93.807062,97.94967299999999,0.4963336613756614,0.22580645161290322,1.0
runtime_load,gate,14,31,121,121,3.903225806451613,3.2293388181818177,8,93.73259900000001,185.68267300000002,0.7746495785123968,0.7096774193548387,1.0
runtime_load,up,48,31,129,129,4.161290322580645,2.9351421085271316,8,93.416672,96.68405999999999,0.7241602480620155,0.5806451612903226,1.0
runtime_load,down,58,31,154,154,4.967741935483871,3.6746752987012985,8,93.19812,96.79116400000001,0.6051825974025974,0.45161290322580644,1.0
runtime_load,up,34,31,130,130,4.193548387096774,3.1232600923076923,8,92.84043399999999,95.98521099999998,0.7141571846153845,0.5806451612903226,1.0
current_down_overlap,down,28,31,189,189,6.096774193548387,3.9508440634920627,8,92.32965899999999,96.90966899999998,0.48851671428571425,0.16129032258064516,1.0
runtime_load,gate,54,31,115,115,3.7096774193548385,3.082608695652174,7,92.129165,187.134251,0.8011231739130434,0.8387096774193549,1.0
runtime_load,down,57,31,149,149,4.806451612903226,3.538143194630872,8,92.12773799999998,95.66184799999998,0.6183069664429529,0.45161290322580644,1.0
runtime_load,down,60,32,189,189,5.90625,4.003754047619048,8,91.50666899999999,95.69053799999999,0.48416226984126975,0.25,1.0
runtime_load,gate,35,31,121,121,3.903225806451613,3.385950454545455,8,89.85920199999998,92.88996700000003,0.7426380330578511,0.6774193548387096,1.0
runtime_load,gate,38,31,118,118,3.806451612903226,3.4060734491525424,8,88.55525199999997,91.31993899999999,0.7504682372881353,0.6774193548387096,1.0
runtime_load,down,3,31,192,192,6.193548387096774,3.9855902812499995,8,88.20165,92.30273900000002,0.45938359375,0.03225806451612903,1.0
runtime_load,up,35,31,121,121,3.903225806451613,2.9621212231404956,8,87.71783200000002,90.68908600000002,0.7249407603305786,0.6774193548387096,1.0
runtime_load,up,38,31,118,118,3.806451612903226,2.8692494237288138,8,86.60355800000002,89.73103899999998,0.7339284576271188,0.6774193548387096,1.0
runtime_load,up,54,31,115,115,3.7096774193548385,2.6840579565217393,7,86.36584300000001,96.318424,0.7510073304347827,0.8387096774193549,1.0
runtime_load,gate,53,31,116,116,3.7419354838709675,3.0488506293103446,6,86.23855499999998,89.135479,0.743435818965517,0.8064516129032258,1.0
current_down_overlap,down,32,31,180,180,5.806451612903226,3.733425938888889,8,86.01843199999999,90.39282200000002,0.47788017777777775,0.12903225806451613,1.0
current_down_overlap,down,30,31,172,172,5.548387096774194,3.7091361686046516,8,85.948007,90.050986,0.4996977151162791,0.2903225806451613,1.0
runtime_load,gate,49,31,118,118,3.806451612903226,3.0557909491525423,8,85.25554899999997,88.264039,0.7225046525423726,0.7096774193548387,1.0
runtime_load,gate,39,31,112,112,3.6129032258064515,3.204613071428571,8,85.02888600000001,87.89250099999997,0.7591864821428572,0.7419354838709677,1.0
