op,role,layer,batches,jobs,read_jobs,avg_read_jobs_per_batch,weighted_inflight_avg,max_inflight,wait_ms,wall_ms,wait_ms_per_read_job,small_read_batch_rate_le4,small_read_batch_rate_le8
runtime_load,up,5,31,182,182,5.870967741935484,4.030402961538461,8,80.67635899999999,83.85374199999998,0.44327669780219775,0.1935483870967742,1.0
runtime_load,up,39,31,112,112,3.6129032258064515,2.7410714285714284,8,80.63066200000002,83.47521499999999,0.7199166250000001,0.7419354838709677,1.0
runtime_load,up,60,32,162,162,5.0625,3.7551441172839506,8,80.52328499999999,83.62268900000001,0.49705731481481474,0.4375,1.0
current_down_overlap,down,33,31,164,164,5.290322580645161,3.6600609756097553,8,80.47737599999999,84.154993,0.49071570731707315,0.3548387096774194,1.0
runtime_load,up,3,31,158,158,5.096774193548387,3.721308012658228,8,80.441824,83.35909600000001,0.5091254683544304,0.22580645161290322,1.0
runtime_load,gate,22,31,123,123,3.967741935483871,3.2312040650406506,8,80.258821,83.30875100000002,0.6525107398373984,0.6451612903225806,1.0
runtime_load,gate,21,31,124,124,4.0,3.386424741935484,8,80.23850000000002,83.34929299999999,0.6470846774193549,0.6129032258064516,1.0
runtime_load,up,14,31,121,121,3.903225806451613,3.165289256198347,8,80.20759100000001,99.01726400000001,0.662872652892562,0.7096774193548387,1.0
runtime_load,up,38,31,118,118,3.806451612903226,2.72770379661017,8,79.770306,82.674668,0.6760195423728814,0.6774193548387096,1.0
runtime_load,gate,50,30,105,105,3.5,3.103628152380952,8,79.701232,82.688748,0.7590593523809525,0.7333333333333333,1.0
runtime_load,gate,5,31,182,182,5.870967741935484,4.048626384615384,8,79.594467,82.86244700000002,0.43733223626373624,0.1935483870967742,1.0
runtime_load,up,43,31,107,107,3.4516129032258065,2.592790327102804,8,79.46324399999999,82.142163,0.7426471401869158,0.7741935483870968,1.0
runtime_load,gate,13,31,119,119,3.838709677419355,3.0665265966386555,8,79.45568499999999,82.42533999999999,0.667694831932773,0.7096774193548387,1.0
runtime_load,up,21,31,124,124,4.0,3.003245,8,79.376663,82.414001,0.640134379032258,0.6129032258064516,1.0
runtime_load,up,22,31,123,123,3.967741935483871,2.991869918699187,8,78.81003999999999,81.90164899999999,0.6407320325203251,0.6451612903225806,1.0
runtime_load,up,13,31,119,119,3.838709677419355,2.8683473613445383,8,78.79075599999999,81.684392,0.6621071932773108,0.7096774193548387,1.0
runtime_load,down,17,31,162,162,5.225806451612903,4.2355232962962965,8,78.62431400000001,94.744709,0.48533527160493833,0.45161290322580644,1.0
runtime_load,up,37,31,113,113,3.6451612903225805,2.775600495575221,8,78.407172,81.110175,0.693868778761062,0.6451612903225806,1.0
current_down_overlap,down,34,31,161,161,5.193548387096774,3.5145962732919256,8,78.36166700000001,82.19252900000002,0.48671842857142866,0.3548387096774194,1.0
runtime_load,down,59,31,159,159,5.129032258064516,3.5066037421383647,8,77.93594900000001,81.65583400000001,0.49016320125786167,0.3225806451612903,1.0
runtime_load,down,13,31,153,153,4.935483870967742,3.479956431372549,8,77.76008100000001,81.267468,0.5082358235294119,0.3870967741935484,1.0
runtime_load,up,4,31,164,164,5.290322580645161,3.856605695121951,8,77.751761,80.75604200000001,0.4740961036585366,0.3225806451612903,1.0
current_down_overlap,down,54,31,144,144,4.645161290322581,3.4413194444444444,8,76.99318599999997,80.309421,0.5346749027777775,0.5483870967741935,1.0
runtime_load,up,50,30,105,105,3.5,2.7355555428571425,8,76.95028900000001,79.74772499999999,0.7328598952380954,0.7333333333333333,1.0
current_down_overlap,down,53,31,145,145,4.67741935483871,3.338423655172414,8,76.77626399999998,80.45160299999999,0.5294914758620689,0.3870967741935484,1.0
runtime_load,gate,40,31,103,103,3.3225806451612905,3.1747572912621362,8,76.65456900000001,79.33327800000002,0.7442191165048545,0.7741935483870968,1.0
current_down_overlap,down,38,31,144,144,4.645161290322581,3.209953722222222,8,76.15563099999999,79.76797900000001,0.528858548611111,0.4838709677419355,1.0
current_down_overlap,down,50,31,142,142,4.580645161290323,3.3510563591549296,8,75.94105499999998,79.462757,0.5347961619718308,0.41935483870967744,1.0
current_down_overlap,down,35,31,150,150,4.838709677419355,3.4087142999999998,8,75.86745099999999,79.58902300000001,0.5057830066666665,0.3870967741935484,1.0
runtime_load,up,46,31,102,102,3.2903225806451615,2.575653568627451,8,75.413198,78.142541,0.7393450784313725,0.8064516129032258,1.0
runtime_load,gate,45,30,94,94,3.1333333333333333,2.8581559999999997,8,75.24838199999999,77.76048999999999,0.8005147021276595,0.8666666666666667,1.0
runtime_load,up,2,31,144,144,4.645161290322581,4.024305513888889,8,74.638577,77.60851499999998,0.5183234513888889,0.4838709677419355,1.0
runtime_load,gate,60,32,162,162,5.0625,3.6397119506172837,8,73.93703000000001,76.83995499999999,0.45640141975308646,0.4375,1.0
runtime_load,down,56,31,144,144,4.645161290322581,3.3201389236111116,8,73.615459,77.066145,0.5112184652777778,0.4838709677419355,1.0
runtime_load,gate,4,31,164,164,5.290322580645161,3.994367024390244,8,73.49337799999999,76.52433,0.44813035365853654,0.3225806451612903,1.0
current_down_overlap,down,40,31,137,137,4.419354838709677,3.2834550145985397,8,73.49265099999998,76.84513899999999,0.5364427080291969,0.4838709677419355,1.0
runtime_load,gate,3,31,158,158,5.096774193548387,3.644725746835443,8,73.31642699999999,76.363142,0.4640280189873417,0.22580645161290322,1.0
runtime_load,up,40,31,103,103,3.3225806451612905,2.7339805436893205,8,73.000527,75.549531,0.7087429805825243,0.7741935483870968,1.0
current_down_overlap,down,37,31,136,136,4.387096774193548,3.25036769117647,8,72.20006500000002,75.54052500000002,0.5308828308823531,0.5483870967741935,1.0
current_down_overlap,down,42,31,130,130,4.193548387096774,3.223717961538462,8,72.136836,75.325314,0.5548987384615385,0.5483870967741935,1.0
current_down_overlap,down,47,31,129,129,4.161290322580645,2.979014395348838,8,72.09492900000001,75.368374,0.5588754186046512,0.6129032258064516,1.0
current_down_overlap,down,41,31,128,128,4.129032258064516,3.1582031015625,8,71.75002400000001,74.938151,0.5605470625000001,0.6129032258064516,1.0
runtime_load,gate,2,31,144,144,4.645161290322581,3.9347222222222222,8,71.718734,74.500571,0.49804676388888885,0.4838709677419355,1.0
current_down_overlap,down,49,31,132,132,4.258064516129032,3.3286616363636368,8,71.35040699999999,74.701066,0.5405333863636362,0.5806451612903226,1.0
current_down_overlap,down,39,31,134,134,4.32258064516129,3.33544776119403,8,71.260051,74.67408900000001,0.5317914253731344,0.5483870967741935,1.0
runtime_load,up,45,30,94,94,3.1333333333333333,2.562056765957447,8,70.968547,73.543607,0.7549845425531915,0.8666666666666667,1.0
current_down_overlap,down,44,31,128,128,4.129032258064516,3.31445315625,8,70.75462299999998,74.096869,0.5527704921874999,0.6774193548387096,1.0
current_down_overlap,down,43,31,130,130,4.193548387096774,2.926355292307692,8,69.81701,72.983454,0.537053923076923,0.5806451612903226,1.0
current_down_overlap,down,46,31,118,118,3.806451612903226,2.919491559322034,8,68.029568,71.24019,0.5765217627118644,0.7096774193548387,1.0
current_down_overlap,down,45,31,116,116,3.7419354838709675,2.9770114827586207,8,67.12912800000001,70.07258000000002,0.5786993793103449,0.7096774193548387,1.0
runtime_load,up,6,31,141,141,4.548387096774194,3.271867617021277,8,66.570191,69.30417500000001,0.4721290141843971,0.5161290322580645,1.0
runtime_load,gate,6,31,141,141,4.548387096774194,3.4498817446808516,8,65.404671,68.040031,0.463862914893617,0.5161290322580645,1.0
runtime_load,up,58,31,131,131,4.225806451612903,3.370356213740458,7,65.29204799999998,67.78549399999999,0.4984125801526716,0.6451612903225806,1.0
runtime_load,gate,58,31,131,131,4.225806451612903,3.2614503816793894,7,64.45851800000001,66.890239,0.49204975572519094,0.6451612903225806,1.0
runtime_load,up,59,31,126,126,4.064516129032258,3.3247354365079365,8,63.194207,65.687094,0.5015413253968254,0.5806451612903226,1.0
runtime_load,gate,59,31,126,126,4.064516129032258,3.2080687936507934,8,62.65683499999999,65.126855,0.49727646825396815,0.5806451612903226,1.0
runtime_load,up,57,31,115,115,3.7096774193548385,3.3544927652173913,8,61.356611,63.691939999999995,0.5335357478260869,0.6774193548387096,1.0
runtime_load,gate,57,31,115,115,3.7096774193548385,3.3181159391304345,8,60.70150400000001,62.976876000000004,0.5278391652173914,0.6774193548387096,1.0
runtime_load,gate,56,31,113,113,3.6451612903225805,2.973156336283186,7,59.70973200000001,61.95157400000001,0.5284047079646018,0.7741935483870968,1.0
runtime_load,up,56,31,112,112,3.6129032258064515,2.8886904464285714,7,58.872977,61.33618499999999,0.5256515803571429,0.7741935483870968,1.0
