prompt,predictor,horizon,budget,bundle,samples,targets,predicted,hits,recall,precision,full_step_pct,pred_over_actual_bytes,target_gib,predicted_gib,useful_gib,waste_gib
dev_japan_factual,recent_lfu,1,12,down,1829,14632,21001,5948,0.4065,0.2832,0.0016,1.4353,93.2422,133.8282,37.7482,96.0801
dev_japan_factual,recent_lfu,1,16,all,1829,14632,27605,6704,0.4582,0.2429,0.0044,1.8867,232.4167,438.5020,106.1697,332.3323
dev_japan_factual,recent_lfu,1,16,upgate,1829,14632,27605,6704,0.4582,0.2429,0.0044,1.8865,139.1746,262.5566,63.6033,198.9533
dev_japan_factual,recent_lfu,1,16,down,1829,14632,27605,6704,0.4582,0.2429,0.0044,1.8870,93.2422,175.9454,42.5664,133.3790
dev_japan_factual,recent_lfu,1,24,all,1829,14632,35418,7589,0.5187,0.2143,0.0115,2.4236,232.4167,563.2756,120.2691,443.0065
dev_japan_factual,recent_lfu,1,24,upgate,1829,14632,35418,7589,0.5187,0.2143,0.0115,2.4214,139.1746,337.0002,71.9989,265.0013
dev_japan_factual,recent_lfu,1,24,down,1829,14632,35418,7589,0.5187,0.2143,0.0115,2.4267,93.2422,226.2754,48.2703,178.0051
dev_japan_factual,recent_lfu,1,32,all,1829,14632,35780,7632,0.5216,0.2133,0.0115,2.4489,232.4167,569.1668,120.9711,448.1957
dev_japan_factual,recent_lfu,1,32,upgate,1829,14632,35780,7632,0.5216,0.2133,0.0115,2.4470,139.1746,340.5596,72.4225,268.1371
dev_japan_factual,recent_lfu,1,32,down,1829,14632,35780,7632,0.5216,0.2133,0.0115,2.4518,93.2422,228.6072,48.5486,180.0586
dev_japan_factual,recent_lfu,1,48,all,1829,14632,35780,7632,0.5216,0.2133,0.0115,2.4489,232.4167,569.1668,120.9711,448.1957
dev_japan_factual,recent_lfu,1,48,upgate,1829,14632,35780,7632,0.5216,0.2133,0.0115,2.4470,139.1746,340.5596,72.4225,268.1371
dev_japan_factual,recent_lfu,1,48,down,1829,14632,35780,7632,0.5216,0.2133,0.0115,2.4518,93.2422,228.6072,48.5486,180.0586
dev_japan_factual,recent_lfu,1,64,all,1829,14632,35780,7632,0.5216,0.2133,0.0115,2.4489,232.4167,569.1668,120.9711,448.1957
dev_japan_factual,recent_lfu,1,64,upgate,1829,14632,35780,7632,0.5216,0.2133,0.0115,2.4470,139.1746,340.5596,72.4225,268.1371
dev_japan_factual,recent_lfu,1,64,down,1829,14632,35780,7632,0.5216,0.2133,0.0115,2.4518,93.2422,228.6072,48.5486,180.0586
dev_japan_factual,hybrid_balanced,1,8,all,1829,14632,14632,5877,0.4017,0.4017,0.0011,1.0000,232.4167,232.4167,93.0939,139.3228
dev_japan_factual,hybrid_balanced,1,8,upgate,1829,14632,14632,5877,0.4017,0.4017,0.0011,1.0000,139.1746,139.1746,55.7909,83.3837
dev_japan_factual,hybrid_balanced,1,8,down,1829,14632,14632,5877,0.4017,0.4017,0.0011,1.0000,93.2422,93.2422,37.3031,55.9391
dev_japan_factual,hybrid_balanced,1,12,all,1829,14632,21948,7269,0.4968,0.3312,0.0022,1.5000,232.4167,348.6251,115.2005,233.4246
dev_japan_factual,hybrid_balanced,1,12,upgate,1829,14632,21948,7269,0.4968,0.3312,0.0022,1.5000,139.1746,208.7618,68.9406,139.8212
dev_japan_factual,hybrid_balanced,1,12,down,1829,14632,21948,7269,0.4968,0.3312,0.0022,1.5000,93.2422,139.8633,46.2599,93.6034
dev_japan_factual,hybrid_balanced,1,16,all,1829,14632,29264,8098,0.5534,0.2767,0.0087,2.0000,232.4167,464.8335,128.3523,336.4812
dev_japan_factual,hybrid_balanced,1,16,upgate,1829,14632,29264,8098,0.5534,0.2767,0.0087,2.0000,139.1746,278.3491,76.7877,201.5615
dev_japan_factual,hybrid_balanced,1,16,down,1829,14632,29264,8098,0.5534,0.2767,0.0087,2.0000,93.2422,186.4844,51.5647,134.9197
dev_japan_factual,hybrid_balanced,1,24,all,1829,14632,43896,9043,0.6180,0.2060,0.0262,3.0000,232.4167,697.2502,143.3572,553.8931
dev_japan_factual,hybrid_balanced,1,24,upgate,1829,14632,43896,9043,0.6180,0.2060,0.0262,3.0000,139.1746,417.5237,85.7370,331.7867
dev_japan_factual,hybrid_balanced,1,24,down,1829,14632,43896,9043,0.6180,0.2060,0.0262,3.0000,93.2422,279.7266,57.6202,222.1063
dev_japan_factual,hybrid_balanced,1,32,all,1829,14632,58528,9723,0.6645,0.1661,0.0487,4.0000,232.4167,929.6670,154.1646,775.5024
dev_japan_factual,hybrid_balanced,1,32,upgate,1829,14632,58528,9723,0.6645,0.1661,0.0487,4.0000,139.1746,556.6982,92.1850,464.5133
dev_japan_factual,hybrid_balanced,1,32,down,1829,14632,58528,9723,0.6645,0.1661,0.0487,4.0000,93.2422,372.9688,61.9796,310.9891
dev_japan_factual,hybrid_balanced,1,48,all,1829,14632,87792,10683,0.7301,0.1217,0.1061,6.0000,232.4167,1394.5005,169.4504,1225.0501
dev_japan_factual,hybrid_balanced,1,48,upgate,1829,14632,87792,10683,0.7301,0.1217,0.1061,6.0000,139.1746,835.0474,101.3409,733.7065
dev_japan_factual,hybrid_balanced,1,48,down,1829,14632,87792,10683,0.7301,0.1217,0.1061,6.0000,93.2422,559.4531,68.1095,491.3436
dev_japan_factual,hybrid_balanced,1,64,all,1829,14632,117056,11292,0.7717,0.0965,0.1586,8.0000,232.4167,1859.3340,179.1837,1680.1503
dev_japan_factual,hybrid_balanced,1,64,upgate,1829,14632,117056,11292,0.7717,0.0965,0.1586,8.0000,139.1746,1113.3965,107.1678,1006.2286
dev_japan_factual,hybrid_balanced,1,64,down,1829,14632,117056,11292,0.7717,0.0965,0.1586,8.0000,93.2422,745.9375,72.0159,673.9216
dev_japan_factual,hybrid_cooc,1,8,all,1829,14632,14632,5875,0.4015,0.4015,0.0000,1.0000,232.4167,232.4167,93.1079,139.3088
dev_japan_factual,hybrid_cooc,1,8,upgate,1829,14632,14632,5875,0.4015,0.4015,0.0000,1.0000,139.1746,139.1746,55.6879,83.4867
dev_japan_factual,hybrid_cooc,1,8,down,1829,14632,14632,5875,0.4015,0.4015,0.0000,1.0000,93.2422,93.2422,37.4200,55.8222
dev_japan_factual,hybrid_cooc,1,12,all,1829,14632,21948,7199,0.4920,0.3280,0.0027,1.5000,232.4167,348.6251,114.0739,234.5513
dev_japan_factual,hybrid_cooc,1,12,upgate,1829,14632,21948,7199,0.4920,0.3280,0.0027,1.5000,139.1746,208.7618,68.2361,140.5257
dev_japan_factual,hybrid_cooc,1,12,down,1829,14632,21948,7199,0.4920,0.3280,0.0027,1.5000,93.2422,139.8633,45.8377,94.0255
dev_japan_factual,hybrid_cooc,1,16,all,1829,14632,29264,8064,0.5511,0.2756,0.0082,2.0000,232.4167,464.8335,127.7990,337.0345
dev_japan_factual,hybrid_cooc,1,16,upgate,1829,14632,29264,8064,0.5511,0.2756,0.0082,2.0000,139.1746,278.3491,76.4360,201.9131
dev_japan_factual,hybrid_cooc,1,16,down,1829,14632,29264,8064,0.5511,0.2756,0.0082,2.0000,93.2422,186.4844,51.3630,135.1214
dev_japan_factual,hybrid_cooc,1,24,all,1829,14632,43896,9123,0.6235,0.2078,0.0268,3.0000,232.4167,697.2502,144.6165,552.6337
dev_japan_factual,hybrid_cooc,1,24,upgate,1829,14632,43896,9123,0.6235,0.2078,0.0268,3.0000,139.1746,417.5237,86.4923,331.0313
dev_japan_factual,hybrid_cooc,1,24,down,1829,14632,43896,9123,0.6235,0.2078,0.0268,3.0000,93.2422,279.7266,58.1242,221.6024
dev_japan_factual,hybrid_cooc,1,32,all,1829,14632,58528,9750,0.6663,0.1666,0.0492,4.0000,232.4167,929.6670,154.6141,775.0529
dev_japan_factual,hybrid_cooc,1,32,upgate,1829,14632,58528,9750,0.6663,0.1666,0.0492,4.0000,139.1746,556.6982,92.4514,464.2469
dev_japan_factual,hybrid_cooc,1,32,down,1829,14632,58528,9750,0.6663,0.1666,0.0492,4.0000,93.2422,372.9688,62.1627,310.8060
dev_japan_factual,hybrid_cooc,1,48,all,1829,14632,87792,10642,0.7273,0.1212,0.1001,6.0000,232.4167,1394.5005,168.7955,1225.7050
dev_japan_factual,hybrid_cooc,1,48,upgate,1829,14632,87792,10642,0.7273,0.1212,0.1001,6.0000,139.1746,835.0474,100.9373,734.1100
dev_japan_factual,hybrid_cooc,1,48,down,1829,14632,87792,10642,0.7273,0.1212,0.1001,6.0000,93.2422,559.4531,67.8582,491.5949
dev_japan_factual,hybrid_cooc,1,64,all,1829,14632,117056,11270,0.7702,0.0963,0.1586,8.0000,232.4167,1859.3340,178.8360,1680.4980
dev_japan_factual,hybrid_cooc,1,64,upgate,1829,14632,117056,11270,0.7702,0.0963,0.1586,8.0000,139.1746,1113.3965,106.9504,1006.4461
dev_japan_factual,hybrid_cooc,1,64,down,1829,14632,117056,11270,0.7702,0.0963,0.1586,8.0000,93.2422,745.9375,71.8857,674.0518
dev_japan_factual,hybrid_recent,1,8,all,1829,14632,14632,5747,0.3928,0.3928,0.0011,1.0000,232.4167,232.4167,91.0027,141.4141
dev_japan_factual,hybrid_recent,1,8,upgate,1829,14632,14632,5747,0.3928,0.3928,0.0011,1.0000,139.1746,139.1746,54.5890,84.5855
dev_japan_factual,hybrid_recent,1,8,down,1829,14632,14632,5747,0.3928,0.3928,0.0011,1.0000,93.2422,93.2422,36.4137,56.8285
dev_japan_factual,hybrid_recent,1,12,all,1829,14632,21948,7109,0.4859,0.3239,0.0027,1.5000,232.4167,348.6251,112.6383,235.9868
dev_japan_factual,hybrid_recent,1,12,upgate,1829,14632,21948,7109,0.4859,0.3239,0.0027,1.5000,139.1746,208.7618,67.4299,141.3319
dev_japan_factual,hybrid_recent,1,12,down,1829,14632,21948,7109,0.4859,0.3239,0.0027,1.5000,93.2422,139.8633,45.2084,94.6549
dev_japan_factual,hybrid_recent,1,16,all,1829,14632,29264,7867,0.5377,0.2688,0.0082,2.0000,232.4167,464.8335,124.6971,340.1364
dev_japan_factual,hybrid_recent,1,16,upgate,1829,14632,29264,7867,0.5377,0.2688,0.0082,2.0000,139.1746,278.3491,74.6081,203.7411
dev_japan_factual,hybrid_recent,1,16,down,1829,14632,29264,7867,0.5377,0.2688,0.0082,2.0000,93.2422,186.4844,50.0891,136.3953
dev_japan_factual,hybrid_recent,1,24,all,1829,14632,43896,8823,0.6030,0.2010,0.0230,3.0000,232.4167,697.2502,139.8601,557.3902
dev_japan_factual,hybrid_recent,1,24,upgate,1829,14632,43896,8823,0.6030,0.2010,0.0230,3.0000,139.1746,417.5237,83.6588,333.8648
dev_japan_factual,hybrid_recent,1,24,down,1829,14632,43896,8823,0.6030,0.2010,0.0230,3.0000,93.2422,279.7266,56.2012,223.5253
dev_japan_factual,hybrid_recent,1,32,all,1829,14632,58528,9701,0.6630,0.1657,0.0481,4.0000,232.4167,929.6670,153.8094,775.8575
dev_japan_factual,hybrid_recent,1,32,upgate,1829,14632,58528,9701,0.6630,0.1657,0.0481,4.0000,139.1746,556.6982,91.9769,464.7213
dev_japan_factual,hybrid_recent,1,32,down,1829,14632,58528,9701,0.6630,0.1657,0.0481,4.0000,93.2422,372.9688,61.8326,311.1362
dev_japan_factual,hybrid_recent,1,48,all,1829,14632,87792,10664,0.7288,0.1215,0.1044,6.0000,232.4167,1394.5005,169.1506,1225.3499
dev_japan_factual,hybrid_recent,1,48,upgate,1829,14632,87792,10664,0.7288,0.1215,0.1044,6.0000,139.1746,835.0474,101.1582,733.8892
dev_japan_factual,hybrid_recent,1,48,down,1829,14632,87792,10664,0.7288,0.1215,0.1044,6.0000,93.2422,559.4531,67.9924,491.4608
dev_japan_factual,hybrid_recent,1,64,all,1829,14632,117056,11270,0.7702,0.0963,0.1569,8.0000,232.4167,1859.3340,178.8373,1680.4967
dev_japan_factual,hybrid_recent,1,64,upgate,1829,14632,117056,11270,0.7702,0.0963,0.1569,8.0000,139.1746,1113.3965,106.9581,1006.4384
dev_japan_factual,hybrid_recent,1,64,down,1829,14632,117056,11270,0.7702,0.0963,0.1569,8.0000,93.2422,745.9375,71.8792,674.0583
dev_japan_factual,hybrid_prev,1,8,all,1829,14632,14632,5651,0.3862,0.3862,0.0011,1.0000,232.4167,232.4167,89.4771,142.9397
dev_japan_factual,hybrid_prev,1,8,upgate,1829,14632,14632,5651,0.3862,0.3862,0.0011,1.0000,139.1746,139.1746,53.6790,85.4956
dev_japan_factual,hybrid_prev,1,8,down,1829,14632,14632,5651,0.3862,0.3862,0.0011,1.0000,93.2422,93.2422,35.7981,57.4441
dev_japan_factual,hybrid_prev,1,12,all,1829,14632,21948,7253,0.4957,0.3305,0.0022,1.5000,232.4167,348.6251,114.9516,233.6735
dev_japan_factual,hybrid_prev,1,12,upgate,1829,14632,21948,7253,0.4957,0.3305,0.0022,1.5000,139.1746,208.7618,68.7885,139.9733
dev_japan_factual,hybrid_prev,1,12,down,1829,14632,21948,7253,0.4957,0.3305,0.0022,1.5000,93.2422,139.8633,46.1631,93.7002
dev_japan_factual,hybrid_prev,1,16,all,1829,14632,29264,8104,0.5539,0.2769,0.0082,2.0000,232.4167,464.8335,128.4359,336.3976
dev_japan_factual,hybrid_prev,1,16,upgate,1829,14632,29264,8104,0.5539,0.2769,0.0082,2.0000,139.1746,278.3491,76.8411,201.5081
dev_japan_factual,hybrid_prev,1,16,down,1829,14632,29264,8104,0.5539,0.2769,0.0082,2.0000,93.2422,186.4844,51.5949,134.8895
dev_japan_factual,hybrid_prev,1,24,all,1829,14632,43896,9032,0.6173,0.2058,0.0257,3.0000,232.4167,697.2502,143.1721,554.0782
dev_japan_factual,hybrid_prev,1,24,upgate,1829,14632,43896,9032,0.6173,0.2058,0.0257,3.0000,139.1746,417.5237,85.6304,331.8933
dev_japan_factual,hybrid_prev,1,24,down,1829,14632,43896,9032,0.6173,0.2058,0.0257,3.0000,93.2422,279.7266,57.5417,222.1848
dev_japan_factual,hybrid_prev,1,32,all,1829,14632,58528,9705,0.6633,0.1658,0.0465,4.0000,232.4167,929.6670,153.8837,775.7833
dev_japan_factual,hybrid_prev,1,32,upgate,1829,14632,58528,9705,0.6633,0.1658,0.0465,4.0000,139.1746,556.6982,92.0162,464.6820
dev_japan_factual,hybrid_prev,1,32,down,1829,14632,58528,9705,0.6633,0.1658,0.0465,4.0000,93.2422,372.9688,61.8675,311.1013
dev_japan_factual,hybrid_prev,1,48,all,1829,14632,87792,10661,0.7286,0.1214,0.1044,6.0000,232.4167,1394.5005,169.1027,1225.3978
dev_japan_factual,hybrid_prev,1,48,upgate,1829,14632,87792,10661,0.7286,0.1214,0.1044,6.0000,139.1746,835.0474,101.1294,733.9180
dev_japan_factual,hybrid_prev,1,48,down,1829,14632,87792,10661,0.7286,0.1214,0.1044,6.0000,93.2422,559.4531,67.9734,491.4798
dev_japan_factual,hybrid_prev,1,64,all,1829,14632,117056,11269,0.7702,0.0963,0.1569,8.0000,232.4167,1859.3340,178.8218,1680.5122
dev_japan_factual,hybrid_prev,1,64,upgate,1829,14632,117056,11269,0.7702,0.0963,0.1569,8.0000,139.1746,1113.3965,106.9485,1006.4480
dev_japan_factual,hybrid_prev,1,64,down,1829,14632,117056,11269,0.7702,0.0963,0.1569,8.0000,93.2422,745.9375,71.8734,674.0641
dev_japan_factual,global_hot,2,8,all,1798,14384,14384,2957,0.2056,0.2056,0.0000,1.0000,228.3639,228.3639,46.8076,181.5563
dev_japan_factual,global_hot,2,8,upgate,1798,14384,14384,2957,0.2056,0.2056,0.0000,1.0000,136.5786,136.5786,27.8370,108.7416
dev_japan_factual,global_hot,2,8,down,1798,14384,14384,2957,0.2056,0.2056,0.0000,1.0000,91.7853,91.7853,18.9706,72.8147
dev_japan_factual,global_hot,2,12,all,1798,14384,21576,3560,0.2475,0.1650,0.0000,1.5000,228.3639,342.5458,56.3968,286.1490
dev_japan_factual,global_hot,2,12,upgate,1798,14384,21576,3560,0.2475,0.1650,0.0000,1.5000,136.5786,204.8679,33.5474,171.3206
dev_japan_factual,global_hot,2,12,down,1798,14384,21576,3560,0.2475,0.1650,0.0000,1.5000,91.7853,137.6779,22.8494,114.8285
dev_japan_factual,global_hot,2,16,all,1798,14384,28768,4114,0.2860,0.1430,0.0000,2.0000,228.3639,456.7278,65.2043,391.5235
dev_japan_factual,global_hot,2,16,upgate,1798,14384,28768,4114,0.2860,0.1430,0.0000,2.0000,136.5786,273.1572,38.8166,234.3406
dev_japan_factual,global_hot,2,16,down,1798,14384,28768,4114,0.2860,0.1430,0.0000,2.0000,91.7853,183.5706,26.3877,157.1829
dev_japan_factual,global_hot,2,24,all,1798,14384,43152,4979,0.3461,0.1154,0.0000,3.0000,228.3639,685.0917,78.9544,606.1372
dev_japan_factual,global_hot,2,24,upgate,1798,14384,43152,4979,0.3461,0.1154,0.0000,3.0000,136.5786,409.7358,46.9909,362.7450
dev_japan_factual,global_hot,2,24,down,1798,14384,43152,4979,0.3461,0.1154,0.0000,3.0000,91.7853,275.3558,31.9636,243.3923
dev_japan_factual,global_hot,2,32,all,1798,14384,57536,5601,0.3894,0.0973,0.0017,4.0000,228.3639,913.4556,88.8607,824.5949
dev_japan_factual,global_hot,2,32,upgate,1798,14384,57536,5601,0.3894,0.0973,0.0017,4.0000,136.5786,546.3145,52.9078,493.4066
dev_japan_factual,global_hot,2,32,down,1798,14384,57536,5601,0.3894,0.0973,0.0017,4.0000,91.7853,367.1411,35.9529,331.1882
dev_japan_factual,global_hot,2,48,all,1798,14384,86304,6642,0.4618,0.0770,0.0050,6.0000,228.3639,1370.1833,105.4199,1264.7635
dev_japan_factual,global_hot,2,48,upgate,1798,14384,86304,6642,0.4618,0.0770,0.0050,6.0000,136.5786,819.4717,62.7800,756.6917
dev_japan_factual,global_hot,2,48,down,1798,14384,86304,6642,0.4618,0.0770,0.0050,6.0000,91.7853,550.7117,42.6399,508.0718
dev_japan_factual,global_hot,2,64,all,1798,14384,115072,7612,0.5292,0.0661,0.0100,8.0000,228.3639,1826.9111,120.7568,1706.1543
dev_japan_factual,global_hot,2,64,upgate,1798,14384,115072,7612,0.5292,0.0661,0.0100,8.0000,136.5786,1092.6289,71.9423,1020.6866
dev_japan_factual,global_hot,2,64,down,1798,14384,115072,7612,0.5292,0.0661,0.0100,8.0000,91.7853,734.2822,48.8146,685.4677
dev_japan_factual,cooc,2,8,all,1798,14384,14384,4296,0.2987,0.2987,0.0000,1.0000,228.3639,228.3639,68.0745,160.2894
dev_japan_factual,cooc,2,8,upgate,1798,14384,14384,4296,0.2987,0.2987,0.0000,1.0000,136.5786,136.5786,40.5029,96.0757
dev_japan_factual,cooc,2,8,down,1798,14384,14384,4296,0.2987,0.2987,0.0000,1.0000,91.7853,91.7853,27.5716,64.2137
dev_japan_factual,cooc,2,12,all,1798,14384,21576,5155,0.3584,0.2389,0.0006,1.5000,228.3639,342.5458,81.7245,260.8214
dev_japan_factual,cooc,2,12,upgate,1798,14384,21576,5155,0.3584,0.2389,0.0006,1.5000,136.5786,204.8679,48.6127,156.2552
dev_japan_factual,cooc,2,12,down,1798,14384,21576,5155,0.3584,0.2389,0.0006,1.5000,91.7853,137.6779,33.1118,104.5661
dev_japan_factual,cooc,2,16,all,1798,14384,28768,5768,0.4010,0.2005,0.0039,2.0000,228.3639,456.7278,91.4500,365.2778
dev_japan_factual,cooc,2,16,upgate,1798,14384,28768,5768,0.4010,0.2005,0.0039,2.0000,136.5786,273.1572,54.4149,218.7423
dev_japan_factual,cooc,2,16,down,1798,14384,28768,5768,0.4010,0.2005,0.0039,2.0000,91.7853,183.5706,37.0351,146.5355
dev_japan_factual,cooc,2,24,all,1798,14384,43152,6668,0.4636,0.1545,0.0139,3.0000,228.3639,685.0917,105.7634,579.3283
dev_japan_factual,cooc,2,24,upgate,1798,14384,43152,6668,0.4636,0.1545,0.0139,3.0000,136.5786,409.7358,62.9470,346.7888
dev_japan_factual,cooc,2,24,down,1798,14384,43152,6668,0.4636,0.1545,0.0139,3.0000,91.7853,275.3558,42.8164,232.5395
dev_japan_factual,cooc,2,32,all,1798,14384,57536,7334,0.5099,0.1275,0.0222,4.0000,228.3639,913.4556,116.3592,797.0964
dev_japan_factual,cooc,2,32,upgate,1798,14384,57536,7334,0.5099,0.1275,0.0222,4.0000,136.5786,546.3145,69.2801,477.0344
dev_japan_factual,cooc,2,32,down,1798,14384,57536,7334,0.5099,0.1275,0.0222,4.0000,91.7853,367.1411,47.0791,320.0620
dev_japan_factual,cooc,2,48,all,1798,14384,86304,8313,0.5779,0.0963,0.0462,6.0000,228.3639,1370.1833,131.9137,1238.2696
dev_japan_factual,cooc,2,48,upgate,1798,14384,86304,8313,0.5779,0.0963,0.0462,6.0000,136.5786,819.4717,78.5947,740.8770
dev_japan_factual,cooc,2,48,down,1798,14384,86304,8313,0.5779,0.0963,0.0462,6.0000,91.7853,550.7117,53.3190,497.3926
dev_japan_factual,cooc,2,64,all,1798,14384,115072,9056,0.6296,0.0787,0.0740,8.0000,228.3639,1826.9111,143.7049,1683.2063
dev_japan_factual,cooc,2,64,upgate,1798,14384,115072,9056,0.6296,0.0787,0.0740,8.0000,136.5786,1092.6289,85.6389,1006.9900
dev_japan_factual,cooc,2,64,down,1798,14384,115072,9056,0.6296,0.0787,0.0740,8.0000,91.7853,734.2822,58.0659,676.2163
dev_japan_factual,previous_same_layer,2,8,all,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,228.3639,220.9973,85.1069,135.8904
dev_japan_factual,previous_same_layer,2,8,upgate,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,136.5786,132.1729,51.0155,81.1573
dev_japan_factual,previous_same_layer,2,8,down,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,91.7853,88.8245,34.0914,54.7331
dev_japan_factual,previous_same_layer,2,12,all,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,228.3639,220.9973,85.1069,135.8904
dev_japan_factual,previous_same_layer,2,12,upgate,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,136.5786,132.1729,51.0155,81.1573
dev_japan_factual,previous_same_layer,2,12,down,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,91.7853,88.8245,34.0914,54.7331
dev_japan_factual,previous_same_layer,2,16,all,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,228.3639,220.9973,85.1069,135.8904
dev_japan_factual,previous_same_layer,2,16,upgate,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,136.5786,132.1729,51.0155,81.1573
dev_japan_factual,previous_same_layer,2,16,down,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,91.7853,88.8245,34.0914,54.7331
dev_japan_factual,previous_same_layer,2,24,all,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,228.3639,220.9973,85.1069,135.8904
dev_japan_factual,previous_same_layer,2,24,upgate,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,136.5786,132.1729,51.0155,81.1573
dev_japan_factual,previous_same_layer,2,24,down,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,91.7853,88.8245,34.0914,54.7331
dev_japan_factual,previous_same_layer,2,32,all,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,228.3639,220.9973,85.1069,135.8904
dev_japan_factual,previous_same_layer,2,32,upgate,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,136.5786,132.1729,51.0155,81.1573
dev_japan_factual,previous_same_layer,2,32,down,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,91.7853,88.8245,34.0914,54.7331
dev_japan_factual,previous_same_layer,2,48,all,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,228.3639,220.9973,85.1069,135.8904
dev_japan_factual,previous_same_layer,2,48,upgate,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,136.5786,132.1729,51.0155,81.1573
dev_japan_factual,previous_same_layer,2,48,down,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,91.7853,88.8245,34.0914,54.7331
dev_japan_factual,previous_same_layer,2,64,all,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,228.3639,220.9973,85.1069,135.8904
dev_japan_factual,previous_same_layer,2,64,upgate,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,136.5786,132.1729,51.0155,81.1573
dev_japan_factual,previous_same_layer,2,64,down,1798,14384,13920,5379,0.3740,0.3864,0.0011,0.9677,91.7853,88.8245,34.0914,54.7331
dev_japan_factual,recent_lfu,2,8,all,1798,14384,13920,4975,0.3459,0.3574,0.0000,0.9677,228.3639,220.9973,78.7122,142.2851
dev_japan_factual,recent_lfu,2,8,upgate,1798,14384,13920,4975,0.3459,0.3574,0.0000,0.9677,136.5786,132.1729,47.1208,85.0521
dev_japan_factual,recent_lfu,2,8,down,1798,14384,13920,4975,0.3459,0.3574,0.0000,0.9677,91.7853,88.8245,31.5914,57.2330
dev_japan_factual,recent_lfu,2,12,all,1798,14384,20645,5833,0.4055,0.2825,0.0017,1.4353,228.3639,327.7644,92.2978,235.4666
dev_japan_factual,recent_lfu,2,12,upgate,1798,14384,20645,5833,0.4055,0.2825,0.0017,1.4353,136.5786,196.0276,55.2252,140.8024
dev_japan_factual,recent_lfu,2,12,down,1798,14384,20645,5833,0.4055,0.2825,0.0017,1.4353,91.7853,131.7368,37.0726,94.6643
dev_japan_factual,recent_lfu,2,16,all,1798,14384,27141,6577,0.4572,0.2423,0.0044,1.8870,228.3639,430.9192,104.0942,326.8250
dev_japan_factual,recent_lfu,2,16,upgate,1798,14384,27141,6577,0.4572,0.2423,0.0044,1.8868,136.5786,257.6997,62.2739,195.4258
dev_japan_factual,recent_lfu,2,16,down,1798,14384,27141,6577,0.4572,0.2423,0.0044,1.8872,91.7853,173.2196,41.8203,131.3992
dev_japan_factual,recent_lfu,2,24,all,1798,14384,34849,7446,0.5177,0.2137,0.0106,2.4259,228.3639,553.9769,117.9322,436.0447
dev_japan_factual,recent_lfu,2,24,upgate,1798,14384,34849,7446,0.5177,0.2137,0.0106,2.4238,136.5786,331.0442,70.5020,260.5421
dev_japan_factual,recent_lfu,2,24,down,1798,14384,34849,7446,0.5177,0.2137,0.0106,2.4289,91.7853,222.9327,47.4302,175.5025
dev_japan_factual,recent_lfu,2,32,all,1798,14384,35203,7488,0.5206,0.2127,0.0106,2.4511,228.3639,559.7374,118.6178,441.1195
dev_japan_factual,recent_lfu,2,32,upgate,1798,14384,35203,7488,0.5206,0.2127,0.0106,2.4493,136.5786,334.5198,70.9152,263.6046
dev_japan_factual,recent_lfu,2,32,down,1798,14384,35203,7488,0.5206,0.2127,0.0106,2.4537,91.7853,225.2175,47.7027,177.5149
dev_japan_factual,recent_lfu,2,48,all,1798,14384,35203,7488,0.5206,0.2127,0.0106,2.4511,228.3639,559.7374,118.6178,441.1195
dev_japan_factual,recent_lfu,2,48,upgate,1798,14384,35203,7488,0.5206,0.2127,0.0106,2.4493,136.5786,334.5198,70.9152,263.6046
dev_japan_factual,recent_lfu,2,48,down,1798,14384,35203,7488,0.5206,0.2127,0.0106,2.4537,91.7853,225.2175,47.7027,177.5149
dev_japan_factual,recent_lfu,2,64,all,1798,14384,35203,7488,0.5206,0.2127,0.0106,2.4511,228.3639,559.7374,118.6178,441.1195
dev_japan_factual,recent_lfu,2,64,upgate,1798,14384,35203,7488,0.5206,0.2127,0.0106,2.4493,136.5786,334.5198,70.9152,263.6046
dev_japan_factual,recent_lfu,2,64,down,1798,14384,35203,7488,0.5206,0.2127,0.0106,2.4537,91.7853,225.2175,47.7027,177.5149
dev_japan_factual,hybrid_balanced,2,8,all,1798,14384,14384,5758,0.4003,0.4003,0.0006,1.0000,228.3639,228.3639,91.1653,137.1985
