blk.31.ffn_up_exps.weight	244	3.291	35	4456448
blk.11.ffn_down_exps.weight	81	3.290	37	4456448
blk.14.ffn_down_exps.weight	126	3.284	35	4456448
blk.23.ffn_up_exps.weight	222	3.271	33	4456448
blk.38.ffn_down_exps.weight	187	3.257	38	4456448
blk.14.ffn_up_exps.weight	208	3.250	37	4456448
blk.14.ffn_up_exps.weight	126	3.249	35	4456448
blk.6.ffn_down_exps.weight	42	3.226	35	4456448
blk.15.ffn_down_exps.weight	175	3.220	36	4456448
blk.8.ffn_up_exps.weight	173	3.159	35	4456448
blk.14.ffn_down_exps.weight	208	3.148	37	4456448
blk.6.ffn_up_exps.weight	42	3.136	35	4456448
blk.23.ffn_down_exps.weight	222	3.108	33	4456448
blk.8.ffn_up_exps.weight	115	3.062	35	4456448
blk.38.ffn_up_exps.weight	121	3.060	31	4456448
blk.3.ffn_down_exps.weight	228	3.046	32	4456448
blk.8.ffn_down_exps.weight	115	3.038	35	4456448
blk.12.ffn_up_exps.weight	41	3.026	34	4456448
blk.38.ffn_down_exps.weight	121	2.989	31	4456448
blk.3.ffn_down_exps.weight	149	2.979	32	4456448
blk.38.ffn_up_exps.weight	148	2.940	30	4456448
blk.33.ffn_up_exps.weight	230	2.926	33	4456448
blk.3.ffn_up_exps.weight	228	2.897	32	4456448
blk.3.ffn_up_exps.weight	149	2.883	32	4456448
blk.15.ffn_up_exps.weight	24	2.856	33	4456448
blk.13.ffn_up_exps.weight	106	2.812	29	4456448
blk.15.ffn_down_exps.weight	24	2.812	33	4456448
blk.33.ffn_down_exps.weight	230	2.796	33	4456448
blk.38.ffn_down_exps.weight	148	2.789	30	4456448
blk.15.ffn_up_exps.weight	144	2.788	31	4456448
blk.12.ffn_down_exps.weight	41	2.777	34	4456448
blk.13.ffn_down_exps.weight	106	2.765	29	4456448
blk.13.ffn_down_exps.weight	159	2.728	28	4456448
blk.15.ffn_down_exps.weight	144	2.696	31	4456448
blk.16.ffn_up_exps.weight	219	2.685	28	4456448
blk.33.ffn_up_exps.weight	70	2.679	28	4456448
blk.13.ffn_up_exps.weight	159	2.673	28	4456448
blk.6.ffn_down_exps.weight	97	2.671	30	4456448
blk.16.ffn_down_exps.weight	219	2.659	28	4456448
blk.9.ffn_down_exps.weight	242	2.659	31	4456448
blk.12.ffn_up_exps.weight	191	2.646	29	4456448
blk.9.ffn_up_exps.weight	242	2.639	31	4456448
blk.21.ffn_up_exps.weight	236	2.623	33	4456448
blk.21.ffn_up_exps.weight	241	2.601	29	4456448
blk.35.ffn_up_exps.weight	7	2.598	26	4456448
blk.12.ffn_down_exps.weight	191	2.562	29	4456448
blk.6.ffn_up_exps.weight	97	2.561	30	4456448
blk.9.ffn_down_exps.weight	173	2.560	27	4456448
blk.8.ffn_down_exps.weight	174	2.546	26	4456448
blk.21.ffn_down_exps.weight	236	2.542	33	4456448
blk.9.ffn_up_exps.weight	173	2.531	27	4456448
blk.21.ffn_down_exps.weight	241	2.528	29	4456448
blk.22.ffn_up_exps.weight	125	2.515	26	4456448
blk.7.ffn_down_exps.weight	159	2.506	28	4456448
blk.36.ffn_up_exps.weight	120	2.489	27	4456448
blk.35.ffn_down_exps.weight	7	2.486	26	4456448
blk.5.ffn_up_exps.weight	200	2.482	26	4456448
blk.28.ffn_up_exps.weight	41	2.473	32	4456448
blk.33.ffn_down_exps.weight	70	2.457	28	4456448
