prompt,predictor,horizon,budget,bundle,samples,targets,predicted,hits,recall,precision,full_step_pct,pred_over_actual_bytes,target_gib,predicted_gib,useful_gib,waste_gib
dev_france_regression,hybrid_balanced,3,32,down,4845,38760,155040,23111,0.5963,0.1491,0.0287,4.0000,247.6746,990.6982,147.3766,843.3216
dev_france_regression,hybrid_cooc,3,8,all,4845,38760,38760,12308,0.3175,0.3175,0.0000,1.0000,615.0464,615.0464,194.8899,420.1565
dev_france_regression,hybrid_cooc,3,8,upgate,4845,38760,38760,12308,0.3175,0.3175,0.0000,1.0000,367.3718,367.3718,116.6185,250.7533
dev_france_regression,hybrid_cooc,3,8,down,4845,38760,38760,12308,0.3175,0.3175,0.0000,1.0000,247.6746,247.6746,78.2714,169.4032
dev_france_regression,hybrid_cooc,3,16,all,4845,38760,77520,17733,0.4575,0.2288,0.0025,2.0000,615.0464,1230.0928,280.5819,949.5109
dev_france_regression,hybrid_cooc,3,16,upgate,4845,38760,77520,17733,0.4575,0.2288,0.0025,2.0000,367.3718,734.7437,167.7738,566.9699
dev_france_regression,hybrid_cooc,3,16,down,4845,38760,77520,17733,0.4575,0.2288,0.0025,2.0000,247.6746,495.3491,112.8081,382.5410
dev_france_regression,hybrid_cooc,3,32,all,4845,38760,155040,22198,0.5727,0.1432,0.0186,4.0000,615.0464,2460.1855,351.3491,2108.8364
dev_france_regression,hybrid_cooc,3,32,upgate,4845,38760,155040,22198,0.5727,0.1432,0.0186,4.0000,367.3718,1469.4873,209.8483,1259.6390
dev_france_regression,hybrid_cooc,3,32,down,4845,38760,155040,22198,0.5727,0.1432,0.0186,4.0000,247.6746,990.6982,141.5008,849.1974
dev_france_regression,hybrid_recent,3,8,all,4845,38760,38760,14103,0.3639,0.3639,0.0006,1.0000,615.0464,615.0464,222.8692,392.1772
dev_france_regression,hybrid_recent,3,8,upgate,4845,38760,38760,14103,0.3639,0.3639,0.0006,1.0000,367.3718,367.3718,133.8133,233.5586
dev_france_regression,hybrid_recent,3,8,down,4845,38760,38760,14103,0.3639,0.3639,0.0006,1.0000,247.6746,247.6746,89.0559,158.6186
dev_france_regression,hybrid_recent,3,16,all,4845,38760,77520,19014,0.4906,0.2453,0.0037,2.0000,615.0464,1230.0928,300.8366,929.2562
dev_france_regression,hybrid_recent,3,16,upgate,4845,38760,77520,19014,0.4906,0.2453,0.0037,2.0000,367.3718,734.7437,179.9787,554.7650
dev_france_regression,hybrid_recent,3,16,down,4845,38760,77520,19014,0.4906,0.2453,0.0037,2.0000,247.6746,495.3491,120.8579,374.4912
dev_france_regression,hybrid_recent,3,32,all,4845,38760,155040,23330,0.6019,0.1505,0.0297,4.0000,615.0464,2460.1855,369.4046,2090.7810
dev_france_regression,hybrid_recent,3,32,upgate,4845,38760,155040,23330,0.6019,0.1505,0.0297,4.0000,367.3718,1469.4873,220.6508,1248.8365
dev_france_regression,hybrid_recent,3,32,down,4845,38760,155040,23330,0.6019,0.1505,0.0297,4.0000,247.6746,990.6982,148.7537,841.9445
dev_france_regression,hybrid_prev,3,8,all,4845,38760,38760,14007,0.3614,0.3614,0.0006,1.0000,615.0464,615.0464,221.3117,393.7347
dev_france_regression,hybrid_prev,3,8,upgate,4845,38760,38760,14007,0.3614,0.3614,0.0006,1.0000,367.3718,367.3718,132.9041,234.4677
dev_france_regression,hybrid_prev,3,8,down,4845,38760,38760,14007,0.3614,0.3614,0.0006,1.0000,247.6746,247.6746,88.4076,159.2670
dev_france_regression,hybrid_prev,3,16,all,4845,38760,77520,18844,0.4862,0.2431,0.0039,2.0000,615.0464,1230.0928,298.1662,931.9266
dev_france_regression,hybrid_prev,3,16,upgate,4845,38760,77520,18844,0.4862,0.2431,0.0039,2.0000,367.3718,734.7437,178.3180,556.4257
dev_france_regression,hybrid_prev,3,16,down,4845,38760,77520,18844,0.4862,0.2431,0.0039,2.0000,247.6746,495.3491,119.8482,375.5009
dev_france_regression,hybrid_prev,3,32,all,4845,38760,155040,23075,0.5953,0.1488,0.0285,4.0000,615.0464,2460.1855,365.3486,2094.8369
dev_france_regression,hybrid_prev,3,32,upgate,4845,38760,155040,23075,0.5953,0.1488,0.0285,4.0000,367.3718,1469.4873,218.2046,1251.2827
dev_france_regression,hybrid_prev,3,32,down,4845,38760,155040,23075,0.5953,0.1488,0.0285,4.0000,247.6746,990.6982,147.1440,843.5543
dev_intelligence_general,global_hot,1,8,all,5605,44840,44840,3341,0.0745,0.0745,0.0000,1.0000,712.2449,712.2449,53.1307,659.1142
dev_intelligence_general,global_hot,1,8,upgate,5605,44840,44840,3341,0.0745,0.0745,0.0000,1.0000,426.5027,426.5027,31.3285,395.1742
dev_intelligence_general,global_hot,1,8,down,5605,44840,44840,3341,0.0745,0.0745,0.0000,1.0000,285.7422,285.7422,21.8023,263.9399
dev_intelligence_general,global_hot,1,16,all,5605,44840,89680,6324,0.1410,0.0705,0.0000,2.0000,712.2449,1424.4897,100.5345,1323.9552
dev_intelligence_general,global_hot,1,16,upgate,5605,44840,89680,6324,0.1410,0.0705,0.0000,2.0000,426.5027,853.0054,59.4052,793.6002
dev_intelligence_general,global_hot,1,16,down,5605,44840,89680,6324,0.1410,0.0705,0.0000,2.0000,285.7422,571.4844,41.1294,530.3550
dev_intelligence_general,global_hot,1,32,all,5605,44840,179360,9701,0.2163,0.0541,0.0000,4.0000,712.2449,2848.9795,154.1816,2694.7979
dev_intelligence_general,global_hot,1,32,upgate,5605,44840,179360,9701,0.2163,0.0541,0.0000,4.0000,426.5027,1706.0107,91.4531,1614.5576
dev_intelligence_general,global_hot,1,32,down,5605,44840,179360,9701,0.2163,0.0541,0.0000,4.0000,285.7422,1142.9688,62.7285,1080.2403
dev_intelligence_general,cooc,1,8,all,5605,44840,44840,5390,0.1202,0.1202,0.0000,1.0000,712.2449,712.2449,85.8997,626.3451
dev_intelligence_general,cooc,1,8,upgate,5605,44840,44840,5390,0.1202,0.1202,0.0000,1.0000,426.5027,426.5027,50.7607,375.7420
dev_intelligence_general,cooc,1,8,down,5605,44840,44840,5390,0.1202,0.1202,0.0000,1.0000,285.7422,285.7422,35.1391,250.6031
dev_intelligence_general,cooc,1,16,all,5605,44840,89680,8349,0.1862,0.0931,0.0000,2.0000,712.2449,1424.4897,132.7857,1291.7040
dev_intelligence_general,cooc,1,16,upgate,5605,44840,89680,8349,0.1862,0.0931,0.0000,2.0000,426.5027,853.0054,78.7810,774.2244
dev_intelligence_general,cooc,1,16,down,5605,44840,89680,8349,0.1862,0.0931,0.0000,2.0000,285.7422,571.4844,54.0048,517.4796
dev_intelligence_general,cooc,1,32,all,5605,44840,179360,11814,0.2635,0.0659,0.0009,4.0000,712.2449,2848.9795,187.7894,2661.1901
dev_intelligence_general,cooc,1,32,upgate,5605,44840,179360,11814,0.2635,0.0659,0.0009,4.0000,426.5027,1706.0107,111.5920,1594.4188
dev_intelligence_general,cooc,1,32,down,5605,44840,179360,11814,0.2635,0.0659,0.0009,4.0000,285.7422,1142.9688,76.1974,1066.7713
dev_intelligence_general,previous_same_layer,1,8,all,5605,44840,44368,15754,0.3513,0.3551,0.0011,0.9895,712.2449,704.7476,249.0500,455.6976
dev_intelligence_general,previous_same_layer,1,8,upgate,5605,44840,44368,15754,0.3513,0.3551,0.0011,0.9895,426.5027,422.0132,149.0657,272.9474
dev_intelligence_general,previous_same_layer,1,8,down,5605,44840,44368,15754,0.3513,0.3551,0.0011,0.9895,285.7422,282.7344,99.9842,182.7501
dev_intelligence_general,previous_same_layer,1,16,all,5605,44840,44368,15754,0.3513,0.3551,0.0011,0.9895,712.2449,704.7476,249.0500,455.6976
dev_intelligence_general,previous_same_layer,1,16,upgate,5605,44840,44368,15754,0.3513,0.3551,0.0011,0.9895,426.5027,422.0132,149.0657,272.9474
dev_intelligence_general,previous_same_layer,1,16,down,5605,44840,44368,15754,0.3513,0.3551,0.0011,0.9895,285.7422,282.7344,99.9842,182.7501
dev_intelligence_general,previous_same_layer,1,32,all,5605,44840,44368,15754,0.3513,0.3551,0.0011,0.9895,712.2449,704.7476,249.0500,455.6976
dev_intelligence_general,previous_same_layer,1,32,upgate,5605,44840,44368,15754,0.3513,0.3551,0.0011,0.9895,426.5027,422.0132,149.0657,272.9474
dev_intelligence_general,previous_same_layer,1,32,down,5605,44840,44368,15754,0.3513,0.3551,0.0011,0.9895,285.7422,282.7344,99.9842,182.7501
dev_intelligence_general,recent_lfu,1,8,all,5605,44840,44368,15246,0.3400,0.3436,0.0004,0.9895,712.2449,704.7476,241.1849,463.5627
dev_intelligence_general,recent_lfu,1,8,upgate,5605,44840,44368,15246,0.3400,0.3436,0.0004,0.9895,426.5027,422.0132,144.3088,277.7044
dev_intelligence_general,recent_lfu,1,8,down,5605,44840,44368,15246,0.3400,0.3436,0.0004,0.9895,285.7422,282.7344,96.8761,185.8582
dev_intelligence_general,recent_lfu,1,16,all,5605,44840,87767,20467,0.4564,0.2332,0.0080,1.9575,712.2449,1394.2094,324.0007,1070.2087
dev_intelligence_general,recent_lfu,1,16,upgate,5605,44840,87767,20467,0.4564,0.2332,0.0080,1.9573,426.5027,834.8096,193.7243,641.0853
dev_intelligence_general,recent_lfu,1,16,down,5605,44840,87767,20467,0.4564,0.2332,0.0080,1.9577,285.7422,559.3998,130.2764,429.1234
dev_intelligence_general,recent_lfu,1,32,all,5605,44840,118042,23787,0.5305,0.2015,0.0196,2.6371,712.2449,1878.2422,376.9186,1501.3235
dev_intelligence_general,recent_lfu,1,32,upgate,5605,44840,118042,23787,0.5305,0.2015,0.0196,2.6380,426.5027,1125.1299,225.4875,899.6425
dev_intelligence_general,recent_lfu,1,32,down,5605,44840,118042,23787,0.5305,0.2015,0.0196,2.6356,285.7422,753.1122,151.4312,601.6811
dev_intelligence_general,hybrid_balanced,1,8,all,5605,44840,44840,16126,0.3596,0.3596,0.0011,1.0000,712.2449,712.2449,255.0247,457.2202
dev_intelligence_general,hybrid_balanced,1,8,upgate,5605,44840,44840,16126,0.3596,0.3596,0.0011,1.0000,426.5027,426.5027,152.5580,273.9446
dev_intelligence_general,hybrid_balanced,1,8,down,5605,44840,44840,16126,0.3596,0.3596,0.0011,1.0000,285.7422,285.7422,102.4666,183.2755
dev_intelligence_general,hybrid_balanced,1,16,all,5605,44840,89680,21584,0.4814,0.2407,0.0061,2.0000,712.2449,1424.4897,341.8452,1082.6446
dev_intelligence_general,hybrid_balanced,1,16,upgate,5605,44840,89680,21584,0.4814,0.2407,0.0061,2.0000,426.5027,853.0054,204.2928,648.7125
dev_intelligence_general,hybrid_balanced,1,16,down,5605,44840,89680,21584,0.4814,0.2407,0.0061,2.0000,285.7422,571.4844,137.5523,433.9321
dev_intelligence_general,hybrid_balanced,1,32,all,5605,44840,179360,26908,0.6001,0.1500,0.0357,4.0000,712.2449,2848.9795,426.5047,2422.4748
dev_intelligence_general,hybrid_balanced,1,32,upgate,5605,44840,179360,26908,0.6001,0.1500,0.0357,4.0000,426.5027,1706.0107,254.8839,1451.1268
dev_intelligence_general,hybrid_balanced,1,32,down,5605,44840,179360,26908,0.6001,0.1500,0.0357,4.0000,285.7422,1142.9688,171.6208,971.3479
dev_intelligence_general,hybrid_cooc,1,8,all,5605,44840,44840,13648,0.3044,0.3044,0.0002,1.0000,712.2449,712.2449,216.0949,496.1500
dev_intelligence_general,hybrid_cooc,1,8,upgate,5605,44840,44840,13648,0.3044,0.3044,0.0002,1.0000,426.5027,426.5027,129.0266,297.4761
dev_intelligence_general,hybrid_cooc,1,8,down,5605,44840,44840,13648,0.3044,0.3044,0.0002,1.0000,285.7422,285.7422,87.0683,198.6739
dev_intelligence_general,hybrid_cooc,1,16,all,5605,44840,89680,20285,0.4524,0.2262,0.0034,2.0000,712.2449,1424.4897,321.2741,1103.2156
dev_intelligence_general,hybrid_cooc,1,16,upgate,5605,44840,89680,20285,0.4524,0.2262,0.0034,2.0000,426.5027,853.0054,191.9089,661.0965
dev_intelligence_general,hybrid_cooc,1,16,down,5605,44840,89680,20285,0.4524,0.2262,0.0034,2.0000,285.7422,571.4844,129.3652,442.1192
dev_intelligence_general,hybrid_cooc,1,32,all,5605,44840,179360,25578,0.5704,0.1426,0.0268,4.0000,712.2449,2848.9795,405.3558,2443.6237
dev_intelligence_general,hybrid_cooc,1,32,upgate,5605,44840,179360,25578,0.5704,0.1426,0.0268,4.0000,426.5027,1706.0107,242.1900,1463.8207
dev_intelligence_general,hybrid_cooc,1,32,down,5605,44840,179360,25578,0.5704,0.1426,0.0268,4.0000,285.7422,1142.9688,163.1658,979.8029
dev_intelligence_general,hybrid_recent,1,8,all,5605,44840,44840,15951,0.3557,0.3557,0.0011,1.0000,712.2449,712.2449,252.1970,460.0479
dev_intelligence_general,hybrid_recent,1,8,upgate,5605,44840,44840,15951,0.3557,0.3557,0.0011,1.0000,426.5027,426.5027,150.9219,275.5808
dev_intelligence_general,hybrid_recent,1,8,down,5605,44840,44840,15951,0.3557,0.3557,0.0011,1.0000,285.7422,285.7422,101.2751,184.4671
dev_intelligence_general,hybrid_recent,1,16,all,5605,44840,89680,21802,0.4862,0.2431,0.0080,2.0000,712.2449,1424.4897,345.2678,1079.2219
dev_intelligence_general,hybrid_recent,1,16,upgate,5605,44840,89680,21802,0.4862,0.2431,0.0080,2.0000,426.5027,853.0054,206.3936,646.6118
dev_intelligence_general,hybrid_recent,1,16,down,5605,44840,89680,21802,0.4862,0.2431,0.0080,2.0000,285.7422,571.4844,138.8742,432.6102
dev_intelligence_general,hybrid_recent,1,32,all,5605,44840,179360,27085,0.6040,0.1510,0.0375,4.0000,712.2449,2848.9795,429.3265,2419.6530
dev_intelligence_general,hybrid_recent,1,32,upgate,5605,44840,179360,27085,0.6040,0.1510,0.0375,4.0000,426.5027,1706.0107,256.6034,1449.4074
dev_intelligence_general,hybrid_recent,1,32,down,5605,44840,179360,27085,0.6040,0.1510,0.0375,4.0000,285.7422,1142.9688,172.7231,970.2457
dev_intelligence_general,hybrid_prev,1,8,all,5605,44840,44840,15886,0.3543,0.3543,0.0011,1.0000,712.2449,712.2449,251.1576,461.0873
dev_intelligence_general,hybrid_prev,1,8,upgate,5605,44840,44840,15886,0.3543,0.3543,0.0011,1.0000,426.5027,426.5027,150.3030,276.1996
dev_intelligence_general,hybrid_prev,1,8,down,5605,44840,44840,15886,0.3543,0.3543,0.0011,1.0000,285.7422,285.7422,100.8545,184.8876
dev_intelligence_general,hybrid_prev,1,16,all,5605,44840,89680,21568,0.4810,0.2405,0.0061,2.0000,712.2449,1424.4897,341.5838,1082.9060
dev_intelligence_general,hybrid_prev,1,16,upgate,5605,44840,89680,21568,0.4810,0.2405,0.0061,2.0000,426.5027,853.0054,204.1365,648.8689
dev_intelligence_general,hybrid_prev,1,16,down,5605,44840,89680,21568,0.4810,0.2405,0.0061,2.0000,285.7422,571.4844,137.4473,434.0371
dev_intelligence_general,hybrid_prev,1,32,all,5605,44840,179360,26882,0.5995,0.1499,0.0355,4.0000,712.2449,2848.9795,426.0975,2422.8819
dev_intelligence_general,hybrid_prev,1,32,upgate,5605,44840,179360,26882,0.5995,0.1499,0.0355,4.0000,426.5027,1706.0107,254.6459,1451.3648
dev_intelligence_general,hybrid_prev,1,32,down,5605,44840,179360,26882,0.5995,0.1499,0.0355,4.0000,285.7422,1142.9688,171.4516,971.5171
dev_intelligence_general,global_hot,2,8,all,5510,44080,44080,3288,0.0746,0.0746,0.0000,1.0000,699.8248,699.8248,52.2646,647.5602
dev_intelligence_general,global_hot,2,8,upgate,5510,44080,44080,3288,0.0746,0.0746,0.0000,1.0000,418.5474,418.5474,30.7737,387.7737
dev_intelligence_general,global_hot,2,8,down,5510,44080,44080,3288,0.0746,0.0746,0.0000,1.0000,281.2775,281.2775,21.4909,259.7866
dev_intelligence_general,global_hot,2,16,all,5510,44080,88160,6260,0.1420,0.0710,0.0000,2.0000,699.8248,1399.6497,99.4886,1300.1610
dev_intelligence_general,global_hot,2,16,upgate,5510,44080,88160,6260,0.1420,0.0710,0.0000,2.0000,418.5474,837.0947,58.7352,778.3595
dev_intelligence_general,global_hot,2,16,down,5510,44080,88160,6260,0.1420,0.0710,0.0000,2.0000,281.2775,562.5549,40.7534,521.8015
dev_intelligence_general,global_hot,2,32,all,5510,44080,176320,9570,0.2171,0.0543,0.0000,4.0000,699.8248,2799.2993,152.0408,2647.2586
dev_intelligence_general,global_hot,2,32,upgate,5510,44080,176320,9570,0.2171,0.0543,0.0000,4.0000,418.5474,1674.1895,90.0818,1584.1076
dev_intelligence_general,global_hot,2,32,down,5510,44080,176320,9570,0.2171,0.0543,0.0000,4.0000,281.2775,1125.1099,61.9589,1063.1510
dev_intelligence_general,cooc,2,8,all,5510,44080,44080,5383,0.1221,0.1221,0.0000,1.0000,699.8248,699.8248,85.5123,614.3125
dev_intelligence_general,cooc,2,8,upgate,5510,44080,44080,5383,0.1221,0.1221,0.0000,1.0000,418.5474,418.5474,50.5191,368.0283
dev_intelligence_general,cooc,2,8,down,5510,44080,44080,5383,0.1221,0.1221,0.0000,1.0000,281.2775,281.2775,34.9933,246.2842
dev_intelligence_general,cooc,2,16,all,5510,44080,88160,8319,0.1887,0.0944,0.0000,2.0000,699.8248,1399.6497,132.1095,1267.5401
dev_intelligence_general,cooc,2,16,upgate,5510,44080,88160,8319,0.1887,0.0944,0.0000,2.0000,418.5474,837.0947,78.2585,758.8363
dev_intelligence_general,cooc,2,16,down,5510,44080,88160,8319,0.1887,0.0944,0.0000,2.0000,281.2775,562.5549,53.8511,508.7039
dev_intelligence_general,cooc,2,32,all,5510,44080,176320,11749,0.2665,0.0666,0.0009,4.0000,699.8248,2799.2993,186.5354,2612.7639
dev_intelligence_general,cooc,2,32,upgate,5510,44080,176320,11749,0.2665,0.0666,0.0009,4.0000,418.5474,1674.1895,110.6364,1563.5530
dev_intelligence_general,cooc,2,32,down,5510,44080,176320,11749,0.2665,0.0666,0.0009,4.0000,281.2775,1125.1099,75.8990,1049.2109
dev_intelligence_general,previous_same_layer,2,8,all,5510,44080,43616,15617,0.3543,0.3581,0.0011,0.9895,699.8248,692.4583,246.8111,445.6472
dev_intelligence_general,previous_same_layer,2,8,upgate,5510,44080,43616,15617,0.3543,0.3581,0.0011,0.9895,418.5474,414.1416,147.6317,266.5099
dev_intelligence_general,previous_same_layer,2,8,down,5510,44080,43616,15617,0.3543,0.3581,0.0011,0.9895,281.2775,278.3167,99.1794,179.1372
dev_intelligence_general,previous_same_layer,2,16,all,5510,44080,43616,15617,0.3543,0.3581,0.0011,0.9895,699.8248,692.4583,246.8111,445.6472
dev_intelligence_general,previous_same_layer,2,16,upgate,5510,44080,43616,15617,0.3543,0.3581,0.0011,0.9895,418.5474,414.1416,147.6317,266.5099
dev_intelligence_general,previous_same_layer,2,16,down,5510,44080,43616,15617,0.3543,0.3581,0.0011,0.9895,281.2775,278.3167,99.1794,179.1372
dev_intelligence_general,previous_same_layer,2,32,all,5510,44080,43616,15617,0.3543,0.3581,0.0011,0.9895,699.8248,692.4583,246.8111,445.6472
dev_intelligence_general,previous_same_layer,2,32,upgate,5510,44080,43616,15617,0.3543,0.3581,0.0011,0.9895,418.5474,414.1416,147.6317,266.5099
dev_intelligence_general,previous_same_layer,2,32,down,5510,44080,43616,15617,0.3543,0.3581,0.0011,0.9895,281.2775,278.3167,99.1794,179.1372
dev_intelligence_general,recent_lfu,2,8,all,5510,44080,43616,15087,0.3423,0.3459,0.0004,0.9895,699.8248,692.4583,238.5865,453.8717
dev_intelligence_general,recent_lfu,2,8,upgate,5510,44080,43616,15087,0.3423,0.3459,0.0004,0.9895,418.5474,414.1416,142.6444,271.4972
dev_intelligence_general,recent_lfu,2,8,down,5510,44080,43616,15087,0.3423,0.3459,0.0004,0.9895,281.2775,278.3167,95.9421,182.3746
dev_intelligence_general,recent_lfu,2,16,all,5510,44080,86277,20202,0.4583,0.2342,0.0080,1.9574,699.8248,1369.8596,319.6700,1050.1896
dev_intelligence_general,recent_lfu,2,16,upgate,5510,44080,86277,20202,0.4583,0.2342,0.0080,1.9573,418.5474,819.2130,190.9504,628.2626
dev_intelligence_general,recent_lfu,2,16,down,5510,44080,86277,20202,0.4583,0.2342,0.0080,1.9577,281.2775,550.6466,128.7196,421.9270
dev_intelligence_general,recent_lfu,2,32,all,5510,44080,115764,23440,0.5318,0.2025,0.0196,2.6307,699.8248,1841.0147,371.2479,1469.7668
dev_intelligence_general,recent_lfu,2,32,upgate,5510,44080,115764,23440,0.5318,0.2025,0.0196,2.6312,418.5474,1101.2849,221.8552,879.4297
dev_intelligence_general,recent_lfu,2,32,down,5510,44080,115764,23440,0.5318,0.2025,0.0196,2.6299,281.2775,739.7298,149.3927,590.3371
dev_intelligence_general,hybrid_balanced,2,8,all,5510,44080,44080,16014,0.3633,0.3633,0.0007,1.0000,699.8248,699.8248,253.1647,446.6602
dev_intelligence_general,hybrid_balanced,2,8,upgate,5510,44080,44080,16014,0.3633,0.3633,0.0007,1.0000,418.5474,418.5474,151.3566,267.1907
dev_intelligence_general,hybrid_balanced,2,8,down,5510,44080,44080,16014,0.3633,0.3633,0.0007,1.0000,281.2775,281.2775,101.8080,179.4694
dev_intelligence_general,hybrid_balanced,2,16,all,5510,44080,88160,21276,0.4827,0.2413,0.0060,2.0000,699.8248,1399.6497,336.7345,1062.9151
dev_intelligence_general,hybrid_balanced,2,16,upgate,5510,44080,88160,21276,0.4827,0.2413,0.0060,2.0000,418.5474,837.0947,201.0330,636.0618
dev_intelligence_general,hybrid_balanced,2,16,down,5510,44080,88160,21276,0.4827,0.2413,0.0060,2.0000,281.2775,562.5549,135.7016,426.8533
dev_intelligence_general,hybrid_balanced,2,32,all,5510,44080,176320,26476,0.6006,0.1502,0.0358,4.0000,699.8248,2799.2993,419.3426,2379.9567
dev_intelligence_general,hybrid_balanced,2,32,upgate,5510,44080,176320,26476,0.6006,0.1502,0.0358,4.0000,418.5474,1674.1895,250.3645,1423.8250
dev_intelligence_general,hybrid_balanced,2,32,down,5510,44080,176320,26476,0.6006,0.1502,0.0358,4.0000,281.2775,1125.1099,168.9781,956.1318
dev_intelligence_general,hybrid_cooc,2,8,all,5510,44080,44080,13585,0.3082,0.3082,0.0000,1.0000,699.8248,699.8248,214.8267,484.9981
dev_intelligence_general,hybrid_cooc,2,8,upgate,5510,44080,44080,13585,0.3082,0.3082,0.0000,1.0000,418.5474,418.5474,128.1561,290.3913
dev_intelligence_general,hybrid_cooc,2,8,down,5510,44080,44080,13585,0.3082,0.3082,0.0000,1.0000,281.2775,281.2775,86.6706,194.6069
dev_intelligence_general,hybrid_cooc,2,16,all,5510,44080,88160,19960,0.4528,0.2264,0.0033,2.0000,699.8248,1399.6497,315.8363,1083.8133
dev_intelligence_general,hybrid_cooc,2,16,upgate,5510,44080,88160,19960,0.4528,0.2264,0.0033,2.0000,418.5474,837.0947,188.5198,648.5750
dev_intelligence_general,hybrid_cooc,2,16,down,5510,44080,88160,19960,0.4528,0.2264,0.0033,2.0000,281.2775,562.5549,127.3166,435.2384
dev_intelligence_general,hybrid_cooc,2,32,all,5510,44080,176320,25228,0.5723,0.1431,0.0260,4.0000,699.8248,2799.2993,399.4654,2399.8339
dev_intelligence_general,hybrid_cooc,2,32,upgate,5510,44080,176320,25228,0.5723,0.1431,0.0260,4.0000,418.5474,1674.1895,238.4802,1435.7092
dev_intelligence_general,hybrid_cooc,2,32,down,5510,44080,176320,25228,0.5723,0.1431,0.0260,4.0000,281.2775,1125.1099,160.9852,964.1247
dev_intelligence_general,hybrid_recent,2,8,all,5510,44080,44080,15818,0.3588,0.3588,0.0009,1.0000,699.8248,699.8248,250.0155,449.8093
dev_intelligence_general,hybrid_recent,2,8,upgate,5510,44080,44080,15818,0.3588,0.3588,0.0009,1.0000,418.5474,418.5474,149.5340,269.0134
dev_intelligence_general,hybrid_recent,2,8,down,5510,44080,44080,15818,0.3588,0.3588,0.0009,1.0000,281.2775,281.2775,100.4816,180.7959
dev_intelligence_general,hybrid_recent,2,16,all,5510,44080,88160,21517,0.4881,0.2441,0.0089,2.0000,699.8248,1399.6497,340.5354,1059.1142
dev_intelligence_general,hybrid_recent,2,16,upgate,5510,44080,88160,21517,0.4881,0.2441,0.0089,2.0000,418.5474,837.0947,203.3728,633.7220
dev_intelligence_general,hybrid_recent,2,16,down,5510,44080,88160,21517,0.4881,0.2441,0.0089,2.0000,281.2775,562.5549,137.1627,425.3923
dev_intelligence_general,hybrid_recent,2,32,all,5510,44080,176320,26688,0.6054,0.1514,0.0383,4.0000,699.8248,2799.2993,422.7206,2376.5787
dev_intelligence_general,hybrid_recent,2,32,upgate,5510,44080,176320,26688,0.6054,0.1514,0.0383,4.0000,418.5474,1674.1895,252.3854,1421.8041
dev_intelligence_general,hybrid_recent,2,32,down,5510,44080,176320,26688,0.6054,0.1514,0.0383,4.0000,281.2775,1125.1099,170.3352,954.7746
dev_intelligence_general,hybrid_prev,2,8,all,5510,44080,44080,15749,0.3573,0.3573,0.0011,1.0000,699.8248,699.8248,248.9088,450.9161
dev_intelligence_general,hybrid_prev,2,8,upgate,5510,44080,44080,15749,0.3573,0.3573,0.0011,1.0000,418.5474,418.5474,148.8681,269.6792
dev_intelligence_general,hybrid_prev,2,8,down,5510,44080,44080,15749,0.3573,0.3573,0.0011,1.0000,281.2775,281.2775,100.0406,181.2368
dev_intelligence_general,hybrid_prev,2,16,all,5510,44080,88160,21233,0.4817,0.2408,0.0058,2.0000,699.8248,1399.6497,336.0595,1063.5902
dev_intelligence_general,hybrid_prev,2,16,upgate,5510,44080,88160,21233,0.4817,0.2408,0.0058,2.0000,418.5474,837.0947,200.6299,636.4649
dev_intelligence_general,hybrid_prev,2,16,down,5510,44080,88160,21233,0.4817,0.2408,0.0058,2.0000,281.2775,562.5549,135.4296,427.1253
dev_intelligence_general,hybrid_prev,2,32,all,5510,44080,176320,26455,0.6002,0.1500,0.0356,4.0000,699.8248,2799.2993,419.0090,2380.2903
dev_intelligence_general,hybrid_prev,2,32,upgate,5510,44080,176320,26455,0.6002,0.1500,0.0356,4.0000,418.5474,1674.1895,250.1695,1424.0200
dev_intelligence_general,hybrid_prev,2,32,down,5510,44080,176320,26455,0.6002,0.1500,0.0356,4.0000,281.2775,1125.1099,168.8395,956.2703
dev_intelligence_general,global_hot,3,8,all,5415,43320,43320,3238,0.0747,0.0747,0.0000,1.0000,687.4048,687.4048,51.4475,635.9573
dev_intelligence_general,global_hot,3,8,upgate,5415,43320,43320,3238,0.0747,0.0747,0.0000,1.0000,410.5920,410.5920,30.2503,380.3417
dev_intelligence_general,global_hot,3,8,down,5415,43320,43320,3238,0.0747,0.0747,0.0000,1.0000,276.8127,276.8127,21.1972,255.6156
dev_intelligence_general,global_hot,3,16,all,5415,43320,86640,6189,0.1429,0.0714,0.0000,2.0000,687.4048,1374.8096,98.3283,1276.4812
dev_intelligence_general,global_hot,3,16,upgate,5415,43320,86640,6189,0.1429,0.0714,0.0000,2.0000,410.5920,821.1841,57.9920,763.1920
dev_intelligence_general,global_hot,3,16,down,5415,43320,86640,6189,0.1429,0.0714,0.0000,2.0000,276.8127,553.6255,40.3363,513.2892
dev_intelligence_general,global_hot,3,32,all,5415,43320,173280,9458,0.2183,0.0546,0.0000,4.0000,687.4048,2749.6191,150.2104,2599.4087
dev_intelligence_general,global_hot,3,32,upgate,5415,43320,173280,9458,0.2183,0.0546,0.0000,4.0000,410.5920,1642.3682,88.9095,1553.4587
dev_intelligence_general,global_hot,3,32,down,5415,43320,173280,9458,0.2183,0.0546,0.0000,4.0000,276.8127,1107.2510,61.3009,1045.9500
dev_intelligence_general,cooc,3,8,all,5415,43320,43320,5251,0.1212,0.1212,0.0000,1.0000,687.4048,687.4048,83.4830,603.9218
