scope,prompt,top_k,kind,calls,predictable_call_ratio,actual_events,recall,precision,byte_recall,predicted_to_actual_byte_ratio
fold,dev_intelligence_general,64,down,1920,1.0,18578,0.3880396167509958,0.0586669921875,0.3914501461953937,6.619568303175071
fold,dev_intelligence_general,64,gate,1920,1.0,18578,0.3880396167509958,0.0586669921875,0.38368005029045066,6.608835752785183
fold,dev_intelligence_general,64,up,1920,1.0,18578,0.3880396167509958,0.0586669921875,0.38698613733591813,6.618825896132117
aggregate,all,128,all,11520,1.0,113571,0.5727606519269884,0.046217430598185665,0.5729061241176281,12.396470352358119
aggregate,all,128,down,3840,1.0,37857,0.5727606519269884,0.046217430598185665,0.5752188160746892,12.37919866169981
aggregate,all,128,gate,3840,1.0,37857,0.5727606519269884,0.046217430598185665,0.5697848244361845,12.409814368305575
aggregate,all,128,up,3840,1.0,37857,0.5727606519269884,0.046217430598185665,0.5730621721632633,12.40609605473362
fold,dev_france_regression,128,all,5760,1.0,57837,0.54925047979667,0.04577483054364366,0.5495636390439218,12.001052170835935
fold,dev_france_regression,128,down,1920,1.0,19279,0.54925047979667,0.04577483054364366,0.5514491294940268,11.965627671449896
fold,dev_france_regression,128,gate,1920,1.0,19279,0.54925047979667,0.04577483054364366,0.5466500375165292,12.031166197663321
fold,dev_france_regression,128,up,1920,1.0,19279,0.54925047979667,0.04577483054364366,0.5500907716501011,12.017811887139569
fold,dev_intelligence_general,128,all,5760,1.0,55734,0.5971579287329098,0.046647941334768565,0.5971306741762851,12.806830581877003
fold,dev_intelligence_general,128,down,1920,1.0,18578,0.5971579287329098,0.046647941334768565,0.5998802951754616,12.808286033050827
fold,dev_intelligence_general,128,gate,1920,1.0,18578,0.5971579287329098,0.046647941334768565,0.5937975110883459,12.802831166109824
fold,dev_intelligence_general,128,up,1920,1.0,18578,0.5971579287329098,0.046647941334768565,0.5969062990796038,12.80913186295147
aggregate,all,192,all,11520,1.0,113571,0.5832474839527696,0.04523700255687406,0.5835822034626498,12.904945694512666
aggregate,all,192,down,3840,1.0,37857,0.5832474839527696,0.04523700255687406,0.5855280761269166,12.870585572893209
aggregate,all,192,gate,3840,1.0,37857,0.5832474839527696,0.04523700255687406,0.5806364270425799,12.92645964251461
aggregate,all,192,up,3840,1.0,37857,0.5832474839527696,0.04523700255687406,0.584059488548405,12.929543822583309
fold,dev_france_regression,192,all,5760,1.0,57837,0.557809014990404,0.04495819397993311,0.5583139137017306,12.419338285150173
fold,dev_france_regression,192,down,1920,1.0,19279,0.557809014990404,0.04495819397993311,0.5598836130158921,12.370719907001954
fold,dev_france_regression,192,gate,1920,1.0,19279,0.557809014990404,0.04495819397993311,0.5554667022578333,12.452015293733675
fold,dev_france_regression,192,up,1920,1.0,19279,0.557809014990404,0.04495819397993311,0.5592092240997213,12.45170887497799
fold,dev_intelligence_general,192,all,5760,1.0,55734,0.6096458176337604,0.04550494985857547,0.6098053304466545,13.408903219164028
fold,dev_intelligence_general,192,down,1920,1.0,18578,0.6096458176337604,0.04550494985857547,0.6121346697358356,13.389205228677804
fold,dev_intelligence_general,192,gate,1920,1.0,18578,0.6096458176337604,0.04550494985857547,0.6067612716964879,13.41890781248181
fold,dev_intelligence_general,192,up,1920,1.0,18578,0.6096458176337604,0.04550494985857547,0.6098538609498408,13.42553261217565
