seq,t_ms,op,tensor,expert_idx,expert_bytes,cache_hit,pack_hit,ram_hit,copy_ms
118,264.158,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
119,264.158,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
120,264.158,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
121,264.158,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
122,264.158,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
123,264.158,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
124,264.159,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
125,264.159,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
126,264.159,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
127,264.159,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
128,264.159,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
129,264.159,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
130,264.166,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
131,264.167,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
132,264.167,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
133,264.167,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
134,264.167,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
135,264.167,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
136,264.167,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
137,264.167,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
138,264.167,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
139,264.167,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
140,264.167,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
141,264.167,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
142,264.167,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
143,264.167,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
144,264.167,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
145,264.167,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
146,264.167,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
147,264.168,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
148,264.168,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
149,264.168,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
150,264.168,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
151,264.168,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
152,264.168,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
153,264.168,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
154,264.168,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
155,264.169,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
156,264.169,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
157,264.169,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
158,264.169,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
159,264.169,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
160,264.169,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
161,264.169,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
162,264.169,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
