seq,t_ms,op,tensor,expert_idx,expert_bytes,cache_hit,pack_hit,ram_hit,copy_ms
2234,1405.402,cpu_gate_route,blk.26.ffn_gate_exps.weight,194,4030464,0,0,0,0.000
2235,1405.402,cpu_up_route,blk.26.ffn_up_exps.weight,70,4030464,0,0,0,0.000
2236,1405.402,cpu_gate_route,blk.26.ffn_gate_exps.weight,70,4030464,0,0,0,0.000
2237,1405.402,cpu_up_route,blk.26.ffn_up_exps.weight,84,4030464,0,0,0,0.000
2238,1405.402,cpu_gate_route,blk.26.ffn_gate_exps.weight,84,4030464,0,0,0,0.000
2239,1405.402,cpu_up_route,blk.26.ffn_up_exps.weight,246,4030464,0,0,0,0.000
2240,1405.402,cpu_gate_route,blk.26.ffn_gate_exps.weight,246,4030464,0,0,0,0.000
2241,1405.403,cpu_up_route,blk.26.ffn_up_exps.weight,157,4030464,0,0,0,0.000
2242,1405.403,cpu_gate_route,blk.26.ffn_gate_exps.weight,157,4030464,0,0,0,0.000
2243,1405.403,cpu_up_route,blk.26.ffn_up_exps.weight,50,4030464,0,0,0,0.000
2244,1405.403,cpu_gate_route,blk.26.ffn_gate_exps.weight,50,4030464,0,0,0,0.000
2245,1405.403,cpu_up_route,blk.26.ffn_up_exps.weight,213,4030464,0,0,0,0.000
2246,1405.403,cpu_gate_route,blk.26.ffn_gate_exps.weight,213,4030464,0,0,0,0.000
2247,1405.404,cpu_up_route,blk.26.ffn_up_exps.weight,103,4030464,0,0,0,0.000
2248,1405.404,cpu_gate_route,blk.26.ffn_gate_exps.weight,103,4030464,0,0,0,0.000
2249,1405.404,cpu_up_route,blk.26.ffn_up_exps.weight,155,4030464,0,0,0,0.000
2250,1405.404,cpu_gate_route,blk.26.ffn_gate_exps.weight,155,4030464,0,0,0,0.000
2251,1405.405,cpu_up_group,blk.26.ffn_up_exps.weight,20,4030464,0,0,0,0.008
2252,1409.903,preload_load,blk.26.ffn_up_exps.weight,162,4030464,0,1,0,4.391
2253,1410.551,preload_load,blk.26.ffn_up_exps.weight,16,4030464,0,1,0,0.644
2254,1411.184,preload_load,blk.26.ffn_up_exps.weight,5,4030464,0,1,0,0.631
2255,1411.822,preload_load,blk.26.ffn_up_exps.weight,46,4030464,0,1,0,0.636
2256,1412.454,preload_load,blk.26.ffn_up_exps.weight,88,4030464,0,1,0,0.630
2257,1413.067,preload_load,blk.26.ffn_up_exps.weight,6,4030464,0,1,0,0.612
2258,1413.714,preload_load,blk.26.ffn_up_exps.weight,44,4030464,0,1,0,0.645
2259,1414.346,preload_load,blk.26.ffn_up_exps.weight,99,4030464,0,1,0,0.630
2260,1415.179,preload_load,blk.26.ffn_gate_exps.weight,162,4030464,0,1,0,0.606
2261,1415.834,preload_load,blk.26.ffn_gate_exps.weight,16,4030464,0,1,0,0.653
2262,1416.471,preload_load,blk.26.ffn_gate_exps.weight,5,4030464,0,1,0,0.636
2263,1417.097,preload_load,blk.26.ffn_gate_exps.weight,46,4030464,0,1,0,0.624
2264,1417.740,preload_load,blk.26.ffn_gate_exps.weight,88,4030464,0,1,0,0.642
2265,1418.299,preload_load,blk.26.ffn_gate_exps.weight,6,4030464,0,1,0,0.557
2266,1418.951,preload_load,blk.26.ffn_gate_exps.weight,44,4030464,0,1,0,0.651
2267,1419.597,preload_load,blk.26.ffn_gate_exps.weight,99,4030464,0,1,0,0.645
2268,1419.747,cpu_up_prep,blk.26.ffn_up_exps.weight,20,4030464,0,0,0,14.315
2269,1438.287,cpu_up_dyn_compute,blk.26.ffn_up_exps.weight,20,4030464,0,0,0,18.373
2270,1438.294,cpu_up_minflt,blk.26.ffn_up_exps.weight,20,4030464,0,0,0,2389.000
2271,1438.294,cpu_up_majflt,blk.26.ffn_up_exps.weight,20,4030464,0,0,0,280.000
2272,1438.298,cpu_prompt_upgate,blk.26.ffn_up_exps.weight,20,4030464,0,0,0,32.960
2273,1438.490,cpu_down_route,blk.26.ffn_down_exps.weight,221,4816896,0,0,0,0.000
2274,1438.491,cpu_down_route,blk.26.ffn_down_exps.weight,136,4816896,0,0,0,0.000
2275,1438.491,cpu_down_route,blk.26.ffn_down_exps.weight,121,4816896,0,0,0,0.000
2276,1438.491,cpu_down_route,blk.26.ffn_down_exps.weight,203,4816896,0,0,0,0.000
2277,1438.491,cpu_down_route,blk.26.ffn_down_exps.weight,16,4816896,0,0,0,0.000
2278,1438.491,cpu_down_route,blk.26.ffn_down_exps.weight,192,4816896,0,0,0,0.000
2279,1438.491,cpu_down_route,blk.26.ffn_down_exps.weight,218,4816896,0,0,0,0.000
2280,1438.491,cpu_down_route,blk.26.ffn_down_exps.weight,124,4816896,0,0,0,0.000
2281,1438.492,cpu_down_route,blk.26.ffn_down_exps.weight,161,4816896,0,0,0,0.000
2282,1438.492,cpu_down_route,blk.26.ffn_down_exps.weight,114,4816896,0,0,0,0.000
2283,1438.492,cpu_down_route,blk.26.ffn_down_exps.weight,18,4816896,0,0,0,0.000
2284,1438.492,cpu_down_route,blk.26.ffn_down_exps.weight,194,4816896,0,0,0,0.000
2285,1438.492,cpu_down_route,blk.26.ffn_down_exps.weight,70,4816896,0,0,0,0.000
2286,1438.492,cpu_down_route,blk.26.ffn_down_exps.weight,84,4816896,0,0,0,0.000
2287,1438.492,cpu_down_route,blk.26.ffn_down_exps.weight,246,4816896,0,0,0,0.000
2288,1438.492,cpu_down_route,blk.26.ffn_down_exps.weight,157,4816896,0,0,0,0.000
2289,1438.493,cpu_down_route,blk.26.ffn_down_exps.weight,50,4816896,0,0,0,0.000
2290,1438.493,cpu_down_route,blk.26.ffn_down_exps.weight,213,4816896,0,0,0,0.000
2291,1438.493,cpu_down_route,blk.26.ffn_down_exps.weight,103,4816896,0,0,0,0.000
2292,1438.493,cpu_down_route,blk.26.ffn_down_exps.weight,155,4816896,0,0,0,0.000
2293,1438.494,cpu_down_group,blk.26.ffn_down_exps.weight,20,4816896,0,0,0,0.005
2294,1439.307,preload_load,blk.26.ffn_down_exps.weight,162,4816896,0,1,0,0.698
2295,1440.029,preload_load,blk.26.ffn_down_exps.weight,16,4816896,0,1,0,0.718
2296,1440.766,preload_load,blk.26.ffn_down_exps.weight,5,4816896,0,1,0,0.733
2297,1441.457,preload_load,blk.26.ffn_down_exps.weight,46,4816896,0,1,0,0.689
2298,1442.177,preload_load,blk.26.ffn_down_exps.weight,88,4816896,0,1,0,0.719
2299,1442.846,preload_load,blk.26.ffn_down_exps.weight,6,4816896,0,1,0,0.667
2300,1443.546,preload_load,blk.26.ffn_down_exps.weight,44,4816896,0,1,0,0.699
2301,1444.270,preload_load,blk.26.ffn_down_exps.weight,99,4816896,0,1,0,0.723
2302,1444.478,cpu_down_prep,blk.26.ffn_down_exps.weight,20,4816896,0,0,0,5.946
2303,1454.988,cpu_down_dyn_compute,blk.26.ffn_down_exps.weight,20,4816896,0,0,0,10.509
2304,1454.993,cpu_down_minflt,blk.26.ffn_down_exps.weight,20,4816896,0,0,0,1422.000
2305,1454.993,cpu_down_majflt,blk.26.ffn_down_exps.weight,20,4816896,0,0,0,160.000
2306,1454.993,cpu_prompt_down,blk.26.ffn_down_exps.weight,20,4816896,0,0,0,16.551
2307,1461.282,cpu_up_route,blk.27.ffn_up_exps.weight,113,4030464,0,0,0,0.000
2308,1461.284,cpu_gate_route,blk.27.ffn_gate_exps.weight,113,4030464,0,0,0,0.000
2309,1461.284,cpu_up_route,blk.27.ffn_up_exps.weight,39,4030464,0,0,0,0.000
2310,1461.284,cpu_gate_route,blk.27.ffn_gate_exps.weight,39,4030464,0,0,0,0.000
2311,1461.284,cpu_up_route,blk.27.ffn_up_exps.weight,165,4030464,0,0,0,0.000
2312,1461.284,cpu_gate_route,blk.27.ffn_gate_exps.weight,165,4030464,0,0,0,0.000
2313,1461.284,cpu_up_route,blk.27.ffn_up_exps.weight,151,4030464,0,0,0,0.000
2314,1461.284,cpu_gate_route,blk.27.ffn_gate_exps.weight,151,4030464,0,0,0,0.000
2315,1461.285,cpu_up_route,blk.27.ffn_up_exps.weight,16,4030464,0,0,0,0.000
2316,1461.285,cpu_gate_route,blk.27.ffn_gate_exps.weight,16,4030464,0,0,0,0.000
2317,1461.285,cpu_up_route,blk.27.ffn_up_exps.weight,78,4030464,0,0,0,0.000
2318,1461.285,cpu_gate_route,blk.27.ffn_gate_exps.weight,78,4030464,0,0,0,0.000
2319,1461.285,cpu_up_route,blk.27.ffn_up_exps.weight,50,4030464,0,0,0,0.000
2320,1461.285,cpu_gate_route,blk.27.ffn_gate_exps.weight,50,4030464,0,0,0,0.000
2321,1461.288,cpu_up_route,blk.27.ffn_up_exps.weight,243,4030464,0,0,0,0.000
2322,1461.288,cpu_gate_route,blk.27.ffn_gate_exps.weight,243,4030464,0,0,0,0.000
2323,1461.288,cpu_up_route,blk.27.ffn_up_exps.weight,243,4030464,0,0,0,0.000
2324,1461.288,cpu_gate_route,blk.27.ffn_gate_exps.weight,243,4030464,0,0,0,0.000
2325,1461.288,cpu_up_route,blk.27.ffn_up_exps.weight,30,4030464,0,0,0,0.000
2326,1461.288,cpu_gate_route,blk.27.ffn_gate_exps.weight,30,4030464,0,0,0,0.000
2327,1461.288,cpu_up_route,blk.27.ffn_up_exps.weight,61,4030464,0,0,0,0.000
2328,1461.289,cpu_gate_route,blk.27.ffn_gate_exps.weight,61,4030464,0,0,0,0.000
2329,1461.289,cpu_up_route,blk.27.ffn_up_exps.weight,58,4030464,0,0,0,0.000
2330,1461.289,cpu_gate_route,blk.27.ffn_gate_exps.weight,58,4030464,0,0,0,0.000
2331,1461.289,cpu_up_route,blk.27.ffn_up_exps.weight,163,4030464,0,0,0,0.000
2332,1461.289,cpu_gate_route,blk.27.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
2333,1461.289,cpu_up_route,blk.27.ffn_up_exps.weight,138,4030464,0,0,0,0.000
2334,1461.289,cpu_gate_route,blk.27.ffn_gate_exps.weight,138,4030464,0,0,0,0.000
2335,1461.289,cpu_up_route,blk.27.ffn_up_exps.weight,138,4030464,0,0,0,0.000
2336,1461.289,cpu_gate_route,blk.27.ffn_gate_exps.weight,138,4030464,0,0,0,0.000
2337,1461.289,cpu_up_route,blk.27.ffn_up_exps.weight,251,4030464,0,0,0,0.000
2338,1461.290,cpu_gate_route,blk.27.ffn_gate_exps.weight,251,4030464,0,0,0,0.000
2339,1461.290,cpu_up_route,blk.27.ffn_up_exps.weight,251,4030464,0,0,0,0.000
2340,1461.290,cpu_gate_route,blk.27.ffn_gate_exps.weight,251,4030464,0,0,0,0.000
2341,1461.290,cpu_up_route,blk.27.ffn_up_exps.weight,184,4030464,0,0,0,0.000
2342,1461.290,cpu_gate_route,blk.27.ffn_gate_exps.weight,184,4030464,0,0,0,0.000
2343,1461.290,cpu_up_route,blk.27.ffn_up_exps.weight,156,4030464,0,0,0,0.000
2344,1461.290,cpu_gate_route,blk.27.ffn_gate_exps.weight,156,4030464,0,0,0,0.000
2345,1461.291,cpu_up_route,blk.27.ffn_up_exps.weight,181,4030464,0,0,0,0.000
2346,1461.291,cpu_gate_route,blk.27.ffn_gate_exps.weight,181,4030464,0,0,0,0.000
2347,1461.291,cpu_up_group,blk.27.ffn_up_exps.weight,20,4030464,0,0,0,0.010
2348,1465.740,preload_load,blk.27.ffn_up_exps.weight,223,4030464,0,1,0,4.330
2349,1466.405,preload_load,blk.27.ffn_up_exps.weight,16,4030464,0,1,0,0.661
2350,1467.060,preload_load,blk.27.ffn_up_exps.weight,181,4030464,0,1,0,0.653
2351,1467.687,preload_load,blk.27.ffn_up_exps.weight,243,4030464,0,1,0,0.625
2352,1468.335,preload_load,blk.27.ffn_up_exps.weight,212,4030464,0,1,0,0.646
2353,1469.000,preload_load,blk.27.ffn_up_exps.weight,93,4030464,0,1,0,0.663
2354,1469.653,preload_load,blk.27.ffn_up_exps.weight,110,4030464,0,1,0,0.651
2355,1470.276,preload_load,blk.27.ffn_up_exps.weight,156,4030464,0,1,0,0.621
2356,1471.155,preload_load,blk.27.ffn_gate_exps.weight,223,4030464,0,1,0,0.618
2357,1471.759,preload_load,blk.27.ffn_gate_exps.weight,16,4030464,0,1,0,0.602
2358,1472.357,preload_load,blk.27.ffn_gate_exps.weight,181,4030464,0,1,0,0.595
2359,1472.969,preload_load,blk.27.ffn_gate_exps.weight,243,4030464,0,1,0,0.611
2360,1473.561,preload_load,blk.27.ffn_gate_exps.weight,212,4030464,0,1,0,0.590
2361,1474.177,preload_load,blk.27.ffn_gate_exps.weight,93,4030464,0,1,0,0.614
2362,1474.781,preload_load,blk.27.ffn_gate_exps.weight,110,4030464,0,1,0,0.602
2363,1475.373,preload_load,blk.27.ffn_gate_exps.weight,156,4030464,0,1,0,0.591
2364,1475.551,cpu_up_prep,blk.27.ffn_up_exps.weight,20,4030464,0,0,0,14.239
2365,1491.180,cpu_up_dyn_compute,blk.27.ffn_up_exps.weight,20,4030464,0,0,0,15.450
2366,1491.188,cpu_up_minflt,blk.27.ffn_up_exps.weight,20,4030464,0,0,0,2057.000
2367,1491.188,cpu_up_majflt,blk.27.ffn_up_exps.weight,20,4030464,0,0,0,216.000
2368,1491.188,cpu_prompt_upgate,blk.27.ffn_up_exps.weight,20,4030464,0,0,0,29.947
2369,1491.261,cpu_down_route,blk.27.ffn_down_exps.weight,113,4816896,0,0,0,0.000
2370,1491.261,cpu_down_route,blk.27.ffn_down_exps.weight,39,4816896,0,0,0,0.000
2371,1491.262,cpu_down_route,blk.27.ffn_down_exps.weight,165,4816896,0,0,0,0.000
2372,1491.262,cpu_down_route,blk.27.ffn_down_exps.weight,151,4816896,0,0,0,0.000
2373,1491.262,cpu_down_route,blk.27.ffn_down_exps.weight,16,4816896,0,0,0,0.000
2374,1491.262,cpu_down_route,blk.27.ffn_down_exps.weight,78,4816896,0,0,0,0.000
2375,1491.262,cpu_down_route,blk.27.ffn_down_exps.weight,50,4816896,0,0,0,0.000
2376,1491.262,cpu_down_route,blk.27.ffn_down_exps.weight,243,4816896,0,0,0,0.000
2377,1491.262,cpu_down_route,blk.27.ffn_down_exps.weight,243,4816896,0,0,0,0.000
2378,1491.263,cpu_down_route,blk.27.ffn_down_exps.weight,30,4816896,0,0,0,0.000
2379,1491.263,cpu_down_route,blk.27.ffn_down_exps.weight,61,4816896,0,0,0,0.000
2380,1491.263,cpu_down_route,blk.27.ffn_down_exps.weight,58,4816896,0,0,0,0.000
2381,1491.263,cpu_down_route,blk.27.ffn_down_exps.weight,163,4816896,0,0,0,0.000
2382,1491.263,cpu_down_route,blk.27.ffn_down_exps.weight,138,4816896,0,0,0,0.000
2383,1491.263,cpu_down_route,blk.27.ffn_down_exps.weight,138,4816896,0,0,0,0.000
2384,1491.263,cpu_down_route,blk.27.ffn_down_exps.weight,251,4816896,0,0,0,0.000
2385,1491.263,cpu_down_route,blk.27.ffn_down_exps.weight,251,4816896,0,0,0,0.000
2386,1491.264,cpu_down_route,blk.27.ffn_down_exps.weight,184,4816896,0,0,0,0.000
2387,1491.264,cpu_down_route,blk.27.ffn_down_exps.weight,156,4816896,0,0,0,0.000
2388,1491.264,cpu_down_route,blk.27.ffn_down_exps.weight,181,4816896,0,0,0,0.000
2389,1491.265,cpu_down_group,blk.27.ffn_down_exps.weight,20,4816896,0,0,0,0.005
2390,1492.132,preload_load,blk.27.ffn_down_exps.weight,223,4816896,0,1,0,0.736
2391,1492.848,preload_load,blk.27.ffn_down_exps.weight,16,4816896,0,1,0,0.712
2392,1493.516,preload_load,blk.27.ffn_down_exps.weight,181,4816896,0,1,0,0.665
2393,1494.205,preload_load,blk.27.ffn_down_exps.weight,243,4816896,0,1,0,0.687
2394,1494.911,preload_load,blk.27.ffn_down_exps.weight,212,4816896,0,1,0,0.701
2395,1495.597,preload_load,blk.27.ffn_down_exps.weight,93,4816896,0,1,0,0.685
2396,1496.306,preload_load,blk.27.ffn_down_exps.weight,110,4816896,0,1,0,0.707
2397,1497.040,preload_load,blk.27.ffn_down_exps.weight,156,4816896,0,1,0,0.733
2398,1497.236,cpu_down_prep,blk.27.ffn_down_exps.weight,20,4816896,0,0,0,5.918
2399,1505.733,cpu_down_dyn_compute,blk.27.ffn_down_exps.weight,20,4816896,0,0,0,8.496
2400,1505.738,cpu_down_minflt,blk.27.ffn_down_exps.weight,20,4816896,0,0,0,1212.000
2401,1505.738,cpu_down_majflt,blk.27.ffn_down_exps.weight,20,4816896,0,0,0,123.000
2402,1505.739,cpu_prompt_down,blk.27.ffn_down_exps.weight,20,4816896,0,0,0,14.521
2403,1513.411,cpu_up_route,blk.28.ffn_up_exps.weight,175,4030464,0,0,0,0.000
2404,1513.413,cpu_gate_route,blk.28.ffn_gate_exps.weight,175,4030464,0,0,0,0.000
