seq,expert_bytes,tensor_base,expert_idx,tensor
124,4030464,0x0,120,blk.43.ffn_up_exps.weight
125,4030464,0x0,120,blk.43.ffn_gate_exps.weight
126,4816896,0x0,120,blk.43.ffn_down_exps.weight
127,4030464,0x0,116,blk.44.ffn_up_exps.weight
128,4030464,0x0,116,blk.44.ffn_gate_exps.weight
129,4816896,0x0,116,blk.44.ffn_down_exps.weight
130,4030464,0x0,161,blk.45.ffn_up_exps.weight
131,4030464,0x0,161,blk.45.ffn_gate_exps.weight
132,4816896,0x0,161,blk.45.ffn_down_exps.weight
133,4030464,0x0,96,blk.46.ffn_up_exps.weight
134,4030464,0x0,96,blk.46.ffn_gate_exps.weight
135,4816896,0x0,96,blk.46.ffn_down_exps.weight
136,4030464,0x0,207,blk.47.ffn_up_exps.weight
137,4030464,0x0,207,blk.47.ffn_gate_exps.weight
138,4816896,0x0,207,blk.47.ffn_down_exps.weight
139,4030464,0x0,115,blk.48.ffn_up_exps.weight
140,4030464,0x0,115,blk.48.ffn_gate_exps.weight
141,4816896,0x0,115,blk.48.ffn_down_exps.weight
142,4030464,0x0,19,blk.49.ffn_up_exps.weight
143,4030464,0x0,19,blk.49.ffn_gate_exps.weight
144,4816896,0x0,19,blk.49.ffn_down_exps.weight
145,4030464,0x0,80,blk.50.ffn_up_exps.weight
146,4030464,0x0,80,blk.50.ffn_gate_exps.weight
147,4816896,0x0,80,blk.50.ffn_down_exps.weight
148,4030464,0x0,80,blk.51.ffn_up_exps.weight
149,4030464,0x0,80,blk.51.ffn_gate_exps.weight
150,4816896,0x0,80,blk.51.ffn_down_exps.weight
151,4030464,0x0,96,blk.52.ffn_up_exps.weight
152,4030464,0x0,96,blk.52.ffn_gate_exps.weight
153,4816896,0x0,96,blk.52.ffn_down_exps.weight
154,4030464,0x0,122,blk.53.ffn_up_exps.weight
155,4030464,0x0,122,blk.53.ffn_gate_exps.weight
156,4816896,0x0,122,blk.53.ffn_down_exps.weight
157,4030464,0x0,148,blk.54.ffn_up_exps.weight
158,4030464,0x0,148,blk.54.ffn_gate_exps.weight
159,4816896,0x0,148,blk.54.ffn_down_exps.weight
160,4030464,0x0,10,blk.55.ffn_up_exps.weight
161,4030464,0x0,10,blk.55.ffn_gate_exps.weight
162,4816896,0x0,10,blk.55.ffn_down_exps.weight
163,4030464,0x0,131,blk.56.ffn_up_exps.weight
164,4030464,0x0,131,blk.56.ffn_gate_exps.weight
165,4816896,0x0,131,blk.56.ffn_down_exps.weight
166,4030464,0x0,214,blk.57.ffn_up_exps.weight
167,4030464,0x0,214,blk.57.ffn_gate_exps.weight
168,4816896,0x0,214,blk.57.ffn_down_exps.weight
169,4030464,0x0,135,blk.58.ffn_up_exps.weight
170,4030464,0x0,135,blk.58.ffn_gate_exps.weight
171,4816896,0x0,135,blk.58.ffn_down_exps.weight
172,4030464,0x0,84,blk.59.ffn_up_exps.weight
173,4030464,0x0,84,blk.59.ffn_gate_exps.weight
174,4816896,0x0,84,blk.59.ffn_down_exps.weight
175,4030464,0x0,15,blk.60.ffn_up_exps.weight
176,4030464,0x0,15,blk.60.ffn_gate_exps.weight
177,4816896,0x0,15,blk.60.ffn_down_exps.weight
178,4030464,0x0,148,blk.61.ffn_up_exps.weight
179,4030464,0x0,148,blk.61.ffn_gate_exps.weight
180,4816896,0x0,148,blk.61.ffn_down_exps.weight
181,4030464,0x0,234,blk.62.ffn_up_exps.weight
182,4030464,0x0,234,blk.62.ffn_gate_exps.weight
183,4816896,0x0,234,blk.62.ffn_down_exps.weight
184,4030464,0x0,67,blk.63.ffn_up_exps.weight
185,4030464,0x0,67,blk.63.ffn_gate_exps.weight
186,4816896,0x0,67,blk.63.ffn_down_exps.weight
187,4030464,0x0,183,blk.64.ffn_up_exps.weight
188,4030464,0x0,183,blk.64.ffn_gate_exps.weight
189,4816896,0x0,183,blk.64.ffn_down_exps.weight
190,4030464,0x0,139,blk.65.ffn_up_exps.weight
191,4030464,0x0,139,blk.65.ffn_gate_exps.weight
192,4816896,0x0,139,blk.65.ffn_down_exps.weight
193,4030464,0x0,85,blk.66.ffn_up_exps.weight
194,4030464,0x0,85,blk.66.ffn_gate_exps.weight
195,4816896,0x0,85,blk.66.ffn_down_exps.weight
196,4030464,0x0,17,blk.67.ffn_up_exps.weight
197,4030464,0x0,17,blk.67.ffn_gate_exps.weight
198,4816896,0x0,17,blk.67.ffn_down_exps.weight
199,4030464,0x0,188,blk.68.ffn_up_exps.weight
200,4030464,0x0,188,blk.68.ffn_gate_exps.weight
201,4816896,0x0,188,blk.68.ffn_down_exps.weight
202,4030464,0x0,219,blk.69.ffn_up_exps.weight
203,4030464,0x0,219,blk.69.ffn_gate_exps.weight
204,4816896,0x0,219,blk.69.ffn_down_exps.weight
205,4030464,0x0,34,blk.70.ffn_up_exps.weight
206,4030464,0x0,34,blk.70.ffn_gate_exps.weight
207,4816896,0x0,34,blk.70.ffn_down_exps.weight
208,4030464,0x0,240,blk.71.ffn_up_exps.weight
209,4030464,0x0,240,blk.71.ffn_gate_exps.weight
210,4816896,0x0,240,blk.71.ffn_down_exps.weight
211,4030464,0x0,200,blk.72.ffn_up_exps.weight
212,4030464,0x0,200,blk.72.ffn_gate_exps.weight
213,4816896,0x0,200,blk.72.ffn_down_exps.weight
214,4030464,0x0,70,blk.73.ffn_up_exps.weight
215,4030464,0x0,70,blk.73.ffn_gate_exps.weight
216,4816896,0x0,70,blk.73.ffn_down_exps.weight
217,4030464,0x0,255,blk.74.ffn_up_exps.weight
218,4030464,0x0,255,blk.74.ffn_gate_exps.weight
219,4816896,0x0,255,blk.74.ffn_down_exps.weight
220,4030464,0x0,220,blk.75.ffn_up_exps.weight
221,4030464,0x0,220,blk.75.ffn_gate_exps.weight
222,4816896,0x0,220,blk.75.ffn_down_exps.weight
223,4030464,0x0,7,blk.76.ffn_up_exps.weight
224,4030464,0x0,7,blk.76.ffn_gate_exps.weight
225,4816896,0x0,7,blk.76.ffn_down_exps.weight
226,4030464,0x0,73,blk.77.ffn_up_exps.weight
227,4030464,0x0,73,blk.77.ffn_gate_exps.weight
228,4816896,0x0,73,blk.77.ffn_down_exps.weight
229,4030464,0x0,41,blk.3.ffn_up_exps.weight
230,4030464,0x0,41,blk.3.ffn_gate_exps.weight
231,4816896,0x0,41,blk.3.ffn_down_exps.weight
232,4030464,0x0,0,blk.4.ffn_up_exps.weight
233,4030464,0x0,0,blk.4.ffn_gate_exps.weight
234,4816896,0x0,0,blk.4.ffn_down_exps.weight
235,4030464,0x0,83,blk.5.ffn_up_exps.weight
236,4030464,0x0,83,blk.5.ffn_gate_exps.weight
237,4816896,0x0,83,blk.5.ffn_down_exps.weight
238,4030464,0x0,204,blk.6.ffn_up_exps.weight
239,4030464,0x0,204,blk.6.ffn_gate_exps.weight
240,4816896,0x0,204,blk.6.ffn_down_exps.weight
241,4030464,0x0,95,blk.7.ffn_up_exps.weight
242,4030464,0x0,95,blk.7.ffn_gate_exps.weight
243,4816896,0x0,95,blk.7.ffn_down_exps.weight
244,4030464,0x0,91,blk.8.ffn_up_exps.weight
245,4030464,0x0,91,blk.8.ffn_gate_exps.weight
246,4816896,0x0,91,blk.8.ffn_down_exps.weight
247,4030464,0x0,253,blk.9.ffn_up_exps.weight
248,4030464,0x0,253,blk.9.ffn_gate_exps.weight
249,4816896,0x0,253,blk.9.ffn_down_exps.weight
250,4030464,0x0,50,blk.10.ffn_up_exps.weight
251,4030464,0x0,50,blk.10.ffn_gate_exps.weight
252,4816896,0x0,50,blk.10.ffn_down_exps.weight
253,4030464,0x0,61,blk.11.ffn_up_exps.weight
254,4030464,0x0,61,blk.11.ffn_gate_exps.weight
255,4816896,0x0,61,blk.11.ffn_down_exps.weight
256,4030464,0x0,145,blk.12.ffn_up_exps.weight
257,4030464,0x0,145,blk.12.ffn_gate_exps.weight
258,4816896,0x0,145,blk.12.ffn_down_exps.weight
259,4030464,0x0,218,blk.13.ffn_up_exps.weight
260,4030464,0x0,218,blk.13.ffn_gate_exps.weight
261,4816896,0x0,218,blk.13.ffn_down_exps.weight
262,4030464,0x0,51,blk.14.ffn_up_exps.weight
263,4030464,0x0,51,blk.14.ffn_gate_exps.weight
264,4816896,0x0,51,blk.14.ffn_down_exps.weight
265,4030464,0x0,34,blk.15.ffn_up_exps.weight
266,4030464,0x0,34,blk.15.ffn_gate_exps.weight
267,4816896,0x0,34,blk.15.ffn_down_exps.weight
268,4030464,0x0,153,blk.16.ffn_up_exps.weight
269,4030464,0x0,153,blk.16.ffn_gate_exps.weight
270,4816896,0x0,153,blk.16.ffn_down_exps.weight
271,4030464,0x0,61,blk.17.ffn_up_exps.weight
272,4030464,0x0,61,blk.17.ffn_gate_exps.weight
273,4816896,0x0,61,blk.17.ffn_down_exps.weight
274,4030464,0x0,53,blk.18.ffn_up_exps.weight
275,4030464,0x0,53,blk.18.ffn_gate_exps.weight
276,4816896,0x0,53,blk.18.ffn_down_exps.weight
277,4030464,0x0,69,blk.19.ffn_up_exps.weight
278,4030464,0x0,69,blk.19.ffn_gate_exps.weight
279,4816896,0x0,69,blk.19.ffn_down_exps.weight
280,4030464,0x0,120,blk.20.ffn_up_exps.weight
281,4030464,0x0,120,blk.20.ffn_gate_exps.weight
282,4816896,0x0,120,blk.20.ffn_down_exps.weight
283,4030464,0x0,197,blk.21.ffn_up_exps.weight
284,4030464,0x0,197,blk.21.ffn_gate_exps.weight
285,4816896,0x0,197,blk.21.ffn_down_exps.weight
286,4030464,0x0,34,blk.22.ffn_up_exps.weight
287,4030464,0x0,34,blk.22.ffn_gate_exps.weight
288,4816896,0x0,34,blk.22.ffn_down_exps.weight
289,4030464,0x0,198,blk.23.ffn_up_exps.weight
290,4030464,0x0,198,blk.23.ffn_gate_exps.weight
291,4816896,0x0,198,blk.23.ffn_down_exps.weight
292,4030464,0x0,141,blk.24.ffn_up_exps.weight
293,4030464,0x0,141,blk.24.ffn_gate_exps.weight
294,4816896,0x0,141,blk.24.ffn_down_exps.weight
295,4030464,0x0,205,blk.25.ffn_up_exps.weight
296,4030464,0x0,205,blk.25.ffn_gate_exps.weight
297,4816896,0x0,205,blk.25.ffn_down_exps.weight
298,4030464,0x0,215,blk.26.ffn_up_exps.weight
299,4030464,0x0,215,blk.26.ffn_gate_exps.weight
300,4816896,0x0,215,blk.26.ffn_down_exps.weight
301,4030464,0x0,181,blk.27.ffn_up_exps.weight
302,4030464,0x0,181,blk.27.ffn_gate_exps.weight
303,4816896,0x0,181,blk.27.ffn_down_exps.weight
304,4030464,0x0,207,blk.28.ffn_up_exps.weight
305,4030464,0x0,207,blk.28.ffn_gate_exps.weight
306,4816896,0x0,207,blk.28.ffn_down_exps.weight
307,4030464,0x0,151,blk.29.ffn_up_exps.weight
308,4030464,0x0,151,blk.29.ffn_gate_exps.weight
309,4816896,0x0,151,blk.29.ffn_down_exps.weight
310,4030464,0x0,144,blk.30.ffn_up_exps.weight
311,4030464,0x0,144,blk.30.ffn_gate_exps.weight
312,4816896,0x0,144,blk.30.ffn_down_exps.weight
313,4030464,0x0,90,blk.31.ffn_up_exps.weight
314,4030464,0x0,90,blk.31.ffn_gate_exps.weight
315,4816896,0x0,90,blk.31.ffn_down_exps.weight
316,4030464,0x0,23,blk.32.ffn_up_exps.weight
317,4030464,0x0,23,blk.32.ffn_gate_exps.weight
318,4816896,0x0,23,blk.32.ffn_down_exps.weight
319,4030464,0x0,135,blk.33.ffn_up_exps.weight
320,4030464,0x0,135,blk.33.ffn_gate_exps.weight
321,4816896,0x0,135,blk.33.ffn_down_exps.weight
322,4030464,0x0,17,blk.34.ffn_up_exps.weight
323,4030464,0x0,17,blk.34.ffn_gate_exps.weight
324,4816896,0x0,17,blk.34.ffn_down_exps.weight
325,4030464,0x0,100,blk.35.ffn_up_exps.weight
326,4030464,0x0,100,blk.35.ffn_gate_exps.weight
327,4816896,0x0,100,blk.35.ffn_down_exps.weight
328,4030464,0x0,241,blk.36.ffn_up_exps.weight
329,4030464,0x0,241,blk.36.ffn_gate_exps.weight
330,4816896,0x0,241,blk.36.ffn_down_exps.weight
331,4030464,0x0,48,blk.37.ffn_up_exps.weight
332,4030464,0x0,48,blk.37.ffn_gate_exps.weight
333,4816896,0x0,48,blk.37.ffn_down_exps.weight
334,4030464,0x0,98,blk.38.ffn_up_exps.weight
335,4030464,0x0,98,blk.38.ffn_gate_exps.weight
336,4816896,0x0,98,blk.38.ffn_down_exps.weight
337,4030464,0x0,104,blk.39.ffn_up_exps.weight
338,4030464,0x0,104,blk.39.ffn_gate_exps.weight
339,4816896,0x0,104,blk.39.ffn_down_exps.weight
340,4030464,0x0,5,blk.40.ffn_up_exps.weight
341,4030464,0x0,5,blk.40.ffn_gate_exps.weight
342,4816896,0x0,5,blk.40.ffn_down_exps.weight
343,4030464,0x0,56,blk.41.ffn_up_exps.weight
344,4030464,0x0,56,blk.41.ffn_gate_exps.weight
345,4816896,0x0,56,blk.41.ffn_down_exps.weight
346,4030464,0x0,189,blk.42.ffn_up_exps.weight
347,4030464,0x0,189,blk.42.ffn_gate_exps.weight
348,4816896,0x0,189,blk.42.ffn_down_exps.weight
349,4030464,0x0,56,blk.43.ffn_up_exps.weight
350,4030464,0x0,56,blk.43.ffn_gate_exps.weight
351,4816896,0x0,56,blk.43.ffn_down_exps.weight
352,4030464,0x0,20,blk.44.ffn_up_exps.weight
353,4030464,0x0,20,blk.44.ffn_gate_exps.weight
354,4816896,0x0,20,blk.44.ffn_down_exps.weight
355,4030464,0x0,106,blk.45.ffn_up_exps.weight
356,4030464,0x0,106,blk.45.ffn_gate_exps.weight
357,4816896,0x0,106,blk.45.ffn_down_exps.weight
358,4030464,0x0,101,blk.46.ffn_up_exps.weight
359,4030464,0x0,101,blk.46.ffn_gate_exps.weight
360,4816896,0x0,101,blk.46.ffn_down_exps.weight
361,4030464,0x0,222,blk.47.ffn_up_exps.weight
362,4030464,0x0,222,blk.47.ffn_gate_exps.weight
363,4816896,0x0,222,blk.47.ffn_down_exps.weight
364,4030464,0x0,234,blk.48.ffn_up_exps.weight
365,4030464,0x0,234,blk.48.ffn_gate_exps.weight
366,4816896,0x0,234,blk.48.ffn_down_exps.weight
367,4030464,0x0,40,blk.49.ffn_up_exps.weight
368,4030464,0x0,40,blk.49.ffn_gate_exps.weight
369,4816896,0x0,40,blk.49.ffn_down_exps.weight
370,4030464,0x0,216,blk.50.ffn_up_exps.weight
371,4030464,0x0,216,blk.50.ffn_gate_exps.weight
372,4816896,0x0,216,blk.50.ffn_down_exps.weight
373,4030464,0x0,107,blk.51.ffn_up_exps.weight
374,4030464,0x0,107,blk.51.ffn_gate_exps.weight
375,4816896,0x0,107,blk.51.ffn_down_exps.weight
376,4030464,0x0,10,blk.52.ffn_up_exps.weight
377,4030464,0x0,10,blk.52.ffn_gate_exps.weight
378,4816896,0x0,10,blk.52.ffn_down_exps.weight
379,4030464,0x0,67,blk.53.ffn_up_exps.weight
380,4030464,0x0,67,blk.53.ffn_gate_exps.weight
381,4816896,0x0,67,blk.53.ffn_down_exps.weight
382,4030464,0x0,77,blk.54.ffn_up_exps.weight
383,4030464,0x0,77,blk.54.ffn_gate_exps.weight
384,4816896,0x0,77,blk.54.ffn_down_exps.weight
385,4030464,0x0,26,blk.55.ffn_up_exps.weight
386,4030464,0x0,26,blk.55.ffn_gate_exps.weight
387,4816896,0x0,26,blk.55.ffn_down_exps.weight
388,4030464,0x0,105,blk.56.ffn_up_exps.weight
389,4030464,0x0,105,blk.56.ffn_gate_exps.weight
390,4816896,0x0,105,blk.56.ffn_down_exps.weight
391,4030464,0x0,168,blk.57.ffn_up_exps.weight
392,4030464,0x0,168,blk.57.ffn_gate_exps.weight
393,4816896,0x0,168,blk.57.ffn_down_exps.weight
394,4030464,0x0,5,blk.58.ffn_up_exps.weight
395,4030464,0x0,5,blk.58.ffn_gate_exps.weight
396,4816896,0x0,5,blk.58.ffn_down_exps.weight
397,4030464,0x0,33,blk.59.ffn_up_exps.weight
398,4030464,0x0,33,blk.59.ffn_gate_exps.weight
399,4816896,0x0,33,blk.59.ffn_down_exps.weight
400,4030464,0x0,132,blk.60.ffn_up_exps.weight
401,4030464,0x0,132,blk.60.ffn_gate_exps.weight
402,4816896,0x0,132,blk.60.ffn_down_exps.weight
403,4030464,0x0,148,blk.61.ffn_up_exps.weight
404,4030464,0x0,148,blk.61.ffn_gate_exps.weight
405,4816896,0x0,148,blk.61.ffn_down_exps.weight
406,4030464,0x0,73,blk.62.ffn_up_exps.weight
407,4030464,0x0,73,blk.62.ffn_gate_exps.weight
408,4816896,0x0,73,blk.62.ffn_down_exps.weight
409,4030464,0x0,104,blk.63.ffn_up_exps.weight
410,4030464,0x0,104,blk.63.ffn_gate_exps.weight
411,4816896,0x0,104,blk.63.ffn_down_exps.weight
412,4030464,0x0,183,blk.64.ffn_up_exps.weight
413,4030464,0x0,183,blk.64.ffn_gate_exps.weight
414,4816896,0x0,183,blk.64.ffn_down_exps.weight
415,4030464,0x0,249,blk.65.ffn_up_exps.weight
416,4030464,0x0,249,blk.65.ffn_gate_exps.weight
417,4816896,0x0,249,blk.65.ffn_down_exps.weight
418,4030464,0x0,248,blk.66.ffn_up_exps.weight
419,4030464,0x0,248,blk.66.ffn_gate_exps.weight
420,4816896,0x0,248,blk.66.ffn_down_exps.weight
421,4030464,0x0,37,blk.67.ffn_up_exps.weight
422,4030464,0x0,37,blk.67.ffn_gate_exps.weight
423,4816896,0x0,37,blk.67.ffn_down_exps.weight
424,4030464,0x0,116,blk.68.ffn_up_exps.weight
425,4030464,0x0,116,blk.68.ffn_gate_exps.weight
426,4816896,0x0,116,blk.68.ffn_down_exps.weight
427,4030464,0x0,41,blk.69.ffn_up_exps.weight
428,4030464,0x0,41,blk.69.ffn_gate_exps.weight
429,4816896,0x0,41,blk.69.ffn_down_exps.weight
430,4030464,0x0,187,blk.70.ffn_up_exps.weight
431,4030464,0x0,187,blk.70.ffn_gate_exps.weight
432,4816896,0x0,187,blk.70.ffn_down_exps.weight
433,4030464,0x0,73,blk.71.ffn_up_exps.weight
434,4030464,0x0,73,blk.71.ffn_gate_exps.weight
435,4816896,0x0,73,blk.71.ffn_down_exps.weight
436,4030464,0x0,147,blk.72.ffn_up_exps.weight
437,4030464,0x0,147,blk.72.ffn_gate_exps.weight
438,4816896,0x0,147,blk.72.ffn_down_exps.weight
439,4030464,0x0,31,blk.73.ffn_up_exps.weight
440,4030464,0x0,31,blk.73.ffn_gate_exps.weight
441,4816896,0x0,31,blk.73.ffn_down_exps.weight
442,4030464,0x0,73,blk.74.ffn_up_exps.weight
443,4030464,0x0,73,blk.74.ffn_gate_exps.weight
444,4816896,0x0,73,blk.74.ffn_down_exps.weight
445,4030464,0x0,109,blk.75.ffn_up_exps.weight
446,4030464,0x0,109,blk.75.ffn_gate_exps.weight
447,4816896,0x0,109,blk.75.ffn_down_exps.weight
448,4030464,0x0,167,blk.76.ffn_up_exps.weight
449,4030464,0x0,167,blk.76.ffn_gate_exps.weight
450,4816896,0x0,167,blk.76.ffn_down_exps.weight
451,4030464,0x0,201,blk.77.ffn_up_exps.weight
452,4030464,0x0,201,blk.77.ffn_gate_exps.weight
453,4816896,0x0,201,blk.77.ffn_down_exps.weight
454,4030464,0x0,41,blk.3.ffn_up_exps.weight
455,4030464,0x0,41,blk.3.ffn_gate_exps.weight
456,4816896,0x0,41,blk.3.ffn_down_exps.weight
457,4030464,0x0,0,blk.4.ffn_up_exps.weight
458,4030464,0x0,0,blk.4.ffn_gate_exps.weight
459,4816896,0x0,0,blk.4.ffn_down_exps.weight
460,4030464,0x0,234,blk.5.ffn_up_exps.weight
461,4030464,0x0,234,blk.5.ffn_gate_exps.weight
462,4816896,0x0,234,blk.5.ffn_down_exps.weight
463,4030464,0x0,84,blk.6.ffn_up_exps.weight
464,4030464,0x0,84,blk.6.ffn_gate_exps.weight
465,4816896,0x0,84,blk.6.ffn_down_exps.weight
466,4030464,0x0,47,blk.7.ffn_up_exps.weight
467,4030464,0x0,47,blk.7.ffn_gate_exps.weight
468,4816896,0x0,47,blk.7.ffn_down_exps.weight
469,4030464,0x0,35,blk.8.ffn_up_exps.weight
470,4030464,0x0,35,blk.8.ffn_gate_exps.weight
471,4816896,0x0,35,blk.8.ffn_down_exps.weight
472,4030464,0x0,131,blk.9.ffn_up_exps.weight
473,4030464,0x0,131,blk.9.ffn_gate_exps.weight
474,4816896,0x0,131,blk.9.ffn_down_exps.weight
475,4030464,0x0,195,blk.10.ffn_up_exps.weight
