scope,key,threshold,rows,skip_block_ratio,skip_value_ratio,mean_l2_abs,mean_l2_rel,max_l2_rel,max_abs_err,mean_abs_err,mean_exact_l2
layer_expert,37:68:blk.37.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74643454
layer_expert,37:69:blk.37.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9920398625
layer_expert,37:6:blk.37.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.63219191
layer_expert,37:70:blk.37.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.425770025
layer_expert,37:71:blk.37.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39849984
layer_expert,37:73:blk.37.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.511467095
layer_expert,37:74:blk.37.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25014451
layer_expert,37:75:blk.37.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95521279
layer_expert,37:77:blk.37.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91648817
layer_expert,37:79:blk.37.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06939223
layer_expert,37:7:blk.37.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.287076820000001
layer_expert,37:80:blk.37.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1803293749999995
layer_expert,37:82:blk.37.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.836699705
layer_expert,37:85:blk.37.ffn_down_exps.weight,0.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.920910638333333
layer_expert,37:87:blk.37.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89717831
layer_expert,37:88:blk.37.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93768709
layer_expert,37:89:blk.37.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93178289
layer_expert,37:91:blk.37.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60698237
layer_expert,37:94:blk.37.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6119736200000006
layer_expert,37:96:blk.37.ffn_down_exps.weight,0.1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.822643717037034
layer_expert,37:98:blk.37.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61288044
layer_expert,37:99:blk.37.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25386592
layer_expert,38:100:blk.38.ffn_down_exps.weight,0.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.046139773333334
layer_expert,38:101:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43792334
layer_expert,38:104:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56788429
layer_expert,38:109:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42008722
layer_expert,38:10:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86363972
layer_expert,38:111:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73089178
layer_expert,38:112:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.746667496666666
layer_expert,38:113:blk.38.ffn_down_exps.weight,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3443470143333345
layer_expert,38:114:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.91405257
layer_expert,38:116:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.561879276666667
layer_expert,38:117:blk.38.ffn_down_exps.weight,0.1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.155138760909091
layer_expert,38:125:blk.38.ffn_down_exps.weight,0.1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.445206422666667
layer_expert,38:127:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.540765560000002
layer_expert,38:128:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51125938
layer_expert,38:137:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.593768133333334
layer_expert,38:138:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19683553
layer_expert,38:139:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18559443
layer_expert,38:140:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16327599
layer_expert,38:141:blk.38.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1990197175
layer_expert,38:143:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.133984393333334
layer_expert,38:146:blk.38.ffn_down_exps.weight,0.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.626786368333333
layer_expert,38:147:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.981218445
layer_expert,38:148:blk.38.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.839577495
layer_expert,38:153:blk.38.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.791187824
layer_expert,38:156:blk.38.ffn_down_exps.weight,0.1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.743889565333334
layer_expert,38:158:blk.38.ffn_down_exps.weight,0.1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.91480873076923
layer_expert,38:159:blk.38.ffn_down_exps.weight,0.1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.637199210666667
layer_expert,38:160:blk.38.ffn_down_exps.weight,0.1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.350384937499998
layer_expert,38:162:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41268209
layer_expert,38:163:blk.38.ffn_down_exps.weight,0.1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.670510285357144
layer_expert,38:165:blk.38.ffn_down_exps.weight,0.1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.986706068571429
layer_expert,38:168:blk.38.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52305923
layer_expert,38:169:blk.38.ffn_down_exps.weight,0.1,10,0.003125,0.003125,0.047169587299999996,0.0083781416,0.083781416,0.0238325838,0.00044418965200000005,6.074460286
layer_expert,38:16:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.750911533333333
layer_expert,38:171:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.585728420000001
layer_expert,38:173:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83522491
layer_expert,38:176:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22654441
layer_expert,38:177:blk.38.ffn_down_exps.weight,0.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.783092818333333
layer_expert,38:180:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.814833875
layer_expert,38:181:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9830158
layer_expert,38:183:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73373077
layer_expert,38:187:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.216884390000001
layer_expert,38:188:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88797525
layer_expert,38:18:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.57211981
layer_expert,38:191:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.674610355
layer_expert,38:193:blk.38.ffn_down_exps.weight,0.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9741427100000015
layer_expert,38:194:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52407236
layer_expert,38:196:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59826655
layer_expert,38:200:blk.38.ffn_down_exps.weight,0.1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666335031428572
layer_expert,38:201:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.481212835
layer_expert,38:203:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.277838926666667
layer_expert,38:204:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54020997
layer_expert,38:208:blk.38.ffn_down_exps.weight,0.1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6819042325
layer_expert,38:209:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64919275
layer_expert,38:210:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000953515
layer_expert,38:213:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.704554609999999
layer_expert,38:215:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46953433
layer_expert,38:21:blk.38.ffn_down_exps.weight,0.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.556911836666666
layer_expert,38:220:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.233843725
layer_expert,38:223:blk.38.ffn_down_exps.weight,0.1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.76725397125
layer_expert,38:224:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.217643866666666
layer_expert,38:225:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332228105
layer_expert,38:228:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.20207987
layer_expert,38:229:blk.38.ffn_down_exps.weight,0.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85982492
layer_expert,38:22:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0799556
layer_expert,38:230:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8790649
layer_expert,38:231:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16353764
layer_expert,38:232:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47084006
layer_expert,38:235:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74865989
layer_expert,38:236:blk.38.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.045592292
layer_expert,38:238:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89660299
layer_expert,38:239:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.113995803333334
layer_expert,38:245:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35026921
layer_expert,38:246:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.823510043333333
layer_expert,38:248:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26411336
layer_expert,38:251:blk.38.ffn_down_exps.weight,0.1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19929628
layer_expert,38:252:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41533174
layer_expert,38:253:blk.38.ffn_down_exps.weight,0.1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.927125252727271
layer_expert,38:254:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3353671049999996
layer_expert,38:255:blk.38.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.121539112500001
layer_expert,38:25:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74129722
layer_expert,38:262:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75528482
layer_expert,38:263:blk.38.ffn_down_exps.weight,0.1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.361732631428573
layer_expert,38:267:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99617325
layer_expert,38:268:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.888104955
layer_expert,38:26:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.507167470000001
layer_expert,38:273:blk.38.ffn_down_exps.weight,0.1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.095151834285714
layer_expert,38:274:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53708055
layer_expert,38:275:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31928098
layer_expert,38:277:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6533273049999995
layer_expert,38:280:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93279037
layer_expert,38:283:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36569772
layer_expert,38:285:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.777156
layer_expert,38:287:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.130467935
layer_expert,38:289:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82316305
layer_expert,38:291:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8486438
layer_expert,38:292:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35194571
layer_expert,38:293:blk.38.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8625528225
layer_expert,38:298:blk.38.ffn_down_exps.weight,0.1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02014444
layer_expert,38:2:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.953861286666666
layer_expert,38:300:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.715281585
layer_expert,38:301:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82777765
layer_expert,38:303:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.40473884
layer_expert,38:304:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25820231
layer_expert,38:305:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07147022
layer_expert,38:306:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7169012949999995
layer_expert,38:309:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.586033073333334
layer_expert,38:313:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09486155
layer_expert,38:314:blk.38.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.215244294
layer_expert,38:316:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75474082
layer_expert,38:321:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49576342
layer_expert,38:322:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8291931
layer_expert,38:325:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.934461063333334
layer_expert,38:330:blk.38.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.840805345999999
layer_expert,38:331:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91921666
layer_expert,38:332:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26684258
layer_expert,38:333:blk.38.ffn_down_exps.weight,0.1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.261025517142857
layer_expert,38:336:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.519595725
layer_expert,38:338:blk.38.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2918958
layer_expert,38:340:blk.38.ffn_down_exps.weight,0.1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.438495408749999
layer_expert,38:344:blk.38.ffn_down_exps.weight,0.1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.844638033
layer_expert,38:347:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.426625055000001
layer_expert,38:348:blk.38.ffn_down_exps.weight,0.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31696184
layer_expert,38:349:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7852311
layer_expert,38:34:blk.38.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.745004242499999
layer_expert,38:350:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.522483625
layer_expert,38:352:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94939797
layer_expert,38:354:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7990476
layer_expert,38:357:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91540438
layer_expert,38:35:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15565631
layer_expert,38:360:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0995301049999995
layer_expert,38:361:blk.38.ffn_down_exps.weight,0.1,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.118538166857142
layer_expert,38:362:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34344695
layer_expert,38:363:blk.38.ffn_down_exps.weight,0.1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05574008909091
layer_expert,38:365:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.20958632
layer_expert,38:367:blk.38.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.327506977500001
layer_expert,38:36:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.123058405
layer_expert,38:372:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49598596
layer_expert,38:373:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.700800455
layer_expert,38:376:blk.38.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1320104550000005
layer_expert,38:377:blk.38.ffn_down_exps.weight,0.1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05154179736842
layer_expert,38:378:blk.38.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.569538606
layer_expert,38:379:blk.38.ffn_down_exps.weight,0.1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.020570865555555
layer_expert,38:380:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.231761195
layer_expert,38:382:blk.38.ffn_down_exps.weight,0.1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.240425708571428
layer_expert,38:38:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.224040596666667
layer_expert,38:39:blk.38.ffn_down_exps.weight,0.1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.60419991
layer_expert,38:3:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37527419
layer_expert,38:42:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.731786396666667
layer_expert,38:43:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.264383
layer_expert,38:45:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7344659
layer_expert,38:49:blk.38.ffn_down_exps.weight,0.1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.686839782857143
layer_expert,38:4:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40945928
layer_expert,38:50:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85765705
layer_expert,38:51:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7049083
layer_expert,38:53:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43002502
layer_expert,38:56:blk.38.ffn_down_exps.weight,0.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.927721466666666
layer_expert,38:57:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26885319
layer_expert,38:58:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.313727024999999
layer_expert,38:59:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21082879
layer_expert,38:5:blk.38.ffn_down_exps.weight,0.1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363899795000001
layer_expert,38:63:blk.38.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.83644582
layer_expert,38:64:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.177279036666667
layer_expert,38:65:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52852876
layer_expert,38:66:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84845308
layer_expert,38:69:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.845475220000001
layer_expert,38:79:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76399183
layer_expert,38:7:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71691442
layer_expert,38:80:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81862236
layer_expert,38:84:blk.38.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6218385
layer_expert,38:88:blk.38.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.884130935
layer_expert,38:8:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29251133
layer_expert,38:92:blk.38.ffn_down_exps.weight,0.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.162022951666666
layer_expert,38:97:blk.38.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51917595
layer_expert,38:9:blk.38.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51809376
layer_expert,39:0:blk.39.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08463196
layer_expert,39:100:blk.39.ffn_down_exps.weight,0.1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04515095777778
layer_expert,39:101:blk.39.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.262951958
layer_expert,39:102:blk.39.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6789037
layer_expert,39:106:blk.39.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4003337
layer_expert,39:107:blk.39.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55320598
layer_expert,39:108:blk.39.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43705546
layer_expert,39:109:blk.39.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23096859
