seq,t_ms,op,tensor,expert_idx,expert_bytes,cache_hit,pack_hit,ram_hit,copy_ms
66,277.233,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
67,277.233,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
68,277.234,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
69,277.234,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
70,277.234,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
71,277.234,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
72,277.234,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
73,277.234,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
74,277.234,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
75,277.234,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
76,277.234,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
77,277.234,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
78,277.234,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
79,277.234,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
80,277.234,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
81,277.234,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
82,277.234,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
83,277.234,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
84,277.235,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
85,277.235,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
86,277.235,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
87,277.235,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
88,277.235,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
89,277.235,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
90,277.236,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
91,277.236,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
92,277.236,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
93,277.236,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
94,277.236,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
95,277.236,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
96,277.236,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
97,277.236,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
98,277.236,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
99,277.236,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
100,277.236,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
101,277.236,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
102,277.237,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
103,277.237,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
104,277.237,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
105,277.237,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
106,277.237,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
107,277.237,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
108,277.237,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
109,277.237,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
110,277.237,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
111,277.237,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
112,277.237,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
113,277.237,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
114,277.237,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
115,277.237,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
116,277.237,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
117,277.238,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
118,277.238,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
119,277.238,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
120,277.238,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
121,277.238,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
122,277.238,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
123,277.238,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
124,277.238,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
125,277.238,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
126,277.238,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
127,277.238,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
128,277.238,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
129,277.238,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
130,277.246,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
131,277.246,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
132,277.246,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
133,277.247,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
134,277.247,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
135,277.247,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
136,277.247,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
137,277.247,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
138,277.247,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
139,277.247,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
140,277.247,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
141,277.247,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
142,277.248,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
143,277.248,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
144,277.248,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
145,277.248,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
146,277.248,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
147,277.248,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
148,277.248,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
149,277.248,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
150,277.248,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
151,277.248,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
152,277.248,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
153,277.248,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
154,277.248,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
155,277.248,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
156,277.249,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
157,277.250,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
158,277.250,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
159,277.250,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
160,277.250,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
161,277.250,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
162,277.250,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
163,277.250,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
164,277.250,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
165,277.250,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
166,277.250,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
167,277.250,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
168,277.250,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
169,277.250,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
170,277.250,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
171,277.251,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
172,277.251,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
173,277.251,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
174,277.251,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
175,277.251,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
176,277.251,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
177,277.251,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
178,277.251,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
179,277.251,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
180,277.251,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
181,277.252,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
182,277.252,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
183,277.252,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
184,277.252,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
185,277.252,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
186,277.252,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
187,277.252,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
188,277.252,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
189,277.253,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
190,277.253,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
191,277.253,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
192,277.253,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
193,277.253,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
194,277.253,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
195,277.253,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
196,277.253,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
197,277.253,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
198,277.253,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
199,277.253,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
200,277.253,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
201,277.253,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
202,277.253,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
203,277.253,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
204,277.253,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
205,277.254,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
206,277.254,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
207,277.255,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
208,277.255,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
209,277.255,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
210,277.255,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
211,277.255,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
212,277.255,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
213,277.255,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
214,277.255,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
215,277.255,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
216,277.255,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
217,277.255,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
218,277.255,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
219,277.255,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
220,277.255,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
221,277.255,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
222,277.256,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
223,277.256,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
224,277.256,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
225,277.256,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
226,277.256,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
227,277.256,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
228,277.256,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
229,277.256,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
230,277.261,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
231,277.261,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
232,277.261,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
233,277.261,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
234,277.261,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
235,277.261,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
236,277.261,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
237,277.261,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
238,277.261,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
239,277.261,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
240,277.261,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
241,277.261,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
242,277.261,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
243,277.261,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
244,277.262,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
245,277.262,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
246,277.262,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
247,277.262,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
248,277.262,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
249,277.262,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
250,277.262,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
251,277.262,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
252,277.262,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
253,277.262,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
254,277.262,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
255,277.262,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
256,277.262,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
257,277.262,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
258,277.281,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
259,277.281,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
260,277.281,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
261,277.281,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
262,277.281,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
263,277.281,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
264,277.281,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
265,277.281,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
266,277.281,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
267,277.282,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
268,277.283,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
269,277.283,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
270,277.283,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
271,277.283,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
272,277.283,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
273,277.283,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
274,277.283,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
275,277.283,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
276,277.283,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
277,277.283,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
278,277.283,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
279,277.283,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
280,277.283,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
281,277.283,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
282,277.283,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
283,277.284,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
284,277.284,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
285,277.284,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
286,277.284,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
287,277.284,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
288,277.284,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
289,277.284,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
290,277.284,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
291,277.285,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
292,277.285,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
