heldout_prompt,strategy,calls,full_hit_calls,full_hit_pct,baseline_waves,waves,waves_saved,waves_saved_pct,bytes_total,bytes_saved,bytes_saved_pct,upgate_full_hit_pct,down_full_hit_pct
dev_france_regression,global_hotset,13324,1,0.007505253677574302,13324,13323,1,0.007505253677574302,594076499968,196906795008,33.14502341341669,0.0,0.02449779519843214
dev_france_regression,fullhit_greedy,13324,72,0.5403782647853498,13324,13252,72,0.5403782647853498,594076499968,135176093696,22.753987694056452,0.5842891149101926,0.44096031357177856
dev_france_regression,front_layers_0_1,13324,222,1.666166316421495,13324,13102,222,1.666166316421495,594076499968,9631612928,1.6212748574499762,1.601384981605713,1.8128368446839784
dev_france_regression,front_layers_0_2,13324,411,3.084659261483038,13324,12913,411,3.084659261483038,594076499968,20159971328,3.393497525838157,2.964726249729496,3.3561979421852035
dev_france_regression,front_layers_0_4,13324,422,3.1672170519363556,13324,12902,422,3.1672170519363556,594076499968,38781976576,6.528111544235296,3.0296472624972948,3.478686918177364
dev_france_regression,front_layers_0_8,13324,207,1.5535875112578805,13324,13117,207,1.5535875112578805,594076499968,54592978944,9.189553693327484,1.04955637307942,2.6947574718275353
dev_france_regression,front_layers_0_12,13324,116,0.8706094265986191,13324,13208,116,0.8706094265986191,594076499968,68047257600,11.454292099361846,0.5301882709370266,1.6413522782949534
dev_france_regression,front_layers_0_16,13324,73,0.547883518462924,13324,13251,73,0.547883518462924,594076499968,83221626880,14.008570762264243,0.34624540142826227,1.0044096031357177
dev_japan_factual,global_hotset,14708,0,0.0,14708,14708,0,0.0,655784148992,185081315328,28.22290163805985,0.0,0.0
dev_japan_factual,fullhit_greedy,14708,77,0.5235246124558064,14708,14631,77,0.5235246124558064,655784148992,130027061248,19.827722497999297,0.5783179768672809,0.3994673768308921
dev_japan_factual,front_layers_0_1,14708,219,1.4889855860756052,14708,14489,219,1.4889855860756052,655784148992,10480074752,1.5980982108379458,1.4310919427563222,1.6200621393697292
dev_japan_factual,front_layers_0_2,14708,435,2.957574109328257,14708,14273,435,2.957574109328257,655784148992,22166552576,3.3801598605382597,2.8425798862968046,3.2179316466932977
dev_japan_factual,front_layers_0_4,14708,347,2.3592602665216207,14708,14361,347,2.3592602665216207,655784148992,41012314112,6.253934953298225,2.2740639090374435,2.5521526853084775
dev_japan_factual,front_layers_0_8,14708,155,1.0538482458525973,14708,14553,155,1.0538482458525973,655784148992,56809095168,8.662773453021204,0.6469319741227211,1.9751442521083
dev_japan_factual,front_layers_0_12,14708,82,0.5575197171607289,14708,14626,82,0.5575197171607289,655784148992,68957995008,10.515349465825718,0.3724759851009606,0.9764758100310696
dev_japan_factual,front_layers_0_16,14708,77,0.5235246124558064,14708,14631,77,0.5235246124558064,655784148992,85945466880,13.10575545506948,0.2940599882376005,1.0430537061695517
dev_linear_equation,global_hotset,5885,0,0.0,5885,5885,0,0.0,262397886464,27967012864,10.658246238517995,0.0,0.0
dev_linear_equation,fullhit_greedy,5885,0,0.0,5885,5885,0,0.0,262397886464,27640266752,10.533723089188122,0.0,0.0
dev_linear_equation,front_layers_0_1,5885,93,1.5802888700084963,5885,5792,93,1.5802888700084963,262397886464,4226596864,1.6107587301698305,1.5188633023027927,1.7193566278424848
dev_linear_equation,front_layers_0_2,5885,186,3.1605777400169925,5885,5699,186,3.1605777400169925,262397886464,8946810880,3.409635268242707,3.0377266046055853,3.4387132556849695
dev_linear_equation,front_layers_0_4,5885,68,1.155480033984707,5885,5817,68,1.155480033984707,262397886464,14718140416,5.609092593822883,1.1268985791278785,1.2201885745978924
dev_linear_equation,front_layers_0_8,5885,13,0.22090059473237042,5885,5872,13,0.22090059473237042,262397886464,18297552896,6.9732089471347,0.09799118079372857,0.49916805324459235
dev_linear_equation,front_layers_0_12,5885,7,0.11894647408666101,5885,5878,7,0.11894647408666101,262397886464,21503311872,8.19492571444556,0.09799118079372857,0.16638935108153077
dev_linear_equation,front_layers_0_16,5885,3,0.05097706032285471,5885,5882,3,0.05097706032285471,262397886464,23331667968,8.891713375595735,0.04899559039686428,0.05546311702717693
dev_mixed_summary,global_hotset,9345,0,0.0,9345,9345,0,0.0,416667009024,61024911360,14.645966692430157,0.0,0.0
dev_mixed_summary,fullhit_greedy,9345,7,0.0749063670411985,9345,9338,7,0.0749063670411985,416667009024,44088590336,10.581252986473066,0.061709348966368406,0.10478519035976248
dev_mixed_summary,front_layers_0_1,9345,135,1.4446227929373996,9345,9210,135,1.4446227929373996,416667009024,6630572032,1.5913359801466977,1.3884603517432892,1.5717778553964372
dev_mixed_summary,front_layers_0_2,9345,204,2.182985553772071,9345,9141,204,2.182985553772071,416667009024,13351174144,3.204279161739674,2.0981178648565257,2.3751309814879495
dev_mixed_summary,front_layers_0_4,9345,134,1.4339218833600855,9345,9211,134,1.4339218833600855,416667009024,23504502784,5.641076033127005,1.3884603517432892,1.5368494586098498
dev_mixed_summary,front_layers_0_8,9345,61,0.6527554842161584,9345,9284,61,0.6527554842161584,416667009024,29835853824,7.160599034199383,0.4319654427645788,1.1526370939573873
dev_mixed_summary,front_layers_0_12,9345,26,0.2782236490101659,9345,9319,26,0.2782236490101659,416667009024,32501088256,7.800254772301384,0.24683739586547362,0.34928396786587496
dev_mixed_summary,front_layers_0_16,9345,23,0.24612092027822366,9345,9322,23,0.24612092027822366,416667009024,35875553280,8.610125712624772,0.18512804689910523,0.38421236465246245
dev_photosynthesis_factual,global_hotset,16265,0,0.0,16265,16265,0,0.0,725205254144,91964751872,12.681203196817858,0.0,0.0
dev_photosynthesis_factual,fullhit_greedy,16265,3,0.018444512757454658,16265,16262,3,0.018444512757454658,725205254144,73506062336,10.135897653246223,0.01772735330615139,0.02006823198876179
dev_photosynthesis_factual,front_layers_0_1,16265,255,1.5677835843836458,16265,16010,255,1.5677835843836458,725205254144,11674206208,1.6097795956787038,1.5068250310228684,1.7057997190447522
dev_photosynthesis_factual,front_layers_0_2,16265,438,2.69289886258838,16265,15827,438,2.69289886258838,725205254144,24185405440,3.334973830070685,2.588193582698103,2.929961870359221
dev_photosynthesis_factual,front_layers_0_4,16265,303,1.8628957885029205,16265,15962,303,1.8628957885029205,725205254144,44143640576,6.087054709511887,1.808190037227442,1.9867549668874172
dev_photosynthesis_factual,front_layers_0_8,16265,84,0.5164463572087304,16265,16181,84,0.5164463572087304,725205254144,51827163136,7.146550971583139,0.29250132955149794,1.0234798314268514
dev_photosynthesis_factual,front_layers_0_12,16265,44,0.2705195204426683,16265,16221,44,0.2705195204426683,725205254144,58314719232,8.041133030790311,0.203864563020741,0.4214328717639976
dev_photosynthesis_factual,front_layers_0_16,16265,26,0.15985244389794037,16265,16239,26,0.15985244389794037,725205254144,65038303232,8.968261448790566,0.11522779648998405,0.2608870158539033
dev_python_reverse,global_hotset,16438,0,0.0,16438,16438,0,0.0,732918710272,54193291264,7.3941748934050056,0.0,0.0
dev_python_reverse,fullhit_greedy,16438,0,0.0,16438,16438,0,0.0,732918710272,61033398272,8.327444424136662,0.0,0.0
dev_python_reverse,front_layers_0_1,16438,108,0.6570142353084317,16438,16330,108,0.6570142353084317,732918710272,10338664448,1.4106154343041843,0.6314681634800912,0.7148530579825259
dev_python_reverse,front_layers_0_2,16438,159,0.9672709575374133,16438,16279,159,0.9672709575374133,732918710272,21709291520,2.9620326532451697,0.9296614629012454,1.0524225575853852
dev_python_reverse,front_layers_0_4,16438,80,0.48667721133957903,16438,16358,80,0.48667721133957903,732918710272,36668620800,5.0030951981552745,0.4736011226100684,0.5162827640984908
dev_python_reverse,front_layers_0_8,16438,17,0.10341890740966055,16438,16421,17,0.10341890740966055,732918710272,37533024256,5.12103507932971,0.03508156463778284,0.2581413820492454
dev_python_reverse,front_layers_0_12,16438,5,0.03041732570872369,16438,16433,5,0.03041732570872369,732918710272,38919372800,5.310189555067613,0.01754078231889142,0.059571088165210485
dev_python_reverse,front_layers_0_16,16438,3,0.018250395425234215,16438,16435,3,0.018250395425234215,732918710272,42270441472,5.767411976194828,0.0,0.059571088165210485
dev_zh_france,global_hotset,8480,2,0.02358490566037736,8480,8478,2,0.02358490566037736,378099728384,113209786368,29.941779342677435,0.0,0.07698229407236336
dev_zh_france,fullhit_greedy,8480,14,0.1650943396226415,8480,8466,14,0.1650943396226415,378099728384,89882132480,23.772070100170833,0.22101326079564773,0.03849114703618168
dev_zh_france,front_layers_0_1,8480,111,1.3089622641509433,8480,8369,111,1.3089622641509433,378099728384,5939232768,1.570811170212766,1.2580754845290718,1.4241724403387221
dev_zh_france,front_layers_0_2,8480,234,2.759433962264151,8480,8246,234,2.759433962264151,378099728384,12677382144,3.3529201933530053,2.6521591295477727,3.0023094688221708
